B;088;801206;217;20010719 12:01;;18;18;WEST CRESCENT ST;BLUES POINT;2060;;;20010309;20010327;1045000;;R;;18;;;;7515631;
B;088;801206;213;20011109 13:33;;15;18;WEST CRESCENT ST;BLUES POINT;2060;;;20010426;20010620;1350000;;R;RESIDENCE;15;;;;7925979;
B;088;801206;114;20030701 14:18;;6;18;WEST CRESCENT ST;BLUES POINT;2060;;;20030414;20030610;1230000;;R;RESIDENCE;6;;;0;9689760;
B;088;801206;95;20031016 14:00;;1;18;WEST CRESCENT ST;BLUES POINT;2060;;;20030531;20030714;1710000;;R;RESIDENCE;1;;;0;AA24645;
B;088;801206;103;20040202 11:44;;20;18;WEST CRESCENT ST;BLUES POINT;2060;;;20030828;20031023;1600000;;3;HOME UNIT;20;;;0;AA336714;
B;088;801206;147;20060716 01:24;;17;18;WEST CRESCENT ST;BLUES POINT;2060;;;20060412;20060607;1460000;;R;RESIDENCE;17;;;0;AC405178;
