B;053;511168;2;20090810 01:30;;;;CASSIDY RD;MYRTLE PARK;2710;222.5;H;20090604;20090708;385675;R;3;FARM;;RW;;0;AE852058;
B;053;511165;2;20110718 06:41;;;621;LOGIE BRAE RD;MYRTLE PARK;2710;221.8;H;20110516;20110617;345935;R;3;FARM;;RW;;0;AG339062;
B;053;3675793;1;20121231 01:10;;;;BARNES RD;MYRTLE PARK;2713;177.2;H;20121018;20121128;345000;;3;FARM;;;;0;AH417843;
B;053;3675792;1;20130826 01:10;;;1000;BARNES RD;MYRTLE PARK;2713;40;H;20130603;20130718;295000;R;3;FARM;;RW;;0;AH929529;
B;053;511186;2;20131125 01:18;;;1000;BARNES RD;MYRTLE PARK;2713;216.9;H;20130719;20130819;451000;RU1;3;FARM;;RW1;;0;AI174446;
B;053;511187;1;20141215 01:23;;;810;BARNES RD;MYRTLE PARK;2713;222.2;H;20140825;20141024;603900;RU1;3;FARM;;RW1;;0;AJ95367;
B;053;511173;1;20140505 01:11;;;;COREE RD KENSAY PARK;MYRTLE PARK;2713;388.5;H;20140113;20140324;899143;RU1;3;FARM;;RW1;;0;AI524256;
B;053;511172;1;20160201 01:17;;;;COREE RD;MYRTLE PARK;2713;280.3;H;20151118;20160115;346500;RU1;3;FARM;;RW1;;0;AK163702;
B;053;511163;4;20160222 01:12;LIGNUM PARK;;1478;LARKINS RD;MYRTLE PARK;2713;245.98;H;20150518;20160122;556051;RU1;3;FARM;;RW1;;0;AK217396;
B;053;511166;5;20160222 01:12;;;;CASSIDYS RD LIGNUM PARK;MYRTLE PARK;2713;247.8;H;20150518;20150908;560348;RU1;3;FARM;;RW1;;0;AK90253;
B;262;3459598;1;20180611 01:22;;;;MARTINS RD;MYRTLE PARK;2713;202;H;20180223;20180524;3600000;RU1;3;OTHER - FARM;;RW2;;0;AN402132;
B;262;511176;5;20190311 01:08;;;410;COREE RD;MYRTLE PARK;2713;202.3;H;20170701;20170701;606000;RU1;3;FARM;;RW2;;0;AN938540;
B;262;511188;1;20190520 01:07;;;89;LOGIE BRAE RD;MYRTLE PARK;2713;212.6;H;20190208;20190515;841585;RU1;3;FARM;;RW2;;0;AP254642;
B;262;3675792;3;20200817 01:02;;;1000;BARNES RD;MYRTLE PARK;2713;40;H;20200609;20200807;256000;RU1;R;RESIDENCE;;RW2;;0;AQ301213;
B;262;511193;1;20201026 01:08;;;;LARKINS RD;MYRTLE PARK;2713;361.2;H;20201012;20201016;1694600;RU1;3;FARM;;RW2;;0;AQ478545;
B;262;511186;1;20210125 01:03;;;1000;BARNES RD;MYRTLE PARK;2713;216.9;H;20200930;20210115;3246060;RU1;3;FARM;;RW2;;0;AQ720303;
B;262;511187;2;20210125 01:03;;;810;BARNES RD;MYRTLE PARK;2713;222.2;H;20200930;20210115;3246060;RU1;3;FARM;;RW2;;0;AQ720303;
B;262;511170;2;20210215 01:03;;;176;HAMILTONS RD;MYRTLE PARK;2713;88.47;H;20201021;20201217;555100;RU1;3;FARM;;RW2;;0;AQ786149;
B;262;511164;3;20210301 01:03;WHELA PARK;;623;LOGIE BRAE RD;MYRTLE PARK;2713;226.6;H;20201123;20210219;1419260;RU1;3;FARM;;RW2;;0;AQ813670;
B;262;511163;2;20210614 01:06;LIGNUM PARK;;1478;LARKINS RD;MYRTLE PARK;2713;245.98;H;20210305;20210603;1519625;RU1;3;FACTORY;;RW2;;0;AR113051;
B;262;511166;3;20210614 01:06;;;;CASSIDYS RD LIGNUM PARK;MYRTLE PARK;2713;247.8;H;20210305;20210603;1531100;RU1;3;FARM;;RW2;;0;AR112880;
B;262;4390801;1;20211101 03:50;;;461;MCALLISTERS RD;MYRTLE PARK;2713;200.92;H;20200911;20211020;740900;;3;FARM;;;;0;AR539040;
B;262;511167;3;20220321 04:52;;;;COREE RD;MYRTLE PARK;2713;129.5;H;20211214;20220314;3433750;RU1;3;FARM;;RW2;;0;AR959248;
B;262;511182;4;20220321 04:52;OAKVALE;;17694;RIVERINA HWY;MYRTLE PARK;2713;192.3;H;20211214;20220314;3433750;RU1;3;FARM;;RW2;;0;AR959248;
B;262;3675792;7;20230703 01:14;;;1000;BARNES RD;MYRTLE PARK;2713;40;H;20230522;20230623;795000;RU1;3;FARM;;RH1;;0;AT203325;
B;262;3459598;1;20241125 01:07;;;;MARTINS RD;MYRTLE PARK;2713;202;H;20241022;20241121;4810000;RU1;3;FARM;;RW2;;0;AU605367;
B;262;511167;2;20241125 01:07;;;;COREE RD;MYRTLE PARK;2713;129.5;H;20241022;20241121;4810000;RU1;3;FARM;;RW2;;0;AU605367;
B;262;511182;3;20241125 01:07;OAKVALE;;17694;RIVERINA HWY;MYRTLE PARK;2713;192.3;H;20241022;20241121;4810000;RU1;3;FARM;;RW2;;0;AU605367;
B;262;4525550;3;20241209 01:07;;;261;MARTINS RD;MYRTLE PARK;2713;2.751;H;20180321;20241128;500000;RU1;R;RESIDENCE;;RH1;;0;AU625331;
B;262;511168;1;20251201 01:12;BENELONG;;112;CASSIDYS RD;MYRTLE PARK;2713;222.5;H;20240715;20251121;2086650;RU1;3;FARM;;RW2;;;AV633969;
