B;526;3078039;8;20040701 11:02;;;LOTI;"RIVER OAK PARK";GRABINE VIA BIGGA;2583;;;20040520;20040604;107500;;3;;;;;0;AA715447;
B;526;3205179;9;20051201 01:19;;;LOT5;MOUNTAINVIEW;GRABINE VIA BIGGA;2583;;;20050504;20051102;108000;;V;VACANT LAND;;;;0;AB913107;
