B;162;3494266;15;20091228 04:06;;;;KHATAMBUHL CREEK RD;KHATAMBUHL;2424;3.6;H;20091120;20091120;1700;;V;VACANT LAND;;;;0;AF159033;
B;162;1778365;24;20170123 01:06;;;144;BEETONS RD;KHATAMBUHL;2429;138.6;H;20161202;20161221;250000;RU1;V;VACANT LAND;;RJZ;;0;AM60573;
B;162;3349901;39;20171002 01:07;;;LOT 314;BARADEEN ROAD;KHATAMBUHL;2429;;;20170728;20170912;13000;;V;VACANT LAND;;;;0;AM751251;
B;162;3386863;40;20171002 01:07;CROWN RESERVE 94747;;;KHATAMBUHL CREEK RD;KHATAMBUHL;2429;7200;M;20170728;20170912;13000;;V;VACANT LAND;;;;0;AM751251;
B;162;3993304;44;20171002 01:07;;;151;KHATAMBUHL CREEK RD;KHATAMBUHL;2429;3534.22;H;20170728;20170912;13000;RU1;V;VACANT LAND;;RJZ;;0;AM751251;
B;241;2641818;3;20171002 01:09;;;LOT 314;BARADEEN ROAD;KHATAMBUHL;2429;577.806;H;20170728;20170912;13000;RU1;V;VACANT LAND;;RRG;;0;AM751251;
B;268;1778358;59;20210405 01:08;;;82;KHATAMBUHL CREEK RD;KHATAMBUHL;2429;76.49;H;20210201;20210401;300000;RU1;V;VACANT LAND;;RJZ;;0;AQ927303;
B;268;4477571;54;20230410 01:17;;;;KHATAMBUHL CREEK RD;KHATAMBUHL;2429;64.095;H;20220718;20230109;30600;;V;VACANT LAND;;;;0;AS778413;
B;268;4567729;36;20240826 01:08;;;;KHATAMBUHL CREEK RD;KHATAMBUHL;2429;953.32;H;20240621;20240723;1800000;;V;VACANT LAND;;;;0;AU267282;
B;268;4581107;39;20241111 01:08;;;;KHATAMBUHL CREEK RD;KHATAMBUHL;2429;293.43;H;20240621;20240719;1800000;;V;VACANT LAND;;;;0;AU267033;
