B;152;1711601;136;20010719 11:47;;;;2 PH WOOGOOLGA CROWN SUBD;ARRAWARRA;2456;512.2;M;19911210;19911210;0;A;3;HOUSE;;GA;ACI;;6755596;
B;152;1712456;143;20010719 11:47;;;;PH WOOGOOLGA DP 26125;ARRAWARRA;2456;524.8;M;20010124;20010124;0;A;R;;;GC;;;7523279;
B;152;1712458;144;20010719 11:47;;;;PH WOOGOOLGA DP 26125;ARRAWARRA;2456;663.9;M;20010405;20010405;50000;A;V;;;GB;;;7542938;
B;152;1712456;165;20010720 10:25;;;;PH WOOGOOLGA DP 26125;ARRAWARRA;2456;524.8;M;20010414;20010523;89000;A;R;;;GC;;;7714548;
B;152;1712460;200;20010822 12:17;;;;PH WOOGOOLGA DP 26125;ARRAWARRA;2456;651.3;M;20010309;20010309;0;A;R;;;GB;ACI;;7502486;
B;152;1712479;180;20011203 12:26;;;;ELLEM CL;ARRAWARRA;2456;2209;M;20011009;20011106;120000;A;R;RESIDENCE;;GB;;;8118820;
B;152;1712466;73;20040217 11:43;;;39;ARRAWARRA BEACH RD;ARRAWARRA;2456;790.4;M;20031125;20040115;392000;A;R;RESIDENCE;;GB;;0;AA387004;
B;152;1711441;68;20040202 11:52;;;7;ARRAWARRA BEACH RD;ARRAWARRA;2456;2.153;H;20031219;20040116;350000;P;R;RESIDENCE;;EL;;0;AA352704;
B;152;1712452;75;20040716 12:43;;;4;ARRAWARRA BEACH RD;ARRAWARRA;2456;537.5;M;20040511;20040610;330000;A;R;RESIDENCE;;GB;;0;AA780570;
B;152;1711441;151;20040601 11:59;;;7;ARRAWARRA BEACH RD;ARRAWARRA;2456;2.153;H;20011108;20011213;143000;P;R;RESIDENCE;;EL;AC;0;8260416;
B;152;1712477;41;20050201 15:02;;;4;ELLEM CL;ARRAWARRA;2456;1847;M;20040714;20041222;780000;A;R;RESIDENCE;;GB;;0;AB214728;
B;152;1712453;65;20050718 12:33;;;2;ARRAWARRA BEACH RD;ARRAWARRA;2456;777.8;M;20050513;20050610;300000;A;R;RESIDENCE;;GB;;0;AB583196;
B;152;1712468;56;20050801 13:59;;;35;ARRAWARRA BEACH RD;ARRAWARRA;2456;569.1;M;20041223;20050120;360000;A;R;RESIDENCE;;GB;;0;AB600005;
B;152;1712449;45;20050701 10:59;;;10;ARRAWARRA BEACH RD;ARRAWARRA;2456;505.9;M;20050412;20050527;330000;A;R;RESIDENCE;;GB;;0;AB549421;
B;152;1712475;46;20050701 10:59;;;10;ELLEM CL;ARRAWARRA;2456;1995;M;20050421;20050519;610000;A;R;RESIDENCE;;GB;;0;AB549586;
B;152;1712464;43;20050601 11:16;;;43;ARRAWARRA BEACH RD;ARRAWARRA;2456;600.7;M;20050418;20050506;310000;A;R;RESIDENCE;;GB;;0;AB488168;
B;152;1712461;6;20051116 01:14;;;52;ARRAWARRA BEACH RD;ARRAWARRA;2456;537.5;M;20050830;20051007;291000;A;R;RESIDENCE;;GB;;0;AB877824;
B;152;1712441;53;20050919 12:47;;;26;ARRAWARRA BEACH RD;ARRAWARRA;2456;505.9;M;20050509;20050614;230000;A;V;VACANT LAND;;GB;;0;AB760807;
B;152;1712436;8;20051001 01:15;;;36;ARRAWARRA BEACH RD;ARRAWARRA;2456;556.4;M;20050606;20050711;363000;A;V;VACANT LAND;;GB;;0;AB788661;
B;152;1712441;9;20051001 01:15;;;26;ARRAWARRA BEACH RD;ARRAWARRA;2456;505.9;M;20050509;20050614;230000;A;V;VACANT LAND;;GB;;0;AB760807;
B;152;1712447;6;20060301 01:22;;;14;ARRAWARRA BEACH RD;ARRAWARRA;2456;505.9;M;20051222;20060131;415000;A;R;RESIDENCE;;GB;;0;AC101931;
B;152;1712472;4;20070701 01:17;;;47;ARRAWARRA BEACH RD;ARRAWARRA;2456;537.5;M;20070426;20070528;320000;A;R;RESIDENCE;;GB;;0;AD201301;
B;152;1712438;7;20070601 01:19;;;32;ARRAWARRA BEACH RD;ARRAWARRA;2456;961.1;M;20070308;20070424;300000;A;R;RESIDENCE;;GB;;0;AD123862;
B;152;1712442;13;20071116 01:29;;;24;ARRAWARRA BEACH RD;ARRAWARRA;2456;505.9;M;20070913;20071018;290000;A;R;RESIDENCE;;GB;;0;AD557126;
B;152;1712442;16;20071201 01:24;;;24;ARRAWARRA BEACH RD;ARRAWARRA;2456;505.9;M;20070913;20071018;290000;A;R;RESIDENCE;;GB;AC;0;AD557126;
B;152;3366632;27;20080421 01:17;;;;ARRAWARRA BEACH RD;ARRAWARRA;2456;715.3;M;20070828;20080319;220000;A;V;VACANT LAND;;GB;;0;AD875369;
B;152;1712439;3;20081208 01:11;;;30;ARRAWARRA BEACH RD;ARRAWARRA;2456;505.9;M;20080923;20081028;320000;A;R;RESIDENCE;;GB;;0;AE343730;
B;152;1712467;7;20080316 01:21;;;37;ARRAWARRA BEACH RD;ARRAWARRA;2456;689.2;M;20080222;20080303;725000;A;R;RESIDENCE;;GB;;0;AD818072;
B;152;1711485;17;20080316 01:21;;;210;EGGINS DR;ARRAWARRA;2456;11.51;H;20070817;20071130;6650000;P;3;RESIDENTIAL/C;;BR;;0;AD783918;
B;152;1712440;4;20080324 01:15;;;28;ARRAWARRA BEACH RD;ARRAWARRA;2456;505.9;M;20080118;20080316;360000;A;R;RESIDENCE;;GB;;0;AD832429;
B;152;1712457;7;20080512 01:16;;;23;ARRAWARRA BEACH RD;ARRAWARRA;2456;790.4;M;20080220;20080423;350000;A;R;RESIDENCE;;GB;;0;AD921058;
B;152;1711448;12;20080526 01:14;;;104;EGGINS DR;ARRAWARRA;2456;48.26;H;20061222;20070314;20400000;P;3;CARAVAN PARK;;BR;;0;AD931158;
B;152;1712455;6;20081110 01:12;;;19;ARRAWARRA BEACH RD;ARRAWARRA;2456;524.8;M;20080929;20081024;300000;A;R;RESIDENCE;;GB;;0;AE298872;
B;152;1712464;38;20091207 02:58;;;43;ARRAWARRA BEACH RD;ARRAWARRA;2456;600.7;M;20090902;20091109;340000;A;R;RESIDENCE;;GB;;0;AF127435;
B;152;1712461;35;20091214 03:23;;;52;ARRAWARRA BEACH RD;ARRAWARRA;2456;537.5;M;20090820;20090909;305000;A;R;RESIDENCE;;GB;;0;AF143874;
B;152;1711446;48;20090216 01:24;;;1;ARRAWARRA BEACH RD;ARRAWARRA;2456;18.73;H;20081217;20090123;860000;P;R;RESIDENCE;;EL;;0;AE465378;
B;152;3366633;21;20090309 01:30;;;48;ARRAWARRA BEACH RD;ARRAWARRA;2456;1494;M;20081204;20090216;540000;A;R;RESIDENCE;;GB;;0;AE516112;
B;152;1711441;32;20091123 01:53;;;7;ARRAWARRA BEACH RD;ARRAWARRA;2456;2.153;H;20090914;20091019;440000;P;R;RESIDENCE;;EL;;0;AF105897;
B;152;3469697;6;20091026 01:53;;;8;ELLEM CL;ARRAWARRA;2456;3782;M;20090728;20090929;290000;A;V;VACANT LAND;;GB;;0;AF29114;
B;152;1712466;24;20100405 04:29;;;39;ARRAWARRA BEACH RD;ARRAWARRA;2456;790.4;M;20100212;20100319;428000;A;R;RESIDENCE;;GB;;0;AF392973;
B;152;1712441;22;20100816 03:57;;;26;ARRAWARRA BEACH RD;ARRAWARRA;2456;505.9;M;20100630;20100728;230000;A;V;VACANT LAND;;GB;;0;AF674451;
B;152;1712457;31;20100628 04:27;;;23;ARRAWARRA BEACH RD;ARRAWARRA;2456;790.4;M;20100413;20100524;380000;A;R;RESIDENCE;;GB;;0;AF552275;
B;152;1712451;22;20110509 01:57;;;6;ARRAWARRA BEACH RD;ARRAWARRA;2456;505.9;M;20110318;20110429;343000;A;R;RESIDENCE;;GB;;0;AG206012;
B;152;1711441;24;20130429 01:21;;;7;ARRAWARRA BEACH RD;ARRAWARRA;2456;2.153;H;20130226;20130409;485000;P;3;HOUSE;;EL;;0;AH675611;
B;152;1712455;26;20131223 01:27;;;19;ARRAWARRA BEACH RD;ARRAWARRA;2456;524.8;M;20131108;20131206;354000;R2;R;RESIDENCE;;AAM;;0;AI237225;
B;152;1712441;19;20130114 02:05;;;26;ARRAWARRA BEACH RD;ARRAWARRA;2456;505.9;M;20121114;20121217;230000;A;R;RESIDENCE;;GB;;0;AH462266;
B;152;1712471;17;20130923 01:21;;;49;ARRAWARRA BEACH RD;ARRAWARRA;2456;531.1;M;20130731;20130904;301000;A;3;;;GB;;0;AI11650;
B;152;1712468;25;20140609 01:18;;;35;ARRAWARRA BEACH RD;ARRAWARRA;2456;569.1;M;20140430;20140516;324000;R2;R;RESIDENCE;;AAM;;0;AI635632;
B;152;3820097;49;20150119 01:20;;;;EGGINS CL;ARRAWARRA;2456;2142;M;20141017;20141107;85000;;V;VACANT LAND;;;;0;AJ66887;
B;152;1712440;6;20150413 01:16;;;28;ARRAWARRA BEACH RD;ARRAWARRA;2456;505.9;M;20150119;20150320;497000;R2;R;RESIDENCE;;AAM;;0;AJ349057;
B;152;1711485;11;20150413 01:16;THE LORIKEET PARK;;210;EGGINS DR;ARRAWARRA;2456;11.51;H;20141128;20141210;5250000;E2;3;COMMERCIAL;;ECH;;0;AJ309837;
B;152;1711445;36;20150601 01:16;;;74;EGGINS DR;ARRAWARRA;2456;11.93;H;20141211;20150420;1000000;E2;R;RESIDENCE;;ECH;;0;AJ449399;
B;152;3853413;32;20150622 01:15;;;52;ARRAWARRA BEACH RD;ARRAWARRA;2456;105.9;M;20150213;20150213;24000;;3;BDY ADJUSTMENT SALE ;;;;0;AJ281951;
B;152;1712433;25;20160411 01:15;;;42;ARRAWARRA BEACH RD;ARRAWARRA;2456;556.4;M;20160127;20160307;400000;R2;R;RESIDENCE;;AAM;;0;AK326774;
B;152;1712432;23;20160808 01:06;;;44;ARRAWARRA BEACH RD;ARRAWARRA;2456;556.4;M;20160318;20160715;440000;R2;R;RESIDENCE;;AAM;;0;AK643915;
B;152;1712442;25;20170410 01:08;;;24;ARRAWARRA BEACH RD;ARRAWARRA;2456;505.9;M;20170217;20170328;720000;R2;R;RESIDENCE;;AAM;;0;AM286601;
B;152;1712465;19;20180709 01:18;;;41;ARRAWARRA BEACH RD;ARRAWARRA;2456;904.2;M;20180522;20180703;650000;R2;R;RESIDENCE;;AAM;;0;AN471612;
B;152;1712447;19;20190211 01:17;;;14;ARRAWARRA BEACH RD;ARRAWARRA;2456;505.9;M;20190124;20190206;650000;R2;R;RESIDENCE;;AAM;;0;AP46344;
B;152;1712455;13;20190819 01:05;;;19;ARRAWARRA BEACH RD;ARRAWARRA;2456;524.8;M;20190715;20190814;565000;R2;R;RESIDENCE;;AAM;;0;AP462510;
B;152;3856991;54;20191209 01:01;;;46;ARRAWARRA BEACH RD;ARRAWARRA;2456;2.598;H;20190913;20191121;5000000;R2;R;RESIDENCE;;AEG;;0;AP702041;
B;152;1712442;52;20201228 01:01;;;24;ARRAWARRA BEACH RD;ARRAWARRA;2456;505.9;M;20201123;20201221;925000;R2;R;RESIDENCE;;AAM;;0;AQ675138;
B;152;3366633;25;20210118 01:01;;;48;ARRAWARRA BEACH RD;ARRAWARRA;2456;1494;M;20201128;20210114;860000;R2;R;RESIDENCE;;AAM;;0;AQ716314;
B;152;1712464;26;20210201 01:01;;;43;ARRAWARRA BEACH RD;ARRAWARRA;2456;600.7;M;20201215;20210125;580000;R2;R;RESIDENCE;;AAM;;0;AQ748157;
B;152;3820096;31;20210215 01:02;;;17;EGGINS CL;ARRAWARRA;2456;32.35;H;20210120;20210205;2750000;E2;V;VACANT LAND;;ECH;;0;AQ781160;
B;152;1712474;20;20210329 01:01;;;12;ELLEM CL;ARRAWARRA;2456;2027;M;20210121;20210324;935000;R2;R;RESIDENCE;;AAM;;0;AQ901991;
B;152;1712477;23;20210419 01:01;;;4;ELLEM CL;ARRAWARRA;2456;1847;M;20210303;20210414;1100000;R2;R;RESIDENCE;;AAM;;0;AQ959599;
B;152;1712439;18;20210426 01:03;;;30;ARRAWARRA BEACH RD;ARRAWARRA;2456;505.9;M;20210316;20210419;635000;R2;R;RESIDENCE;;AAM;;0;AQ970668;
B;152;1711443;21;20210503 01:01;;;11;ARRAWARRA BEACH RD;ARRAWARRA;2456;2.147;H;20210313;20210426;851000;E2;R;RESIDENCE;;ECH;;0;AQ990784;
B;152;1712432;26;20210705 01:03;;;44;ARRAWARRA BEACH RD;ARRAWARRA;2456;556.4;M;20210609;20210701;325000;R2;R;RESIDENCE;;AAM;;50;AR199342;
B;152;1712450;24;20210726 01:03;;;8;ARRAWARRA BEACH RD;ARRAWARRA;2456;505.9;M;20210630;20210721;650000;R2;R;RESIDENCE;;AAM;;0;AR261313;
B;152;1712438;19;20221219 01:06;;;32;ARRAWARRA BEACH RD;ARRAWARRA;2456;961.1;M;20221116;20221215;922000;R2;R;RESIDENCE;;AAM;;0;AS725075;
B;152;1712467;26;20221226 01:07;;;37;ARRAWARRA BEACH RD;ARRAWARRA;2456;689.2;M;20221118;20221222;1330000;R2;R;RESIDENCE;;AAM;;0;AS753422;
B;152;1712464;18;20230306 01:07;;;43;ARRAWARRA BEACH RD;ARRAWARRA;2456;600.7;M;20230113;20230224;775000;R2;R;RESIDENCE;;AAM;;0;AS882157;
B;152;3853415;31;20230724 01:11;;;50;ARRAWARRA BEACH RD;ARRAWARRA;2456;909.1;M;20230530;20230719;945000;R2;R;RESIDENCE;;AAM;;0;AT277287;
B;152;3853414;28;20241014 01:06;;;52;ARRAWARRA BEACH RD;ARRAWARRA;2456;645.4;M;20240913;20241009;915000;R2;R;RESIDENCE;;AAM;;0;AU483753;
B;152;1712447;17;20241209 01:06;;;14;ARRAWARRA BEACH RD;ARRAWARRA;2456;505.9;M;20241003;20241128;1060000;R2;R;RESIDENCE;;AAM;;0;AU623894;
B;152;1712436;15;20250609 01:17;;;36;ARRAWARRA BEACH RD;ARRAWARRA;2456;556.4;M;20250526;20250605;950000;R2;R;RESIDENCE;;AAM;;0;AV123672;
B;152;1712466;8;20250616 10:40;;;39;ARRAWARRA BEACH RD;ARRAWARRA;2456;790.4;M;20250411;20250606;1100000;R2;R;RESIDENCE;;AAM;;0;AV127364;
B;152;1712457;20;20251020 01:07;;;23;ARRAWARRA BEACH RD;ARRAWARRA;2456;790.4;M;20250903;20251015;930000;R2;R;RESIDENCE;;AAM;;;AV514252;
B;152;1712440;17;20251110 01:08;;;28;ARRAWARRA BEACH RD;ARRAWARRA;2456;505.9;M;20250924;20251105;1200000;R2;R;RESIDENCE;;AAM;;;AV580353;
B;152;1712449;;;;;;PH WOOGOOLGA DP 26125;ARRAWARRA;2456;505.9;M;19901206;19901206;34000;A;R;RESIDENCE;;;;;
B;152;;;;;;10;PH WOOGOOLGA CROWN SUBD;ARRAWARRA;2456;663.9;M;19910121;19910121;155000;A;R;RESIDENCE;;;;;
B;152;;;;;;19;PH WOOGOOLGA DP 26125;ARRAWARRA;2456;524.8;M;19911209;19911209;100000;A;R;RESIDENCE;;;;;
B;152;1712472;;;;;;PH WOOGOOLGA DP 26125;ARRAWARRA;2456;0;M;19910227;19910227;83500;A;R;RESIDENCE;;;;;
B;152;;;;;;;PH WOOGOOLGA DP 26125;ARRAWARRA;2456;777.8;M;19910404;19910404;40000;A;R;RESIDENCE;;;;;
B;152;1712466;;;;;;PH WOOGOOLGA DP 26125;ARRAWARRA;2456;790;M;19910527;19910527;125000;A;R;RESIDENCE;;;;;
B;152;;;;;;;PH WOOGOOLGA DP 26125;ARRAWARRA;2456;556.4;M;19910617;19910617;75000;A;R;RESIDENCE;;;;;
B;152;1712461;;;;;;PH WOOGOOLGA DP 26125;ARRAWARRA;2456;538;M;19910830;19910830;75000;A;R;RESIDENCE;;;;;
B;152;;;;;;;PH WOOGOOLGA DP 26125;ARRAWARRA;2456;569.1;M;19910903;19910903;67500;A;R;RESIDENCE;;;;;
B;152;;;;;;16;PH WOOGOOLGA CROWN SUBD;ARRAWARRA;2456;636;M;19921001;19921001;15000;A;R;RESIDENCE;;;;;
B;152;1712439;;;;;;PH WOOGOOLGA DP 26125;ARRAWARRA;2456;506;M;19920310;19920310;95000;A;R;RESIDENCE;;;;;
B;152;;;;;;;PH WOOGOOLGA DP 26125;ARRAWARRA;2456;569.1;M;19920701;19920701;88000;A;R;RESIDENCE;;;;;
B;152;1712450;;;;;;PH WOOGOOLGA DP 26125;ARRAWARRA;2456;505.9;M;19920918;19920918;116500;A;R;RESIDENCE;;;;;
B;152;;;;;;;PH WOOGOOLGA DP 26125;ARRAWARRA;2456;860;M;19920924;19920924;78000;A;R;RESIDENCE;;;;;
B;152;1711602;;;;;17;PH WOOGOOLGA CROWN SUBD;ARRAWARRA;2456;505.9;M;19930921;19930921;20000;A;R;RESIDENCE;;;;;
B;152;1712472;;;;;;PH WOOGOOLGA DP 26125;ARRAWARRA;2456;537.5;M;19931105;19931105;118000;A;R;RESIDENCE;;;;;
B;152;;;;;;49;ARRAWARRA BEACH RD;ARRAWARRA;2456;531.1;M;19941116;19941116;69000;A;R;RESIDENCE;;;;;
B;152;;;;;;;PH WOOGOOLGA DP 26125;ARRAWARRA;2456;790.4;M;19940124;19940124;42500;A;R;RESIDENCE;;;;;
B;152;1712435;;;;;;PH WOOGOOLGA DP 26125;ARRAWARRA;2456;556.4;M;19940211;19940211;115500;A;R;RESIDENCE;;;;;
B;152;;;;;;;PH WOOGOOLGA DP 26125;ARRAWARRA;2456;600.7;M;19941006;19941006;82500;A;R;RESIDENCE;;;;;
B;152;;;;;;16;ARRAWARRA BEACH RD;ARRAWARRA;2456;505.9;M;19950301;19950301;105000;A;R;RESIDENCE;;;;;
B;152;;;;;;13;FIRST AVE;ARRAWARRA;2456;209;M;19950214;19950214;155000;A;R;RESIDENCE;;;;;
B;152;;;;;;;PH WOOGOOLGA CROWN SUBD;ARRAWARRA;2456;552.9;M;19951208;19951208;145000;A;R;RESIDENCE;;;;;
B;152;1712470;;;;;;PH WOOGOOLGA DP 26125;ARRAWARRA;2456;556.4;M;19950327;19950327;40000;A;R;RESIDENCE;;;;;
B;152;1711633;;;;;;PH WOOGOOLGA CROWN SUBD;ARRAWARRA;2456;521.3;M;19960223;19960223;2590;A;R;RESIDENCE;;;;;
B;152;1712479;;;;;;UNNAMED RD;ARRAWARRA;2456;2209;M;19961206;19961206;107000;A;R;RESIDENCE;;;;;
B;152;;;;;;;PH WOOGOOLGA DP 26125;ARRAWARRA;2456;505.9;M;19970217;19970217;140000;A;R;RESIDENCE;;;;;
B;152;1712457;;;;;;PH WOOGOOLGA DP 26125;ARRAWARRA;2456;790.4;M;19970307;19970307;122000;A;R;RESIDENCE;;;;;
B;152;1712475;;;;;;UNNAMED RD;ARRAWARRA;2456;1995;M;19970314;19970314;55000;A;R;RESIDENCE;;;;;
B;152;;;;;;;UNNAMED RD;ARRAWARRA;2456;1847;M;19970326;19970326;950000;A;R;RESIDENCE;;;;;
B;152;1712478;;;;;;UNNAMED RD;ARRAWARRA;2456;4021;M;19970627;19970627;7500;A;R;RESIDENCE;;;;;
B;152;;;;;;;UNNAMED RD;ARRAWARRA;2456;2016;M;19970924;19970924;68000;A;R;RESIDENCE;;;;;
B;152;1711604;;;;;13;FIRST AVE;ARRAWARRA;2456;209;M;19980504;19980504;165000;A;R;RESIDENCE;;;;;
B;152;;;;;;2;PH WOOGOOLGA CROWN SUBD;ARRAWARRA;2456;505.9;M;19980730;19980730;148000;A;R;RESIDENCE;;;;;
B;152;1711624;;;;;22;PH WOOGOOLGA CROWN SUBD;ARRAWARRA;2456;505.9;M;19981208;19981208;220000;A;R;RESIDENCE;;;;;
B;152;;;;;;24;PH WOOGOOLGA CROWN SUBD;ARRAWARRA;2456;512.2;M;19980527;19980527;320000;A;R;RESIDENCE;;;;;
B;152;1711608;;;;;5;PH WOOGOOLGA CROWN SUBD;ARRAWARRA;2456;506.2;M;19981214;19981214;175000;A;R;RESIDENCE;;;;;
B;152;1711611;;;;;;PH WOOGOOLGA CROWN SUBD;ARRAWARRA;2456;537.5;M;19980130;19980130;40000;A;R;RESIDENCE;;;;;
B;152;;;;;;;PH WOOGOOLGA DP 26125;ARRAWARRA;2456;777.8;M;19981030;19981030;50000;A;R;RESIDENCE;;;;;
B;152;1712474;;;;;;UNNAMED RD;ARRAWARRA;2456;2027;M;19980218;19980218;47000;A;R;RESIDENCE;;;;;
B;152;;;;;;;UNNAMED RD;ARRAWARRA;2456;2016;M;19980424;19980424;52000;A;R;RESIDENCE;;;;;
B;152;1712476;;;;;;UNNAMED RD;ARRAWARRA;2456;1348;M;19980501;19980501;49000;A;R;RESIDENCE;;;;;
B;152;;;;;;;UNNAMED RD;ARRAWARRA;2456;1812;M;19980612;19980612;48000;A;R;RESIDENCE;;;;;
B;152;1712443;;;;;22;ARRAWARRA BEACH RD;ARRAWARRA;2456;505.9;M;19990811;19990811;110000;A;R;RESIDENCE;;;;;
B;152;1712436;;;;;;PH WOOGOOLGA DP 26125;ARRAWARRA;2456;556.4;M;19990106;19990106;127000;A;R;RESIDENCE;;;;;
B;152;;;;;;;PH WOOGOOLGA DP 26125;ARRAWARRA;2456;860;M;19990414;19990414;93000;A;R;RESIDENCE;;;;;
B;152;1712457;;;;;;PH WOOGOOLGA DP 26125;ARRAWARRA;2456;790.4;M;19991115;19991115;130000;A;R;RESIDENCE;;;;;
B;152;;;;;;;PH WOOGOOLGA DP 26125;ARRAWARRA;2456;790.4;M;19991115;19991115;153000;A;R;RESIDENCE;;;;;
B;152;1712452;;;;;;PH WOOGOOLGA DP 26125;ARRAWARRA;2456;537.5;M;19991220;19991220;35000;A;R;RESIDENCE;;;;;
B;152;1711634;;;;;;THIRD AV;ARRAWARRA;2456;552.9;M;19990408;19990408;151000;A;R;RESIDENCE;;;;;
B;152;;;;;;11;PH WOOGOOLGA CROWN SUBD;ARRAWARRA;2456;506.2;M;20000112;20000112;175000;A;R;RESIDENCE;;;;;
B;152;1711608;;;;;5;PH WOOGOOLGA CROWN SUBD;ARRAWARRA;2456;506.2;M;20001221;20001221;227500;A;R;RESIDENCE;;;;;
B;152;1712464;;;;;;PH WOOGOOLGA DP 26125;ARRAWARRA;2456;600.7;M;20000414;20000414;120000;A;R;RESIDENCE;;;;;
B;152;;;;;;;PH WOOGOOLGA DP 26125;ARRAWARRA;2456;569.1;M;20000519;20000519;93000;A;R;RESIDENCE;;;;;
B;152;;;;;;8;SECOND AVE;ARRAWARRA;2456;619.7;M;20000221;20000221;260000;A;R;RESIDENCE;;;;;
B;152;;;;;;;PH WOOGOOLGA DP 26125;ARRAWARRA;2456;663.9;M;20010405;20010405;50000;A;R;RESIDENCE;;;;;
