B;013;3994384;52;20170130 01:01;;;LOT 242;BIG ISLAND;WALLIS CREEK;2428;25.7;H;20160616;20160902;250000;;V;VACANT LAND;;;;0;AK902464;
B;005;3605862;9;20111031 02:30;;;;OFF TRAPPAUD ROAD;WALLIS CREEK;2320;301.3;M;20110805;20110805;4000;;V;VACANT LAND;;;;0;AG422551;
