B;136;3521440;53;20100823 04:46;ENERGY AUSTRALIA;;36 E;BRUNKER RD;POTTS HILL;2143;2.411;H;20090629;20100629;10030008;S;V;VACANT LAND;;SU;;0;AF678528;
B;136;3523997;64;20100830 03:52;;;;ROOKWOOD RD;POTTS HILL;2143;;;20080430;20100629;13680066;;V;VACANT LAND;;;;0;AF695634;
B;136;3523999;56;20100712 05:18;;;;BRUNKER RD;POTTS HILL;2143;;;20100630;20100630;13000000;;V;VACANT LAND;;;;0;AF597934;
B;136;3663296;55;20121022 01:26;POTTS HILL RESERVOIRS (PART);;146;ROOKWOOD RD;POTTS HILL;2143;23.142;H;20111223;20120802;24293918;;V;VACANT LAND;;;;0;AH270804;
B;136;3677906;67;20130401 01:05;;;146;ROOKWOOD RD;POTTS HILL;2143;522;M;20130201;20130304;460000;R2;V;VACANT LAND;;PHE;;0;AH600021;
B;136;3677904;29;20130408 01:07;;;146;ROOKWOOD RD;POTTS HILL;2143;522;M;20130207;20130226;455000;R2;V;VACANT LAND;;PHE;;0;AH606331;
B;136;3677925;77;20130415 01:15;;;146;ROOKWOOD RD;POTTS HILL;2143;555.3;M;20130212;20130314;485000;R2;V;VACANT LAND;;PHE;;0;AH627402;
B;136;3677905;65;20130422 01:20;;;146;ROOKWOOD RD;POTTS HILL;2143;522;M;20130211;20130313;460000;R2;V;VACANT LAND;;PHE;;0;AH645821;
B;136;3677907;66;20130422 01:20;;;146;ROOKWOOD RD;POTTS HILL;2143;522;M;20130212;20130314;460000;R2;V;VACANT LAND;;PHE;;0;AH626875;
B;136;3677929;67;20130422 01:20;;;146;ROOKWOOD RD;POTTS HILL;2143;555.4;M;20130214;20130318;390000;R2;V;VACANT LAND;;PHE;;0;AH644407;
B;136;3677946;68;20130422 01:20;;;146;ROOKWOOD RD;POTTS HILL;2143;332.2;M;20130213;20130318;420000;R2;V;VACANT LAND;;PHE;;0;AH626635;
B;136;3677950;69;20130422 01:20;;;146;ROOKWOOD RD;POTTS HILL;2143;453;M;20130222;20130325;525000;R2;V;VACANT LAND;;PHE;;0;AH637015;
B;136;3677956;70;20130422 01:20;;;146;ROOKWOOD RD;POTTS HILL;2143;332.2;M;20130215;20130318;410000;R2;V;VACANT LAND;;PHE;;0;AH643406;
B;136;3677908;63;20130429 01:20;;;146;ROOKWOOD RD;POTTS HILL;2143;396;M;20130311;20130405;385000;R2;V;VACANT LAND;;PHE;;0;AH657801;
B;136;3677953;64;20130429 01:20;;;146;ROOKWOOD RD;POTTS HILL;2143;453;M;20121214;20130201;525000;R2;V;VACANT LAND;;PHE;;0;AH663211;
B;136;3677943;70;20130805 01:13;;;11;ROWE DR;POTTS HILL;2143;452.9;M;20130618;20130718;510000;R2;V;VACANT LAND;;PHE;;0;AH904002;
