B;188;3906259;10;20160208 01:18;;;LOTS 1-3 D;LOXTON ROAD;INVERELL NSW;2360;1.652;H;20140408;20151218;6931;;V;VACANT LAND;;;;0;AK136602;
B;188;3858052;10;20150706 01:16;;;LOT 1 DP 1;BUKKULLA ROAD;INVERELL NSW;2360;6485;M;20141215;20150501;1377;;V;VACANT LAND;;;;0;AJ526180;
