B;171;1805258;67;20211220 02:20;;;233;LEDDAYS CREEK RD;STOTTS CREEK;2487;42.16;H;20211103;20211216;988635;RU1;R;RESIDENCE;;RSA;;0;AR734021;
B;171;1811517;23;20040102 14:02;;;51;CUDGEN RD;STOTTS CREEK;2487;2;H;20031015;20031114;485000;R;R;RESIDENCE;;RB;;0;AA221507;
B;171;1811518;24;20040102 14:02;;;16;CUDGEN RD;STOTTS CREEK;2487;4.663;H;20031024;20031126;630000;R;3;FARM/RURAL;;RB;;0;AA220623;
B;171;3053515;16;20051016 01:12;;;183;CUDGEN RD;STOTTS CREEK;2487;15.95;H;20050820;20050922;534000;R;R;RESIDENCE;;RQ;;0;AB795755;
B;171;3053515;26;20051001 01:16;;;183;CUDGEN RD;STOTTS CREEK;2487;15.95;H;20050820;20050922;534000;R;R;RESIDENCE;;RQ;;0;AB795755;
B;171;1811518;56;20061001 01:10;;;16;CUDGEN RD;STOTTS CREEK;2487;4.663;H;20060718;20060731;640000;R;R;RESIDENCE;;RB;;0;AC615536;
B;171;1811522;51;20080414 01:17;;;241;CUDGEN RD;STOTTS CREEK;2487;2.508;H;20080215;20080325;675000;R;R;RESIDENCE;;RB;;0;AD866089;
B;171;3662866;14;20121022 01:28;;;;TWEED VALLEY WAY;STOTTS CREEK;2487;2.02;H;20120831;20120831;17300;;V;VACANT LAND;;;;0;AH236043;
B;171;3662879;15;20121022 01:28;;;LOT 1 DP11;PACIFIC HIGHWAY;STOTTS CREEK;2487;1238;M;20120831;20120831;1100;;V;VACANT LAND;;;;0;AH235989;
B;171;3662885;16;20121022 01:28;;;LOT 2 DP11;PACIFIC HIGHWAY;STOTTS CREEK;2487;3579;M;20120831;20120831;2700;;V;VACANT LAND;;;;0;AH235981;
B;171;;;;;;;CUDGEN RD;STOTTS CREEK;2487;5;H;19900115;19900115;190000;;R;RESIDENCE;;;;;
B;171;;;;;;241;CUDGEN RD;STOTTS CREEK;2484;2.508;H;20000321;20000321;250000;R;R;RESIDENCE;;;;;
