B;068;3458276;1;20090622 01:29;;;;PH BUNNALOO & GOTHOG;TANTONAN;2731;1.823;H;20090402;20090501;977;;V;VACANT LAND;;;;0;AE720804;
B;068;543952;1;20110711 04:21;;;1225;EVANDALE RD;TANTONAN;2731;594.1;H;20110415;20110610;670000;R;3;FARMLAND;;RA;;0;AG310911;
B;068;546831;4;20140113 01:12;;;;WIRRINGAN RD;TANTONAN;2731;258;H;20130920;20131220;432000;RU1;3;RURAL;;RA1;;0;AI271055;
B;068;3465521;1;20160523 01:14;;;;EVANDALE RD;TANTONAN;2731;619.49;H;20160311;20160407;410000;RU1;3;FARM;;RA1;;0;AK418957;
B;068;3465521;2;20160523 01:14;;;;EVANDALE RD;TANTONAN;2731;619.49;H;20160311;20160407;780000;RU1;3;FARM;;RA1;;0;AK419079;
B;068;543758;4;20160523 01:14;KENDORWAL;;2248;TANTONAN RD;TANTONAN;2731;380.15;H;20160311;20160407;780000;RU1;3;FARM;;RA1;;0;AK419079;
B;068;543778;5;20160523 01:14;;;;TANTONAN RD PH BUNNALOO;TANTONAN;2731;95.2;H;20160311;20160407;780000;RU1;3;FARM;;RB1;;0;AK419079;
B;068;543779;6;20160523 01:14;;;1916;TANTONAN RD;TANTONAN;2731;98.19;H;20160311;20160407;57000;RU1;3;FARM;;RB1;;0;AK418968;
B;068;543945;10;20160523 01:14;;;1477;EVANDALE RD;TANTONAN;2731;468.03;H;20160311;20160407;660763;RU1;3;FARM;;RA1;;0;AK419006;
B;068;546869;13;20160523 01:14;;;2482;TANTONAN RD;TANTONAN;2731;235.12;H;20160311;20160407;660763;RU1;3;FARM;;RA1;;0;AK419006;
B;068;543759;2;20161121 01:03;WILLOW FARM;;110;WILLOW FARM RD;TANTONAN;2731;184;H;20160908;20161010;660000;RU1;3;FARMING LAND;;RB1;;0;AK925980;
B;068;3458867;1;20161212 01:03;;;;SHANAHAN RD;TANTONAN;2731;501.41;H;20160923;20161122;922000;RU1;3;PRIMARY PRODUC;;RB1;;0;AK976706;
B;068;543763;2;20161212 01:03;;;;TANTONAN RD PH BUNNALOO;TANTONAN;2731;198.9;H;20160923;20161122;922000;RU1;3;PRIMARY PRODUC;;RB1;;0;AK976706;
B;068;543953;3;20161212 01:03;;;;SHANAHAN RD;TANTONAN;2731;686.1;H;20160923;20161122;908000;RU1;3;PRIMARY PRODUC;;RB1;;0;AK976705;
B;068;543944;4;20171009 01:02;NARBOC EAST;;300;GAMBLE RD;TANTONAN;2731;471.3;H;20170630;20170919;1558855;RU1;3;FARM;;RA1;;0;AM767069;
B;068;546832;5;20171009 01:02;AVONLEA;;277;TURNER RD;TANTONAN;2731;250.5;H;20170630;20170919;700000;RU1;3;FARM;;RA1;;0;AM767068;
B;068;546833;6;20171009 01:02;AVALON;;72;WIRRINGAN RD;TANTONAN;2731;336.3;H;20170630;20170919;1558855;RU1;3;FARM;;RA1;;0;AM767069;
B;068;546834;7;20171009 01:02;AVONLEA;;89;TURNER RD;TANTONAN;2731;373.8;H;20170630;20170919;1558855;RU1;3;FARM;;RA1;;0;AM767069;
B;068;546825;5;20180129 01:15;LETONA;;235;LETONA RD;TANTONAN;2731;807.8;H;20171113;20171113;506062;RU1;3;FARM;;RA1;;0;AM979434;
B;269;543804;7;20180326 01:23;;;;CALDWELL LINE RD PH CALDWELL;TANTONAN;2731;471.6;H;20171212;20180221;566500;RU1;3;FARMLAND;;RA1;;0;AN155506;
B;269;546825;4;20181022 01:22;LETONA;;235;LETONA RD;TANTONAN;2731;807.8;H;20180731;20181002;1137720;RU1;3;FARM LAND;;RA1;;0;AN784964;
B;269;546836;8;20181119 01:24;BOOROOBIL;;188;BOOROOBIL RD;TANTONAN;2731;355.2;H;20180822;20181025;1400000;RU1;3;FARM;;RA1;;0;AN844656;
B;269;4210113;2;20190520 01:07;;;;GARDINER RD;TANTONAN;2731;3.61;H;20180506;20190329;2162;;V;VACANT LAND;;;;0;AP196242;
B;269;543944;6;20190610 01:07;NARBOC EAST;;300;GAMBLE RD;TANTONAN;2731;471.3;H;20190403;20190430;796980;RU1;3;FARM;;RA1;;0;AP220700;
B;269;546825;13;20190812 01:11;LETONA;;235;LETONA RD;TANTONAN;2731;807.8;H;20190716;20190717;5870545;RU1;3;FARM;;RA1;;0;AP401308;
B;269;3236314;14;20220502 10:34;KARINGAL ;;12;MCMANUS RD;TANTONAN;2731;353.5;H;20211224;20220422;3133110;RU1;3;FARM;;RA1;;0;AS69837;
B;269;546869;1;20230821 01:14;;;2482;TANTONAN RD;TANTONAN;2731;235.12;H;20230519;20230817;1568700;RU1;3;FARM;;RA1;;0;AT362399;
