B;171;2968316;194;20030317 13:58;;;LOTS224;COAST RD;SOUTH KINGSCLIFF;2487;;;20030122;20030226;1350000;;V;VACANT LAND;;;;;9414402;
B;171;2968325;196;20030317 13:58;;;LOTN233;CASUARINA BEACH;SOUTH KINGSCLIFF;2487;;;20021118;20030304;270000;;V;VACANT LAND;;;AV;;9439074;
B;171;2968328;199;20030317 13:58;;;LOTS224;COAST RD;SOUTH KINGSCLIFF;2487;;;20030122;20030226;1350000;;V;VACANT LAND;;;;;9414402;
B;171;2968329;200;20030317 13:58;;;LOTS224;COAST RD;SOUTH KINGSCLIFF;2487;;;20030122;20030226;1350000;;V;VACANT LAND;;;;;9414402;
B;171;2968330;201;20030317 13:58;;;LOTS224;COAST RD;SOUTH KINGSCLIFF;2487;;;20030122;20030226;1350000;;V;VACANT LAND;;;;;9414402;
B;171;2968331;202;20030317 13:58;;;LOTS224;COAST RD;SOUTH KINGSCLIFF;2487;;;20030122;20030226;1350000;;V;VACANT LAND;;;;;9414402;
B;171;2968332;203;20030317 13:58;;;LOTS224;COAST RD;SOUTH KINGSCLIFF;2487;;;20030122;20030226;1350000;;V;VACANT LAND;;;;;9414402;
