B;187;1854246;12;20030516 11:56;;;;FAIRFIELD RD;WILLALA;2382;1218;M;20030228;20030411;20000;R;R;RESIDENCE;;FB;;;9546726;
B;187;1854247;13;20030516 11:56;;;;FAIRFIELD RD;WILLALA;2382;6875;M;20030228;20030411;12500;R;3;DEMOUNTABLE O;;FB;;;9546715;
B;187;1853415;13;20070901 01:37;LARA;;2547;GRAIN VALLEY RD;WILLALA;2382;454.9;H;20070705;20070802;300000;R;3;FARM;;PH;;0;AD368532;
B;187;3358070;2;20080101 01:24;ROSEDALE;;;MELROSE RD;WILLALA;2382;41.46;H;20070102;20071030;7794;;V;VACANT LAND;;;;0;AD584598;
B;187;1853410;24;20070916 01:18;WILLDEANA;;486;THE GREEN LANE;WILLALA;2382;444.9;H;20070705;20070802;500000;R;3;FARM;;CG;;0;AD368261;
B;187;1853412;25;20070916 01:18;OATLEY PARK;;2545;GRAIN VALLEY RD;WILLALA;2382;413.1;H;20070705;20070802;1200000;R;3;FARM;;WB;;0;AD368460;
B;187;1853413;26;20070916 01:18;WEJA;;319;THE GREEN LANE;WILLALA;2382;488;H;20070705;20070802;2700000;R;3;FARM;;CG;;0;AD368344;
B;247;2656332;1;20080915 01:16;DARDENELLES;;1982;WILLALA RD;WILLALA;2382;232.5;H;20080708;20080818;355000;R;3;FARM;;SS;;0;AE186348;
B;247;2654977;3;20080922 01:15;BA-BARA;;2106;WILLALA RD;WILLALA;2382;720.7;H;20080701;20080829;1100000;R;3;FARM;;MF;;0;AE201283;
B;187;3470413;1;20090817 01:34;DREADNOUGHT;;679;PANORAMA LANE;WILLALA;2382;801.51;H;20090120;20090507;1476;;V;VACANT LAND;;;;0;AE844871;
B;187;3411072;1;20090713 01:45;;;;MELROSE RD;WILLALA;2382;5.661;H;20081007;20090501;1042;;V;VACANT LAND;;;;0;AE751777;
B;187;3442098;1;20101220 02:16;ROSEDALE;;827;MELROSE RD;WILLALA;2382;1077.49;H;20101011;20101122;1330000;R;3;FARM;;CG;;0;AF905827;
B;187;3462835;1;20100531 04:12;GLENROWAN;;415;MELROSE RD;WILLALA;2382;973.261;H;20100315;20100505;5000000;R;3;RURAL;;CG;;0;AF495207;
B;187;1853401;9;20100531 04:12;MELROSE;;980;MELROSE RD;WILLALA;2382;1036;H;20100315;20100505;5000000;R;3;RURAL;;CG;;0;AF495178;
B;187;1853423;10;20100531 04:12;HINEBURY;;2111;WILLALA RD;WILLALA;2382;883.9;H;20100315;20100505;5000000;R;3;RURAL;;CG;;0;AF495223;
B;187;1853399;8;20100906 06:18;SAN SOUCI;;173;SANS SOUCI RD;WILLALA;2382;518;H;20100721;20100817;710000;R;3;FARM;;CG;;0;AF700774;
B;187;3509068;1;20110207 01:59;;;;;WILLALA;2382;5.783;H;20100401;20100607;9895;;V;VACANT LAND;;;;0;AF616318;
B;187;3509069;2;20110207 01:59;;;;;WILLALA;2382;10.794;H;20100401;20100607;9895;;V;VACANT LAND;;;;0;AF616318;
B;187;3503299;12;20110207 01:59;;;LOT 1 DP11;HAIRES LANE;WILLALA;2380;9.18;H;20100924;20100924;2662;;V;VACANT LAND;;;;0;AF816379;
B;187;3456764;2;20111121 04:56;;;323;FAIRFIELD RD;WILLALA;2382;8093;M;20111025;20111109;145000;R;R;RESIDENCE;;FB;;0;AG615826;
B;187;1853422;9;20111121 04:56;TENAMBIT;;2400;WILLALA RD;WILLALA;2382;698.9;H;20111013;20111108;863500;R;3;FARM;;CG;;0;AG609863;
B;187;1854255;10;20111121 04:56;;;;FAIRFIELD RD;WILLALA;2382;357.5;H;20110628;20110817;1907775;R;3;FARM;;CG;;0;AG605321;
B;247;3591079;3;20111024 08:44;;;BRAEMAR;1676 WILLALA RD;WILLALA;2382;1.56;H;20110518;20110620;6532;;V;VACANT LAND;;;;0;AG544794;
B;187;3586183;3;20110912 02:41;;;DREADNOUGH;679 PANORAMA LANE;WILLALA;2382;19.43;H;20110427;20110517;6594;;V;VACANT LAND;;;;0;AG449137;
B;187;3628198;6;20120326 02:02;;;NEOTSFIELD;1512 WILLALA RD;WILLALA;2382;28.435;H;20100901;20110621;16262;;V;VACANT LAND;;;;0;AG856010;
B;187;1854243;3;20131111 01:16;;;1023;WILLALA RD;WILLALA;2382;233.6;H;20130920;20131025;350000;RU1;3;FARM;;RWL;;0;AI126150;
B;187;1854242;6;20131125 01:27;;;;FAIRFIELD RD;WILLALA;2382;120.7;H;20131001;20131111;208775;RU1;3;FARM;;RWL;;0;AI163091;
B;187;3686752;9;20130902 01:17;;;TENAMBIT;2400 WILLALA RD;WILLALA;2382;2.372;H;20121024;20130712;1512;;V;VACANT LAND;;;;0;AH942214;
B;187;3545115;1;20140512 01:14;KIA-ORA;;441;WYNELLA RD;WILLALA;2382;689.09;H;20130927;20140110;425500;RU1;3;FARM;;RWL;;50;AI386593;
B;187;1854238;5;20150907 01:17;;;283;FAIRFIELD RD;WILLALA;2382;517.2;H;20150724;20150821;840000;RU1;3;FARM/RURAL;;RWL;;0;AJ775837;
B;187;3876186;5;20150921 01:16;;;283;FAIRFIELD RD;WILLALA;2382;3.894;H;20130618;20150814;1640;;V;VACANT LAND;;;;0;AJ809317;
B;187;3876187;8;20151026 01:11;;;283;FAIRFIELD RD;WILLALA;2382;247.894;H;20150804;20151014;390000;RU1;3;FARM;;RWL;;0;AJ914883;
B;247;2656332;1;20160328 01:19;DARDENELLES;;1982;WILLALA RD;WILLALA;2382;232.5;H;20160115;20160226;370000;RU1;V;VACANT LAND;;RRB;;0;AK300476;
B;247;2656334;3;20160411 01:17;ROSEDENE;;1926;WILLALA RD;WILLALA;2382;258.8;H;20160115;20160226;550000;RU1;R;RESIDENCE;;RRB;;0;AK300554;
B;187;1854238;10;20190422 01:04;;;283;FAIRFIELD RD;WILLALA;2382;517.2;H;20190308;20190412;1300000;RU1;3;FARM;;RWL;;0;AP185138;
