B;072;3233472;19;20060801 01:05;;;;SNOWY MOUNTAINS HWY;BLOWERING;2720;29.774;H;20040408;20040408;102781;;3;RESERVOIR;;;;0;AB936875;
B;072;3233473;20;20060801 01:05;;;;SNOWY MOUNTAINS HWY;BLOWERING;2720;22.3;H;20040408;20040408;102781;;3;RESERVOIR;;;;0;AB936875;
B;072;3261503;21;20060801 01:05;;;;SNOWY MOUNTAINS HWY;BLOWERING;2720;4.489;H;20040408;20040408;102781;;3;RESERVOIR;;;;0;AB936875;
B;072;3261504;22;20060801 01:05;;;;SNOWY MOUNTAINS HWY;BLOWERING;2720;7.1;H;20040408;20040408;102781;;3;RESERVOIR;;;;0;AB936875;
B;072;3246815;13;20060601 01:08;;;;SNOWY MOUNTAINS HWY;BLOWERING;2720;7.1;H;20040408;20040408;102781;;3;RESERVOIR;;;;0;AB936875;
B;274;3659512;13;20190819 01:10;;;;SNOWY MOUNTAINS HWY;BLOWERING;2720;1815;M;20180615;20180615;34250;;V;VACANT LAND;;;;0;AN449662;
B;274;3659513;14;20190819 01:10;;;;SNOWY MOUNTAINS HWY;BLOWERING;2720;1642;M;20180615;20180615;34250;;V;VACANT LAND;;;;0;AN449662;
B;274;3659514;15;20190819 01:10;;;;SNOWY MOUNTAINS HWY;BLOWERING;2720;478.8;M;20180615;20180615;34250;;V;VACANT LAND;;;;0;AN449662;
