B;211;2904755;443;20030204 13:04;;215;33;BAYSWATER RD;POTT POINT;2011;;;20021122;20021202;350000;;R;RESIDENCE;21;;;;9279153;
B;708;3062502;467;20040517 12:30;;;APT3.28,50;MACLEAY STREET;POTT POINT;2011;;;20021125;20040415;479000;;R;RESIDENCE;71;;;0;AA596556;
