B;141;;151;20020502 11:46;;;;;HUSTVILLE;;;;20010524;20020408;329960;;R;RESIDENCE;1;;;;8509694;
B;141;;152;20020502 11:46;;;;;HUSTVILLE;;;;20010712;20020412;295000;;R;RESIDENCE;5;;;;8505812;
B;141;;167;20020603 10:22;;;;;HUSTVILLE;;;;20010801;20020424;273000;;3;HOME UNIT;2;;;;8559295;
B;141;;168;20020603 10:22;;;;;HUSTVILLE;;;;20010713;20020424;285000;;R;RESIDENCE;3;;;;8580395;
B;141;;169;20020603 10:22;;;;;HUSTVILLE;;;;20010822;20020424;343000;;R;RESIDENCE;4;;;;8538920;
