B;042;3963312;10;20160926 01:02;;;LOTS 1, 2 ;LUCAN ROAD;LYNDHURST AND GARLAND;2797;4981;M;20160114;20160722;6898;;V;VACANT LAND;;;;0;AK747121;
B;118;3963320;7;20160926 01:04;;;LOTS 1, 2 ;LUCAN ROAD;LYNDHURST AND GARLAND;2797;6099;M;20160114;20160722;6898;;V;VACANT LAND;;;;0;AK747121;
