B;698;2857565;125;20020201 12:21;;;;;GROVELEIGH GARDENS;;;;20010723;20010918;300000;;V;VACANT LAND;;;;;8242612;
B;698;2901758;153;20020603 10:47;;;;;GROVELEIGH GARDENS;;;;20020207;20020426;54000;;V;VACANT LAND;;;;;8584638;
