B;608;1284460;4;20060416 01:22;;;;VARIOUS PINE PLANTATIONS IN OB;OBERON FOREST;2787;29.36;H;20051221;20051221;7861000;R;3;FOREST;;ST;;0;AC208715;
B;608;1284470;6;20060416 01:22;;;;VARIOUS PINE PLANTATIONS IN OB;OBERON FOREST;2787;24.28;H;20051221;20051221;7861000;R;3;FOREST;;ST;;0;AC208715;
