B;264;4143774;3;20180827 01:20;;;APARTMENT ;23-21 TREACY STREET;HURSTVILLE NSW;2220;;;20150522;20180822;890000;;R;RESIDENCE;54;;;0;AN604893;
B;264;4143774;5;20180827 01:20;;;APARTMENT ;TREACY STREET;HURSTVILLE NSW;2220;;;20150216;20180822;820000;;R;RESIDENCE;96;;;0;AN604905;
B;264;4143774;6;20180827 01:20;;;APARTMENT ;23-21 TREACY STREET;HURSTVILLE NSW;2220;;;20160317;20180822;880000;;R;RESIDENCE;99;;;0;AN604925;
