B;222;;;;;;;;MARSDEN SWAMP;2790;45.17;H;19940722;19940722;175000;;R;RESIDENCE;;;;;
B;222;2473553;;;;;;;MARSDEN SWAMP;2790;104.76;H;19950222;19950222;14000;;R;RESIDENCE;;;;;
B;222;;;;;;;;MARSDEN SWAMP;2790;62.23;H;19960322;19960322;185000;;R;RESIDENCE;;;;;
B;222;2470949;;;;;;;MARSDEN SWAMP;2790;47.6;H;19980610;19980610;125000;R;R;RESIDENCE;;;;;
