B;013;3890581;34;20160905 01:02;;;1925;WILLINA RD;BUNYAH;2429;41.16;H;20160719;20160826;560000;RU2;R;RESIDENCE;;RQS;;0;AK702733;
B;013;328890;9;20160208 01:13;;;29;HARRIS RD;BUNYAH;2429;45.79;H;20151026;20151207;390000;RU2;R;RESIDENCE;;RQS;;0;AK84922;
B;013;327937;5;20170710 01:02;;;989;MANNING HILL RD;BUNYAH;2429;351;H;20170616;20170621;765000;RU2;R;RESIDENCE;;RQS;;0;AM539805;
B;013;3245622;39;20160613 01:11;;;;WYSES RD;BUNYAH;2429;48.47;H;20160331;20160421;241000;RU2;V;VACANT LAND;;RQS;;0;AK475080;
B;013;2952004;10;20170220 01:01;;;1069;MANNING HILL RD;BUNYAH;2429;40.01;H;20161220;20170201;270000;RU2;V;VACANT LAND;;RQS;;0;AM149701;
B;013;327945;1;20160822 01:02;;;1261;WILLINA RD;BUNYAH;2429;2.967;H;20160629;20160725;325000;RU2;R;RESIDENCE;;RQS;;0;AK679561;
B;013;328872;15;20151026 01:04;;;2093 B;WILLINA RD;BUNYAH;2429;398.6;H;20150826;20150916;1200000;RU2;3;FARM;;RQS;;0;AJ895411;
B;013;327938;4;20161128 01:02;; H;2258;MANNING HILL RD;BUNYAH;2429;59.29;H;20161005;20161116;420000;RU2;R;RESIDENCE;;RQS;;0;AK946597;
B;013;327824;5;20160829 01:01;;;1454;WILLINA RD;BUNYAH;2429;40.2;H;20160701;20160812;345000;RU2;R;RESIDENCE;;RQS;;0;AK698977;
B;013;3890571;46;20151130 01:13;;;1925;WILLINA RD;BUNYAH;2429;48.74;H;20150904;20151016;260000;;V;VACANT LAND;;;;0;AJ986871;
B;013;3890582;47;20151130 01:13;;;1925;WILLINA RD;BUNYAH;2429;56.07;H;20150922;20151103;315000;;V;VACANT LAND;;;;0;AJ981283;
B;162;1775736;25;20151005 01:18;;;126;BULBY BRUSH RD;BUNYAH;2429;8.675;H;20150812;20150909;310000;RU1;3;RURAL;;RKQ;;0;AJ843727;
B;162;1778880;6;20170508 01:07;;;379;BULBY BRUSH RD;BUNYAH;2429;68.14;H;20170316;20170410;575000;RU1;R;RESIDENCE;;RRM;;0;AM348738;
B;162;1775783;22;20170710 01:07;;;778;BUNYAH RD;BUNYAH;2429;43.82;H;20170505;20170630;315000;RU1;V;VACANT LAND;;RKQ;;0;AM526303;
B;162;1775784;16;20161219 01:06;;;782;BUNYAH RD;BUNYAH;2429;7.092;H;20161104;20161202;247000;RU1;V;VACANT LAND;;RKQ;;0;AK989476;
B;162;1775782;23;20170123 01:06;;;730;BUNYAH RD;BUNYAH;2429;13.23;H;20161107;20161219;280000;RU1;V;VACANT LAND;;RKQ;;0;AM56459;
B;162;1775789;28;20161024 01:06;;;934;BUNYAH RD;BUNYAH;2429;20.99;H;20160829;20161010;530000;RU1;R;RESIDENCE;;RKQ;;0;AK853416;
B;162;1775724;31;20151026 01:10;;;777;BUNYAH RD;BUNYAH;2429;31.98;H;20150828;20151013;482000;RU1;R;RESIDENCE;;RKQ;;0;AJ920972;
B;162;1775702;27;20170327 01:07;;;653;BUNYAH RD;BUNYAH;2429;75.39;H;20161012;20161223;535000;RU1;R;RESIDENCE;;RKQ;;0;AM133859;
B;268;1775724;37;20210201 01:03;;;777;BUNYAH RD;BUNYAH;2429;31.98;H;20201216;20210127;860000;RU1;R;RESIDENCE;;RKQ;;0;AQ752750;
B;268;4321800;84;20210201 01:03;;;;PRICES CREEK RD;BUNYAH;2429;71.73;H;20210125;20210125;151900;RU2;R;RESIDENCE;;RQS;;0;AQ749531;
B;268;328879;11;20210802 01:06;;;212;NORRIES RD;BUNYAH;2429;161.9;H;20210624;20210729;1300000;RU2;V;VACANT LAND;;RQS;;0;AR285284;
B;268;1778880;23;20201102 01:09;;;379;BULBY BRUSH RD;BUNYAH;2429;68.14;H;20200914;20201023;715000;RU1;R;RESIDENCE;;RRM;;0;AQ496034;
B;268;327940;3;20200203 01:03;;;1058;MANNING HILL RD;BUNYAH;2429;18.77;H;20190926;20200129;740000;RU2;R;RESIDENCE;;RQS;;0;AP865070;
B;268;1775790;38;20250203 01:05;;;1034;BUNYAH RD;BUNYAH;2429;27.55;H;20241213;20250124;1020000;RU1;R;RESIDENCE;;RKQ;;0;AU776291;
B;268;2860870;19;20241104 01:08;;;119;BULBY BRUSH RD;BUNYAH;2429;2.68;H;20240903;20241029;510000;RU1;R;RESIDENCE;;RKQ;;0;AU536163;
B;268;4528572;32;20240205 01:09;;;;WILLINA RD;BUNYAH;2429;40.47;H;20231207;20240125;600000;;3;FARM;;;;0;AT791630;
B;268;328894;6;20230605 01:13;;;70;ERINGA WAY;BUNYAH;2429;89.13;H;20230308;20230531;900000;RU2;3;FARM;;RQS;;0;AT134580;
B;268;4486850;50;20230605 01:13;;;;WILLINA RD;BUNYAH;2429;30.64;H;20230412;20230524;640000;;R;RESIDENCE;;;;0;AT113494;
B;268;327944;3;20240506 01:25;;;1276;MANNING HILL RD;BUNYAH;2429;94.95;H;20240202;20240502;1400000;RU2;3;FARM;;RQS;;0;AU32531;
B;268;4427731;57;20220606 01:17;;;142;MIMOSA LANE;BUNYAH;2429;16.19;H;20220125;20220506;430000;;V;VACANT LAND;;;;0;AS108854;
B;268;4427732;58;20220606 01:17;;;92;MIMOSA LANE;BUNYAH;2429;31.19;H;20220218;20220525;450000;;V;VACANT LAND;;;;0;AS159984;
