B;666;1842095;4;20160307 01:17;RIVERBEND;;2141;BURINDI RD;BANOON;2347;532.4;H;20151116;20160111;1854150;RU1;3;FARM/RURAL;;RDF;;0;AK256285;
B;666;4084906;18;20180115 01:30;WAMADOO;;3430;BURINDI RD;BANOON;2347;250.855;H;20170910;20170910;335000;RU1;3;FARM;;RDD;;0;AN8950;
B;666;1842097;20;20250915 01:09;MERRILONG;;2315;BURINDI RD;BANOON;2347;424.6;H;20250725;20250905;3200000;RU1;3;FARM;;RDF;;;AV398255;
B;666;4215587;7;20210517 01:03;WAMADOO;;3430;BURINDI RD;BANOON;2347;255.354;H;20210510;20210511;2598;RU1;3;FARM;;RDF;;0;AR38208;
B;666;4084905;7;20171218 01:20;;;3430;BURINDI RD;BANOON;2347;97.124;H;20170810;20170810;175000;;V;VACANT LAND;;;;0;AM957815;
B;666;4215587;2;20201221 01:03;WAMADOO;;3430;BURINDI RD;BANOON;2347;255.354;H;20201214;20201214;485000;RU1;3;FARM;;RDF;;0;AQ647643;
B;666;1842178;8;20221226 01:09;VALLEY VIEW;;560;SPION KOP RD;BANOON;2347;129.5;H;20221213;20221221;350000;RU1;3;FARM;;RDF;;0;AS750038;
B;666;3588864;9;20110711 05:29;WAMADOO;;3458;BURINDI RD;BANOON;2347;323.748;H;20101229;20110121;355000;;3;FARM;;;;0;AG136518;
B;666;1842379;8;20110328 01:49;WAMADOO;;3430;BURINDI RD;BANOON;2347;671.8;H;20101229;20110121;150000;R;3;FARM;;DD;;0;AG96102;
B;666;1842175;5;20121203 01:46;THE PINNACLES;;220;PINNACLES RD;BANOON;2347;1036;H;20120630;20120630;552000;RU1;3;FARM;;RDD;;0;AH359921;
B;666;1842178;4;20130408 01:10;VALLEY VIEW;;560;SPION KOP RD;BANOON;2347;129.5;H;20121130;20121130;178000;RU1;3;FARM;;RDD;;0;AH598782;
