B;022;;;;;;;MURRINGO;PH GUNGEWALLA;2586;62;H;19900201;19900201;112000;;R;RESIDENCE;;;;;
B;022;;;;;;;MURRINGO;PH GUNGEWALLA;2586;264;H;19921009;19921009;241420;;R;RESIDENCE;;;;;
