B;236;3461335;2;20120220 04:43;;;.;"WILGA STATION";COBAR NSW;2835;7000;H;20110905;20111123;265000;R;3;GRAZING LAND;;RR;;0;AG803000;
B;236;3529733;4;20120220 04:43;;;.;"WILGA STATION";COBAR NSW;2835;32.38;H;20110905;20111123;265000;R;3;GRAZING LAND;;RR;;0;AG803000;
