B;540;3200228;13;20051016 01:17;;;LOT2&3;DP 1087417;GUNDILLION;;;;20050617;20050926;150000;;V;VACANT LAND;;;;0;AB806382;
B;540;3200229;14;20051016 01:17;;;LOT2&3;DP 1087417;GUNDILLION;;;;20050617;20050926;150000;;V;VACANT LAND;;;;0;AB806382;
B;540;3311079;21;20070516 01:23;;;;COOMA RD;GUNDILLION;2622;41.9;H;20070125;20070309;190000;;V;VACANT LAND;;;;0;AC992949;
