B;060;2892165;16;20020716 15:02;;;;;THURGOONA PARK;;;;20020619;20020628;76000;;V;VACANT LAND;;;;;8761666;
B;060;2892163;10;20020801 13:52;;;;;THURGOONA PARK;;;;20020517;20020606;76000;;V;VACANT LAND;;;;;8791199;
