B;013;318280;43;20021119 09:15;;;64;GREEN POINT DR;GREEN POINT (FORSTER);2428;809.4;M;20020823;20021104;545000;Z;R;RESIDENCE;;DR;;;9101761;
B;013;318309;44;20021119 09:15;;;128;GREEN POINT DR;GREEN POINT (FORSTER);2428;613.4;M;20021016;20021105;210000;Z;R;RESIDENCE;;DU;;;9112113;
B;013;318439;45;20021119 09:15;;;30;SEABREEZE PDE;GREEN POINT (FORSTER);2428;600.7;M;20020909;20021021;220000;Z;R;RESIDENCE;;DT;;;9092605;
B;013;318447;46;20021119 09:15;;;44;SEABREEZE PDE;GREEN POINT (FORSTER);2428;613.4;M;20020711;20020816;195000;Z;R;RESIDENCE;;DT;;;9082791;
B;013;318510;47;20021119 09:15;;;31;SEABREEZE PDE;GREEN POINT (FORSTER);2428;860;M;20020516;20020708;67500;Z;V;VACANT LAND;;DS;;;9076780;
B;013;318239;55;20021101 11:21;;;20;EMERALD PL;GREEN POINT (FORSTER);2428;575.4;M;20020423;20020521;163000;Z;R;RESIDENCE;;DS;AC;;8744170;
B;013;318257;56;20021101 11:21;;;12;GREEN POINT DR;GREEN POINT (FORSTER);2428;701.9;M;20020822;20021003;238547;Z;R;RESIDENCE;;DR;;;9041603;
B;013;318520;47;20020916 13:43;;;11;SEABREEZE PDE;GREEN POINT (FORSTER);2428;645;M;20020430;20020611;60000;Z;V;VACANT LAND;;DS;;;8915220;
B;013;318238;74;20021001 11:40;;;18;EMERALD PL;GREEN POINT (FORSTER);2428;581.7;M;20020812;20020906;217000;Z;R;RESIDENCE;;DS;;;8973515;
B;013;318329;75;20021001 11:40;;;155;GREEN POINT DR;GREEN POINT (FORSTER);2428;613.4;M;20020702;20020806;208500;Z;R;RESIDENCE;;DU;;;8940733;
B;013;2918694;68;20040503 12:28;;;73;SEABREEZE PDE;GREEN POINT (FORSTER);2428;701.9;M;20040304;20040408;172000;Z;V;VACANT LAND;;DS;;0;AA571760;
B;013;2918693;106;20040401 15:23;;;71;SEABREEZE PDE;GREEN POINT (FORSTER);2428;638.6;M;20020503;20020619;530000;Z;V;VACANT LAND;;DS;;0;8705017;
