B;214;3372845;129;20080414 01:19;;;LOT832;WIDGEON ROAD;THE RONDS KELLYVILLE RIDGE;2155;;;20071214;20080327;315000;;V;VACANT LAND;;;;0;AD869575;
B;214;3372845;136;20080421 01:19;;;LOT832;WIDGEON ROAD;THE RONDS KELLYVILLE RIDGE;2155;;;20071214;20080327;315000;;V;VACANT LAND;;;AV;0;AD869575;
