B;902;3283068;10;20061116 01:26;;;7;STURT ST;TIBOOBURRA;2880;1033;M;20050512;20050624;5000;;R;RESIDENCE;;;;0;AC96218;
B;902;3283070;11;20061116 01:26;;;;BRISCOE ST;TIBOOBURRA;2880;1012;M;20051124;20060104;15000;;R;RESIDENCE;;;;0;AC68142;
B;902;3283072;13;20061116 01:26;;;;BRISCOE ST;TIBOOBURRA;2880;1011.7;M;20060313;20060424;30000;;R;RESIDENCE;;;;0;AC278580;
B;902;3275875;1;20061016 01:14;;;;BRISCOE ST;TIBOOBURRA;2880;2024;M;20060627;20060810;6000;;V;VACANT LAND;;;;0;AC544311;
B;902;3278443;4;20061101 01:28;;;;OLD STEPHENS CREEK ROADHOUSE;TIBOOBURRA;2880;3642.3;M;20060919;20060919;17500;;R;RESIDENCE;;;;0;AC655092;
B;902;3267654;1;20060916 01:22;;;42;KING ST;TIBOOBURRA;2880;1012;M;20060622;20060818;50000;;R;RESIDENCE;;;;0;AC554882;
B;902;3318247;2;20070616 01:32;;;;STURT ST;TIBOOBURRA;2880;840;M;20061016;20061124;38500;;R;RESIDENCE;;;;0;AD102776;
B;902;3263922;1;20070916 01:25;TIBOOBURRA HOTEL;;;BRISCOE ST;TIBOOBURRA;2880;;;20070720;20070726;212000;;3;HOTEL;;;;0;AD385142;
B;902;3368613;1;20080301 01:36;;;;KING ST;TIBOOBURRA;2880;1012;M;20070628;20070731;2000;;R;RESIDENCE;;;;0;AD470386;
B;902;3374695;2;20080331 01:17;;;;STURT ST;TIBOOBURRA;2880;1012;M;20071012;20071012;1000;;V;VACANT LAND;;;;0;AD504632;
B;902;3283075;1;20090223 01:40;;;;STURT ST;TIBOOBURRA;2880;503.9;M;20081031;20081209;70000;;R;RESIDENCE;;;;0;AE408755;
B;902;3264973;1;20090622 01:45;FAMILY HOTEL;;;BRISCOE ST;TIBOOBURRA;2880;1795.8;M;20081212;20090106;384000;;3;HOTEL & MOTEL;;;;0;AE565949;
B;902;3267617;2;20090622 01:45;FAMILY HOTEL;;;BRISCOE ST;TIBOOBURRA;2880;1467.3;M;20081212;20090106;384000;;3;HOTEL & MOTEL;;;;0;AE565949;
B;902;3264162;3;20090921 01:44;;;7;BRISCOE ST;TIBOOBURRA;2880;1011.7;M;20090722;20090804;185000;;3;SHOP;;;;0;AE928234;
B;902;3490400;2;20100816 04:32;;;;BURGESS ST;TIBOOBURRA;2880;1000;M;20100505;20100625;35000;;R;RESIDENCE;;;;0;AF659663;
B;902;3490360;1;20110704 02:10;;;;BRISCOE ST;TIBOOBURRA;2880;3991;M;20110316;20110406;100000;;R;RESIDENCE;;;;0;AG290490;
B;902;3263958;2;20110620 01:58;;;;BRISCOE ST;TIBOOBURRA;2880;560.8;M;20110513;20110520;20000;;V;VACANT LAND;;;;0;AG269217;
B;902;3575216;1;20110502 01:36;;;;STURT ST;TIBOOBURRA;2880;;;20110228;20110323;20000;;R;RESIDENCE;;;;0;AG169324;
B;902;3358518;2;20120227 02:06;ONEPAH STATION;;3261;WOMPAH GATE RD;TIBOOBURRA;2880;75290;H;20111005;20120123;1600000;;R;RESIDENCE;;;;0;AG786770;
B;902;3288663;1;20130617 01:18;MOUNT STUART STATION;;804;TIBOOBURRA RD;TIBOOBURRA;2880;52596;H;20130114;20130404;1650000;;3;STATION;;;;0;AH691545;
B;902;3266386;1;20130304 01:38;;;1;CLIFTON DOWNS & PINDERA DOWNS;TIBOOBURRA;2880;51292;H;20120905;20130125;3650000;;V;VACANT LAND;;;;0;AH537075;
B;902;3263943;2;20130304 01:38;CLIFTON DOWNS STATION;;739;THE CUT LINE;TIBOOBURRA;2880;61241;H;20120905;20130125;3650000;;V;VACANT LAND;;;;0;AH537075;
B;902;3264973;1;20140407 01:18;FAMILY HOTEL;;30;BRISCOE ST;TIBOOBURRA;2880;1795.8;M;20130820;20130913;400000;;3;COMMERCIAL;;;;0;AI341139;
B;902;3267617;2;20140407 01:18;FAMILY HOTEL;;47;BRISCOE ST;TIBOOBURRA;2880;1467.3;M;20130820;20130913;400000;;3;COMMERCIAL;;;;0;AI341139;
B;902;3458960;1;20150727 01:20;;;27;STURT ST;TIBOOBURRA;2880;644.9;M;20150525;20150609;1500;;V;VACANT LAND;;;;0;AJ601430;
B;902;3862181;2;20150727 01:20;WINNATHEE STATION;;;TIBOOBURRA RD;TIBOOBURRA;2880;71128;H;20150211;20150604;1900000;;3;RURAL FARMING;;;;0;AJ604291;
B;902;3266359;1;20151123 01:22;;;33;STURT ST;TIBOOBURRA;2880;3036;M;20150706;20151019;120000;;R;RESIDENCE;;;;0;AJ962665;
B;902;3892384;1;20151207 01:24;;;;KING ST;TIBOOBURRA;2880;2028;M;20150826;20150921;7000;;V;VACANT LAND;;;;0;AJ991330;
B;902;3267654;2;20160125 01:24;;;11;KING ST;TIBOOBURRA;2880;1012;M;20150918;20151118;130000;;R;RESIDENCE;;;;0;AK147126;
B;902;3288663;2;20160229 01:18;MOUNT STUART STATION;;804;TIBOOBURRA RD;TIBOOBURRA;2880;52596;H;20150918;20151223;1925000;;3;FARM;;;;0;AK175071;
B;902;3318247;1;20160606 01:37;;;25;STURT ST;TIBOOBURRA;2880;840;M;20160302;20160324;40000;;R;RESIDENCE;;;;0;AK437109;
B;902;3266686;1;20160613 01:18;;;9;BROWN ST;TIBOOBURRA;2880;;;20160404;20160504;130000;;R;RESIDENCE;;;;0;AK459390;
B;902;3283072;1;20160815 01:07;;;41;BRISCOE ST;TIBOOBURRA;2880;1011.7;M;20160413;20160630;80000;;R;RESIDENCE;;;;0;AK633891;
B;902;3627327;1;20170123 01:09;;;28;BRISCOE ST;TIBOOBURRA;2880;714;M;20161114;20161215;85000;;R;RESIDENCE;;;;0;AM55593;
B;902;3263958;1;20170130 01:07;;;42;BRISCOE ST;TIBOOBURRA;2880;560.8;M;20161111;20161121;35000;;V;VACANT LAND;;;;0;AM56141;
B;902;3490386;1;20170626 01:10;;;10;BURGESS ST;TIBOOBURRA;2880;1000;M;20170503;20170503;10000;;V;VACANT LAND;;;;0;AM385429;
B;902;3490400;1;20170724 01:10;;;11;BURGESS ST;TIBOOBURRA;2880;1000;M;20170626;20170711;55000;;R;RESIDENCE;;;;0;AM573873;
B;902;3469675;1;20171204 01:22;;;7;KING ST;TIBOOBURRA;2880;1012;M;20170914;20171026;180000;;R;RESIDENCE;;;;0;AM907668;
B;902;3263949;2;20171204 01:22;;;5;KING ST;TIBOOBURRA;2880;;;20170914;20171026;180000;;R;RESIDENCE;;;;0;AM907668;
B;902;3458959;1;20171211 01:22;;;24;BRISCOE ST;TIBOOBURRA;2880;758.8;M;20171109;20171109;105000;;R;RESIDENCE;;;;0;AM890624;
B;902;3266390;2;20180205 01:23;;;53;BRISCOE ST;TIBOOBURRA;2880;986.42;M;20170802;20170821;96700;;V;VACANT LAND;;;;0;AN66327;
B;902;3469677;1;20181126 01:19;;;50;BRISCOE ST;TIBOOBURRA;2880;3257;M;20180926;20181115;157000;;R;RESIDENCE;;;;0;AN862107;
B;902;3892383;3;20181210 01:18;;;44;BRISCOE ST;TIBOOBURRA;2880;1963;M;20181119;20181130;150000;;R;RESIDENCE;;;;0;AN899163;
B;902;3368613;2;20190916 01:11;;;;KING ST;TIBOOBURRA;2880;1012;M;20180326;20190909;12000;;R;RESIDENCE;;;;0;AP520535;
B;902;3477108;1;20200803 01:04;NARRIEARRA;;;;TIBOOBURRA;2880;153414;H;20200409;20200604;14299998;;R;RESIDENCE;;;;0;AQ199042;
B;902;3477108;2;20200803 01:04;NARRIEARRA;;;;TIBOOBURRA;2880;153414;H;20200409;20200604;14299998;;R;RESIDENCE;;;;0;AQ199043;
B;902;3368613;1;20201012 01:09;;;;KING ST;TIBOOBURRA;2880;1012;M;20200819;20201002;10000;;V;VACANT LAND;;;;0;AQ444056;
B;902;4319380;2;20201012 01:09;;;;THE CUT LINE;TIBOOBURRA;2880;48.57;H;20200703;20200918;3521;;3;FARM;;;;0;AQ407292;
B;902;3892384;1;20201019 01:09;;;;KING ST;TIBOOBURRA;2880;2028;M;20200819;20201002;10000;;R;RESIDENCE;;;;0;AQ443491;
B;902;4319381;2;20201019 01:09;WHYJONTA STATION;;402;THE CUT LINE;TIBOOBURRA;2880;55819;H;20200703;20200918;4046479;;3;FARM;;;;0;AQ407296;
B;902;3386823;1;20201221 01:03;;;3562;SILVER CITY HWY;TIBOOBURRA;2880;12079;H;20200914;20201214;600000;;3;FARM;;;;0;AQ644551;
B;902;3283064;1;20210118 01:03;;;9;KING ST;TIBOOBURRA;2880;1012;M;20201214;20201223;70000;;R;RESIDENCE;;;;0;AQ690895;
B;902;3318247;3;20210927 03:13;;;25;STURT ST;TIBOOBURRA;2880;840;M;20210721;20210917;45000;;R;RESIDENCE;;;;0;AR436955;
B;902;3491440;1;20220124 10:17;;;33058;SILVER CITY HWY;TIBOOBURRA;2880;3644;M;20211123;20211217;80000;;3;FARM;;;;0;AR737769;
B;902;3469632;1;20220704 01:20;;;;SILVER CITY HWY;TIBOOBURRA;2880;900;M;20210630;20210831;589410;;3;COMMERCIAL;;;;0;AS133499;
B;902;3266390;2;20220704 01:20;;;53;BRISCOE ST;TIBOOBURRA;2880;986.42;M;20220610;20220622;180000;;3;COMMERCIAL;;;;0;AS237946;
B;902;3469628;1;20220725 01:17;;;;THE CUT LINE;TIBOOBURRA;2880;40.13;H;20210630;20210831;1168130;;3;COMMERCIAL;;;;0;AS133495;
B;902;3753264;1;20221003 02:10;LAKE STEWART;;5724;WAKA RD;TIBOOBURRA;2880;67955;H;20220531;20220913;5625320;;3;FARM;;;;0;AS468932;
B;902;3283064;1;20230327 01:08;;;9;KING ST;TIBOOBURRA;2880;1012;M;20221013;20221130;35000;;R;RESIDENCE;;;;0;AS677004;
B;902;3266377;1;20230403 01:08;;;21;STURT ST;TIBOOBURRA;2880;;;20221121;20221221;55000;;R;RESIDENCE;;;;0;AS748344;
B;902;3263958;2;20230403 01:08;;;42;BRISCOE ST;TIBOOBURRA;2880;560.8;M;20221215;20230309;40000;;V;VACANT LAND;;;;0;AS915026;
B;902;3892383;3;20230403 01:08;;;44;BRISCOE ST;TIBOOBURRA;2880;1963;M;20221215;20230309;210000;;R;RESIDENCE;;;;0;AS915025;
B;902;3263922;2;20230410 01:19;TIBOOBURRA HOTEL;;43;BRISCOE ST;TIBOOBURRA;2880;;;20140930;20141003;470000;;3;HOTEL;;;;0;AR601297;
B;902;3468737;1;20230501 01:24;;;19;STURT ST;TIBOOBURRA;2880;787.3;M;20230222;20230405;55000;;R;RESIDENCE;;;;0;AS986350;
B;902;3892384;1;20230925 01:08;;;;KING ST;TIBOOBURRA;2880;2028;M;20230525;20230824;10000;;V;VACANT LAND;;;;0;AT381827;
B;902;3491451;1;20240205 01:10;BRINDIWILPA;;;TIBOOBURRA RD;TIBOOBURRA;2880;9211;H;20231025;20240115;2048400;;3;FARM;;;;0;AT759733;
B;902;6028255;1;20251124 01:14;;;19;STURT ST;TIBOOBURRA;2880;787.3;M;20250904;20251020;70000;;R;RESIDENCE;;;;;AV528185;
B;902;3490403;1;20251222 01:12;;;15;BURGESS ST;TIBOOBURRA;2880;2000;M;20250619;20250829;180000;;R;RESIDENCE;;;;;AV378052;
B;234;2623663;;;;;LOT 39;KING ST;TIBOOBURRA;2880;;;19921116;19921116;30000;;R;RESIDENCE;;;;;
B;234;2623663;;;;;LOT39;KING ST;TIBOOBURRA;2880;0;M;19921116;19921116;30000;;R;RESIDENCE;;;;;
B;234;2623682;;;;;;STURT ST;TIBOOBURRA;2880;0;M;19920824;19920824;31000;;R;RESIDENCE;;;;;
B;234;;;;;;;BRISCOE ST;TIBOOBURRA;2880;;;19930315;19930315;49600;;R;RESIDENCE;;;;;
B;234;2623663;;;;;LOT 39;KING ST;TIBOOBURRA;2880;;;19930810;19930810;30000;;R;RESIDENCE;;;;;
B;234;2623683;;;;;;STURT ST;TIBOOBURRA;2880;;;19930805;19930805;35000;;R;RESIDENCE;;;;;
