B;138;1424206;114;20010719 11:49;;;2;KARNE ST;NARWEE;2209;1081;M;20010405;20010405;0;A;R;;;XQ;;;7526769;
B;138;1424222;115;20010719 11:49;;;34;KARNE ST;NARWEE;2209;512.2;M;20010403;20010403;0;A;R;;;XQ;;;7518061;
B;138;1433863;150;20010719 11:49;;1;7;PARRY AVE;NARWEE;2209;;;20010308;20010419;175000;;3;Other;1;;;;7550465;
B;138;1433881;151;20010719 11:49;;7;3;PARRY AVE;NARWEE;2209;;;20010223;20010329;135000;;R;;7;;;;7521826;
B;138;1434319;153;20010719 11:49;;2;117;PENSHURST RD;NARWEE;2209;;;20010409;20010410;150000;;R;;2;;;;7547326;
B;138;1434319;154;20010719 11:49;;4;117;PENSHURST RD;NARWEE;2209;;;20010227;20010403;162000;;3;Other;4;;;;7535211;
B;140;1460919;11;20010719 12:37;;7;1 A;BERRILLE RD;NARWEE;2209;;;20010123;20010306;210000;;R;;7;;;;7536848;
B;140;1460930;12;20010719 12:37;;;1;BERRILLE RD;NARWEE;2209;;;20010208;20010402;290000;A;R;;;TC;;;7520111;
B;140;1481676;120;20010719 12:37;;;16;RITA ST;NARWEE;2209;;;20010207;20010321;330000;A;R;;;XF;;;7532065;
B;140;1487122;154;20010719 12:37;;;13;WHITFIELD AVE;NARWEE;2209;505.9;M;20010226;20010409;337000;A;R;;;XF;;;7539174;
B;138;1419447;136;20011109 10:52;;3;5;GRAHAM RD;NARWEE;2209;;;20010530;20010829;207000;;R;RESIDENCE;3;;;;7894953;
B;138;1419447;137;20011109 10:52;;10;5;GRAHAM RD;NARWEE;2209;;;20010707;20010820;183500;;R;RESIDENCE;10;;;;7868569;
B;138;1419629;138;20011109 10:52;;3;8;GRAHAM RD;NARWEE;2209;;;20010613;20010815;281000;;R;RESIDENCE;3;;;;7864826;
B;138;1424094;157;20011109 10:52;;;13;KARDELLA CRES;NARWEE;2209;733.5;M;20010711;20010807;480000;A;R;RESIDENCE;;XQ;;;7872546;
B;138;1424182;159;20011109 10:52;;;67;KARNE ST;NARWEE;2209;;;20010613;20010727;313500;A;R;RESIDENCE;;XQ;;;7827793;
B;138;1434404;221;20011109 10:53;;;54;PENSHURST RD;NARWEE;2209;;;20010628;20010815;320000;A;R;RESIDENCE;;XQ;;;7873458;
B;140;1461951;18;20011109 11:16;;;4;BRADMAN ST;NARWEE;2209;;;20010526;20010725;371500;A;R;RESIDENCE;;XF;;;7841005;
B;140;1462319;20;20011109 11:16;;;138;BROADARROW RD;NARWEE;2209;1227;M;20010514;20010822;520800;A;R;RESIDENCE;;XF;;;7889731;
B;140;1468464;65;20011109 11:17;;9;39;GARDINIA ST;NARWEE;2209;;;20010523;20010704;295000;;R;RESIDENCE;9;;;;7818632;
B;140;1478640;144;20011109 11:17;;;2;OMARU ST;NARWEE;2209;467.9;M;20010617;20010731;343000;A;R;RESIDENCE;;XF;;;7842527;
B;140;2846298;242;20011109 11:17;;;;;NARWEE;2209;;;20010505;20010815;427000;;R;RESIDENCE;;;;;7867544;
B;140;2846299;243;20011109 11:17;;;;;NARWEE;2209;;;20010505;20010808;426000;;R;RESIDENCE;;;;;7854466;
B;138;1419736;98;20020102 12:46;;6;46;GROVE AVE;NARWEE;2209;;;20011025;20011128;345000;;R;RESIDENCE;6;;;;8196284;
B;138;1423343;120;20020102 12:46;;;13;HUNTINGDALE AVE;NARWEE;2209;;;20011010;20011206;377500;A;R;RESIDENCE;;XQ;;;8180945;
B;138;1434446;173;20020102 12:46;;4;112;PENSHURST RD;NARWEE;2209;;;20010905;20011127;169000;;R;RESIDENCE;4;;;;8159039;
B;138;2849935;250;20020102 12:46;;;31 A;WINDARRA ST;NARWEE;2209;367;M;20010816;20010928;583000;;R;RESIDENCE;;;;;8145783;
B;138;;259;20020102 12:46;;;;;NARWEE;2209;;;20011019;20011204;318000;;R;RESIDENCE;10;;;;8182252;
B;138;;260;20020102 12:46;;;;;NARWEE;2209;;;20010926;20011107;287000;;R;RESIDENCE;7;;;;8146114;
B;140;1467040;32;20020102 13:24;;;5;FLORA ST;NARWEE;2209;594.4;M;20010921;20011024;415000;A;R;RESIDENCE;;XF;;;8165520;
B;138;2780185;263;20011109 08:56;;;11 A;GROVE AVE;NARWEE;2209;348.4;M;20010530;20010706;395000;A;R;RESIDENCE;;XQ;;;7788893;
B;140;1462238;32;20011109 09:09;;8;40;BROADARROW RD;NARWEE;2209;;;20010529;20010704;147000;;R;RESIDENCE;8;;;;7755957;
B;140;1468464;84;20011109 09:09;;12;39;GARDINIA ST;NARWEE;2209;;;20010604;20010717;305000;;R;RESIDENCE;12;;;;7796411;
B;140;1468479;85;20011109 09:09;;14;33;GARDINIA ST;NARWEE;2209;;;20010530;20010712;309000;;R;RESIDENCE;14;;;;7775568;
B;138;1419037;159;20010720 10:04;;;21;GLENDALE AVE;NARWEE;2209;461.6;M;20010315;20010531;370000;A;R;;;XQ;;;7678818;
B;138;1419477;165;20010720 10:04;;4;25;GRAHAM RD;NARWEE;2209;;;20010411;20010604;192000;;R;;4;;;;7705162;
B;138;1419680;167;20010720 10:04;;;31;GROVE AVE;NARWEE;2209;885.2;M;20010319;20010606;426000;A;R;;;XQ;;;7675736;
B;138;1423344;194;20010720 10:04;;;11;HUNTINGDALE AVE;NARWEE;2209;;;20010405;20010601;364000;A;R;;;XQ;;;7719330;
B;138;2823034;382;20010720 10:04;;;;;NARWEE;2209;;;20010220;20010517;365000;;R;;;;;;7666188;
B;140;1464125;39;20010720 10:04;;5;24;CHAMBERLAIN ST;NARWEE;2209;;;20010521;20010604;332000;;R;;5;;;;7686562;
B;140;1468479;89;20010720 10:04;;12;33;GARDINIA ST;NARWEE;2209;;;20010412;20010605;275000;;R;;12;;;;7707528;
B;140;1487130;205;20010720 10:04;;;20 A;WHITFIELD AVE;NARWEE;2209;392.9;M;20010305;20010405;398000;A;R;;;XF;;;7666242;
B;140;1487137;206;20010720 10:04;;;6;WHITFIELD AVE;NARWEE;2209;467.9;M;20010407;20010523;315000;A;R;;;XF;;;7686717;
B;138;1419065;193;20010822 12:20;;3;12;GLENDALE AVE;NARWEE;2209;;;20010327;20010504;154000;;3;HOME UNIT ;3;;;;7627824;
B;138;1419065;194;20010822 12:20;;5;12;GLENDALE AVE;NARWEE;2209;;;20010405;20010517;169000;;3;HOME UNIT ;5;;;;7628626;
B;138;1419458;200;20010822 12:20;;6;9;GRAHAM RD;NARWEE;2209;;;20010325;20010507;155000;;R;;6;;;;7615506;
B;138;1419498;201;20010822 12:20;;1;33;GRAHAM RD;NARWEE;2209;;;20010311;20010423;0;;R;;1;;;;7643511;
B;138;1419613;202;20010822 12:20;;3;20;GRAHAM RD;NARWEE;2209;;;20010412;20010518;224000;;R;;3;;;;7649717;
B;138;1433711;301;20010822 12:20;;5;4;PARRY AVE;NARWEE;2209;;;20010228;20010426;155000;;R;;5;;;;7579329;
B;138;2780186;427;20010822 12:21;;;11;GROVE AVE;NARWEE;2209;345.3;M;20010314;20010426;405000;A;R;;;XQ;;;7575843;
B;138;2823032;437;20010822 12:21;;;;;NARWEE;2209;;;20000410;20010516;425000;;R;;;;;;7632474;
B;140;1468479;148;20010822 13:23;;1;33;GARDINIA ST;NARWEE;2209;;;20001119;20010110;292000;;3;;1;;XA;;7366489;
B;140;1468479;149;20010822 13:23;;15;33;GARDINIA ST;NARWEE;2209;;;20010228;20010424;275000;;R;;15;;;;7597444;
B;140;1481687;266;20010822 13:23;;;21;RITA ST;NARWEE;2209;;;20010323;20010504;307000;A;R;;;XF;;;7593478;
B;138;1433872;282;20011203 12:28;;7;5;PARRY AVE;NARWEE;2209;;;20010918;20011030;168000;;R;RESIDENCE;7;;;;8094966;
B;138;;410;20011203 12:28;;;;;NARWEE;2209;;;20010823;20011029;289000;;R;RESIDENCE;5;;;;8079968;
B;138;;411;20011203 12:28;;;;;NARWEE;2209;;;20011004;20011113;269000;;R;RESIDENCE;6;;;;8131428;
B;138;1414505;72;20020109 09:28;;;14;ELSTON AVE;NARWEE;2209;407;M;20010608;20010608;325000;A;R;RESIDENCE;;XQ;;;8036295;
B;138;1419065;98;20020109 09:28;;12;12;GLENDALE AVE;NARWEE;2209;;;20010801;20010920;176000;;R;RESIDENCE;12;;;;8008615;
B;138;1419447;102;20020109 09:28;;2;5;GRAHAM RD;NARWEE;2209;;;20010904;20011026;240000;;R;RESIDENCE;2;;;;8069282;
B;138;1419491;103;20020109 09:28;;6;31;GRAHAM RD;NARWEE;2209;;;20010816;20010926;238000;;R;RESIDENCE;6;;;;8010883;
B;138;1423336;124;20020109 09:28;;;18;HUNTINGDALE AVE;NARWEE;2209;;;20010909;20011022;335000;A;R;RESIDENCE;;XQ;;;8060382;
B;138;2849936;263;20020109 09:28;;;1;NANOWIE ST;NARWEE;2209;416.7;M;20010808;20011010;569000;;R;RESIDENCE;;;;;8010586;
B;138;2877902;279;20020109 09:28;;4;53;GROVE AVE;NARWEE;2209;;;20001017;20010608;292000;;3;HOME UNIT;4;;;;7684827;
B;138;1419447;128;20011109 12:54;;6;5;GRAHAM RD;NARWEE;2209;;;20010731;20010910;200000;;R;RESIDENCE;6;;;;7937573;
B;138;1419447;129;20011109 12:54;;7;5;GRAHAM RD;NARWEE;2209;;;20010705;20010831;193000;;R;RESIDENCE;7;;;;7938155;
B;138;1419553;130;20011109 12:54;;6;67;GRAHAM RD;NARWEE;2209;;;20010717;20010903;275000;;R;RESIDENCE;6;;;;7907214;
B;138;1433839;211;20011109 12:54;;2;11;PARRY AVE;NARWEE;2209;;;20010803;20010914;163000;;R;RESIDENCE;2;;;;7959204;
B;138;1434429;212;20011109 12:54;;1;110;PENSHURST RD;NARWEE;2209;;;20010518;20010622;105000;;R;RESIDENCE;1;;;;7960725;
B;140;1468464;64;20011109 13:16;;3;39;GARDINIA ST;NARWEE;2209;;;20010724;20010904;300000;;R;RESIDENCE;3;;;;7915314;
B;138;1423346;18;20050628 09:31;;;7;HUNTINGDALE AVE;NARWEE;2209;;;20011122;20011220;350888;A;R;RESIDENCE;;AP;;0;8309699;
B;140;1487248;21;20050628 09:31;;;8;WIRUNA CRES;NARWEE;2209;;;20011124;20020111;1753000;A;3;VILLAS;;AV;AD;0;8284705;
B;138;1419038;121;20020502 11:04;;;23;GLENDALE AVE;NARWEE;2209;461.6;M;20020204;20020325;395000;A;R;RESIDENCE;;XQ;;;8473317;
B;138;1419466;123;20020502 11:04;;5;13;GRAHAM RD;NARWEE;2209;;;20020220;20020419;330000;;R;RESIDENCE;5;;;;8534161;
B;138;1419536;124;20020502 11:04;;1;63;GRAHAM RD;NARWEE;2209;;;20020212;20020319;225000;;R;RESIDENCE;1;;;;8475050;
B;138;1419671;125;20020502 11:04;;;;13B GROVE AV;NARWEE;2209;394.9;M;20020225;20020327;380000;A;R;RESIDENCE;;XQ;;;8492961;
