B;208;;119;20030516 11:58;;;APARTMENT5;PIER 6/7-19 HICKSON RD;WALSH BAY;2000;;;20000314;20030430;2170000;;R;RESIDENCE;111;;;;9580093;
B;208;;120;20030516 11:58;;520;19;HICKSON ROAD, PIER 6/7;WALSH BAY;2000;;;20000312;20030430;1320000;;R;RESIDENCE;112;;;;9564562;
B;208;;121;20030516 11:58;;522;19;HICKSON ROAD;WALSH BAY;2000;;;20000311;20030501;2365000;;R;RESIDENCE;114;;;;9593808;
B;208;;122;20030516 11:58;;523;19;'THE PIER APARTMENTS'HICKSON R;WALSH BAY;2000;;;20000315;20030501;2420000;;R;RESIDENCE;115;;;;9578271;
B;208;;124;20030516 11:58;;117;19;HICKSON ROAD;WALSH BAY;2001;;;20000313;20030502;1670000;;3;;15;;;;9584848;
B;208;;127;20030516 11:58;;103;19;HICKSON;WALSH BAY;2000;;;20000313;20030423;1430000;;R;RESIDENCE;3;;;;9573316;
B;208;;128;20030516 11:58;;;103/6/7,19;HICKSON ROAD;WALSH BAY;2000;;;20020510;20030423;1700000;;R;RESIDENCE;3;;;;9573317;
B;208;;129;20030516 11:58;;301;19;THE PIER APARTMENTS,HICKSON RO;WALSH BAY;2000;;;20000314;20030414;1085000;;R;RESIDENCE;41;;;;9556255;
B;208;;130;20030516 11:58;;302;19;HICKSON ROAD;WALSH BAY;2010;;;20000314;20030423;1865000;;R;RESIDENCE;42;;;;9556233;
B;208;;131;20030516 11:58;;;APARTMENT3;THE PIER APTS 6/7 19 HICKSON R;WALSH BAY;2000;;;20000313;20030416;1190000;;3;HOME UNIT;47;;;;9558711;
B;208;;132;20030516 11:58;;309;19;HICKSON RD THE PIER APARTMENTS;WALSH BAY;2000;;;20000328;20030428;2090000;;R;RESIDENCE;48;;;;9586343;
B;208;;133;20030516 11:58;;106;19;HICKSON RD;WALSH BAY;2011;;;20000312;20030501;1420000;;R;RESIDENCE;5;;;;9577870;
B;208;;135;20030516 11:58;;319;19;HICKSON ROAD;WALSH BAY;2000;;;20000313;20030416;143000;;R;RESIDENCE;56;;;;9595800;
B;208;;137;20030516 11:58;;403;19;HICKSON RD;WALSH BAY;2000;;;20020522;20030417;1205000;;R;RESIDENCE;70;;;;9585566;
B;208;;138;20030516 11:58;;403;19;HICKSON RD;WALSH BAY;2000;;;20020522;20030417;1430000;;R;RESIDENCE;70;;;;9585567;
B;208;;139;20030516 11:58;;;UNIT405;THE PIER APTS, OIER 6/7, 19 HI;WALSH BAY;2000;;;20000312;20030416;1151500;;R;RESIDENCE;71;;;;9561147;
B;208;;141;20030516 11:58;;;APT409;THE PIER APARTMENTS PIER 6/7-1;WALSH BAY;2000;;;20000329;20030424;2130000;;R;RESIDENCE;75;;;;9578634;
B;208;;142;20030516 11:58;;417;19;HICKSON RD;WALSH BAY;2000;;;20030311;20030501;1387100;;R;RESIDENCE;82;;;;9576890;
B;208;;143;20030516 11:58;;;418/6/7/19;HICKSON RD;WALSH BAY;;;;20000312;20030501;1425000;;R;RESIDENCE;83;;;;9583135;
B;208;;144;20030516 11:58;;;6/7-19;HICKSON RD;WALSH BAY;;;;20000313;20030423;1240000;;R;RESIDENCE;9;;;;9560689;
B;208;2994480;153;20030620 11:36;;101;19;HICKSON RD;WALSH BAY;2000;;;20000312;20030423;1065000;;R;RESIDENCE;1;;;0;9648527;
B;208;2994480;154;20030620 11:36;;515;19;HICKSON RD;WALSH BAY;2000;;;20000311;20030501;1313200;;R;RESIDENCE;107;;;0;9611776;
B;208;2994480;155;20030620 11:36;;12;19;HICKSON RD PIER 6/7;WALSH BAY;2000;;;20000313;20030424;1495000;;R;RESIDENCE;11;;;0;9646186;
B;208;2994480;158;20030620 11:36;;602;19;HICKSON RD 'PIER APTS';WALSH BAY;2000;;;20000318;20030509;2400000;;R;RESIDENCE;123;;;0;9599193;
B;208;2994480;159;20030620 11:36;THE PIER APARTMENTS;607;19;HICKSON RD;WALSH BAY;2000;;;20000323;20030523;2650000;;R;RESIDENCE;127;;;0;9635639;
B;208;2994480;160;20030620 11:36;;609;19;HICKSON RD PIER 6/7;WALSH BAY;2000;;;20030408;20030508;2500000;;R;RESIDENCE;129;;;0;9632642;
B;208;2994480;161;20030620 11:36;;115;19;HICKSON RD;WALSH BAY;2000;;;20000313;20030501;1795000;;3;PIER;13;;;0;9636461;
B;208;2994480;162;20030620 11:36;THE PIER APARTMENTS;611;19;HICKSON RD;WALSH BAY;2000;;;20000323;20030523;2950000;;R;RESIDENCE;131;;;0;9635640;
B;208;2994480;163;20030620 11:36;;616;19;HICKSON RD;WALSH BAY;2000;;;20000312;20030523;3075000;;R;RESIDENCE;135;;;0;9644009;
B;208;2994480;165;20030620 11:36;;120;19;HICKSON RD;WALSH BAY;2000;;;20000312;20030417;1370000;;R;RESIDENCE;18;;;0;9641825;
B;208;2994480;166;20030620 11:36;;121;19;HICKSON RD PIER 6/7;WALSH BAY;2000;;;20000312;20030509;1730000;;3;UNIT;19;;;0;9635564;
B;208;2994480;167;20030620 11:36;;121;19;HICKSON RD PIER 6/7;WALSH BAY;2000;;;20030509;20030509;1800000;;3;UNIT;19;;;0;9635565;
B;208;2994480;168;20030620 11:36;;123;19;HICKSON RD PIER 6/7;WALSH BAY;2000;;;20000314;20030515;1735000;;3;UNIT;21;;;0;9626791;
B;208;2994480;169;20030620 11:36;;125;19;HICKSON RD;WALSH BAY;2000;;;20000313;20030515;1630000;;3;HOME UNIT;22;;;0;9624820;
B;208;2994480;172;20030620 11:36;;142;19;HICKSON RD;WALSH BAY;2000;;;20000312;20030514;2080000;;R;RESIDENCE;38;;;0;9620529;
B;208;2994480;174;20030620 11:36;;105;19;HICKSON ROAD;WALSH BAY;2000;;;20000312;20030424;1545000;;R;RESIDENCE;4;;;0;9617429;
B;208;2994480;176;20030620 11:36;;;;HICKSON RD;WALSH BAY;2000;;;20000315;20030509;1865000;;R;RESIDENCE;45;;;0;9612485;
B;208;2994480;177;20030620 11:36;;307;19;HICKSON RD THE PIER APARTMENTS;WALSH BAY;2000;;;20000315;20030514;1065000;;R;RESIDENCE;46;;;0;9650369;
B;208;2994480;178;20030620 11:36;THE PIER APART;315;19;HICKSON RD;WALSH BAY;2000;;;20000314;20030508;1315000;;R;RESIDENCE;53;;;0;9610141;
B;208;2994480;179;20030620 11:36;;;AP322/19;HICKSON RD 'PIER 6/7 THE PIER;WALSH BAY;;;;20000318;20030508;2315000;;R;RESIDENCE;60;;;0;9603723;
B;208;2994480;180;20030620 11:36;THE PIER APARTMENTS;325;19;HICKSON R;WALSH BAY;2000;;;20000318;20030515;2615000;;R;RESIDENCE;62;;;0;9624807;
B;208;2994480;181;20030620 11:36;;327;19;HICKSON ROAD, PIER 6/7;WALSH BAY;2000;;;20000414;20000509;2295000;;R;RESIDENCE;64;;;0;9613911;
B;208;2994480;182;20030620 11:36;THE PIER APTS;402;19;HICKSON RD;WALSH BAY;2000;;;20000314;20030423;1905000;;R;RESIDENCE;69;;;0;9631157;
B;208;2994480;183;20030620 11:36;;108;19;HICKSON RD;WALSH BAY;2000;;;20000312;20030514;1155000;;R;RESIDENCE;7;;;0;9635611;
B;208;2994480;185;20030620 11:36;;412;19;HICKSON RD;WALSH BAY;2000;;;20000312;20030502;1905000;;R;RESIDENCE;78;;;0;9645502;
B;208;2994480;186;20030620 11:36;;;LOT8/19;HICKSON RD;WALSH BAY;2000;;;20000314;20030508;1335000;;R;RESIDENCE;80;;;0;9598716;
B;208;2994480;187;20030620 11:36;;16;17;HICKSON RD;WALSH BAY;2000;;;20000329;20030519;232400;;R;RESIDENCE;81;;;0;9624337;
B;208;2994480;188;20030620 11:36;;;LOT85/19;HICKSON RD 'THE PIER APTS';WALSH BAY;2000;;;20000314;20030508;1315000;;R;RESIDENCE;85;;;0;9598724;
B;208;2994480;189;20030620 11:36;;423;19;HICKSON RD PIER 6/7;WALSH BAY;2000;;;20000318;20030515;2380000;;R;RESIDENCE;88;;;0;9627172;
B;208;2994480;190;20030620 11:36;;426;19;HICKSON ROAD;WALSH BAY;2000;;;20000310;20030510;2355000;;R;RESIDENCE;90;;;0;9609360;
B;208;2994480;191;20030620 11:36;;428;19;HICKSON ROAD;WALSH BAY;2000;;;20000312;20030515;3595000;;R;RESIDENCE;92;;;0;9621767;
B;208;2994480;192;20030620 11:36;;;503;PIER 6/7 19 HICKSON RD WALSH B;WALSH BAY;2000;;;20000312;20030403;1235000;;R;RESIDENCE;97;;;0;9595905;
B;208;2994480;91;20031117 14:00;;;530/PIER6/;HICKSON RD;WALSH BAY;2000;;;20030909;20031024;3000000;;R;RESIDENCE;121;;;0;AA122216;
B;208;2994480;92;20031117 14:00;;;APT615/6/7;HICKSON RD;WALSH BAY;2000;;;20000313;20030613;3160500;;3;;134;;;0;AA132410;
B;208;2990326;94;20031117 14:00;PARBURY APARTMENTS;606;1;POTTINGER ST;WALSH BAY;2000;;;20031024;20031106;931000;;3;CARSPACE;20;;;0;AA142390;
B;208;2991514;95;20031117 14:00;PARBURY APARTMENTS;;1;POTTINGER ST;WALSH BAY;2000;;;20011012;20030623;1045000;;R;RESIDENCE;17;;;0;AA127265;
B;208;2991514;96;20031117 14:00;PARBURY APARTMENTS;606;1;POTTINGER ST;WALSH BAY;2000;;;20031024;20031106;931000;;3;CARSPACE;20;;;0;AA142390;
B;208;2994480;127;20031016 14:13;;621;19;HICKSON RD;WALSH BAY;2000;;;20030314;20030721;3550000;;R;RESIDENCE;140;;;0;AA36035;
B;208;2994480;128;20031016 14:13;;136;19;HICKSON RD THE PIER APARTMENTS;WALSH BAY;2000;;;20000314;20030625;2150000;;3;;32;;;0;AA33092;
B;208;2994480;129;20031016 14:13;;303;19;HICKSON RD;WALSH BAY;2000;;;20020312;20030415;1165000;;R;RESIDENCE;43;;;0;AA52214;
B;208;2994480;130;20031016 14:13;;316;19;HICKSON RD THE PIER APARTMENTS;WALSH BAY;2000;;;20000328;20030512;2340000;;R;RESIDENCE;54;;;0;AA24659;
B;208;2994480;131;20031016 14:13;;326;19;HICKSON RD;WALSH BAY;2000;;;20030808;20030926;2650000;;R;RESIDENCE;63;;;0;AA23672;
B;208;2994480;132;20031016 14:13;;109;19;HICKSON ROAD;WALSH BAY;2000;;;20000312;20030423;1295000;;R;RESIDENCE;8;;;0;AA37856;
B;208;2990326;136;20031016 14:13;;101;1;POTTINGER STREET;WALSH BAY;2000;;;20030521;20030722;695000;;R;RESIDENCE;1;;;0;AA19072;
B;208;2990326;137;20031016 14:13;;101;1;'PARBURY APARTMENTS'POTTINGER;WALSH BAY;2000;;;20030521;20030722;780000;;R;RESIDENCE;1;;;0;AA19073;
B;208;2991514;140;20031016 14:13;PARBURY APARTMENTS;;1;POTTINGER ST;WALSH BAY;2000;;;20030521;20030722;695000;;R;RESIDENCE;1;;;0;AA19072;
B;208;2991514;141;20031016 14:13;PARBURY APARTMENTS;;1;POTTINGER ST;WALSH BAY;2000;;;20030521;20030722;780000;;R;RESIDENCE;1;;;0;AA19073;
B;208;2991514;142;20031016 14:13;PARBURY APARTMENTS;;1;POTTINGER ST;WALSH BAY;2000;;;20011012;20030625;940000;;R;RESIDENCE;18;;;0;AA41192;
B;208;2991514;143;20031016 14:13;PARBURY APARTMENTS;;1;POTTINGER ST;WALSH BAY;2000;;;20011013;20030707;850500;;R;RESIDENCE;30;;;0;9873379;
B;208;2991514;134;20031103 14:26;PARBURY APARTMENTS;;1;POTTINGER ST;WALSH BAY;2000;;;20011012;20030627;1050000;;R;RESIDENCE;28;;;0;AA77041;
B;208;2994480;147;20030916 09:53;;323;19;HICKSON RD;WALSH BAY;2000;;;20000315;20030501;2340000;;R;RESIDENCE;61;;;0;9961864;
B;208;2990326;150;20030916 09:53;PARBURY APARTMENTS;102;1;POTTINGER ST;WALSH BAY;2000;;;20030512;20030710;790000;;R;RESIDENCE;2;;;0;9948372;
B;208;2990326;151;20030916 09:53;PARBURY APARTMENTS;102;1;POTTINGER ST;WALSH BAY;2000;;;20030607;20030710;690000;;R;RESIDENCE;2;;;0;9948371;
B;208;2991514;153;20030916 09:53;PARBURY APARTMENTS;;1;POTTINGER ST;WALSH BAY;2000;;;20011012;20030623;945750;;R;RESIDENCE;12;;;0;9914345;
B;208;2991514;154;20030916 09:53;PARBURY APARTMENTS;102;1;POTTINGER ST;WALSH BAY;2000;;;20030512;20030710;790000;;R;RESIDENCE;2;;;0;9948372;
B;208;2991514;155;20030916 09:53;PARBURY APARTMENTS;102;1;POTTINGER ST;WALSH BAY;2000;;;20030607;20030710;690000;;R;RESIDENCE;2;;;0;9948371;
B;208;2991514;156;20030916 09:53;PARBURY APARTMENTS;902;1;POTTINGER ST;WALSH BAY;2000;;;20011013;20030801;2250000;;R;RESIDENCE;32;;;0;9917129;
B;208;2991514;157;20030916 09:53;PARBURY APARTMENTS;;1;POTTINGER ST;WALSH BAY;2000;;;20011013;20030630;730000;;R;RESIDENCE;4;;;0;9942804;
B;208;2994480;104;20031002 11:13;;607;19;HICKSON ROAD;WALSH BAY;2000;;;20030529;20030912;3000000;;R;RESIDENCE;127;;;0;9992290;
B;208;2994480;105;20031002 11:13;;141;19;HICKSON RD;WALSH BAY;2000;;;20030820;20030917;2400000;;R;RESIDENCE;37;;;0;9994256;
B;208;2990326;107;20031002 11:13;;505;1;POTTINGER ST;WALSH BAY;2000;;;20011012;20030718;785000;;R;RESIDENCE;14;;;0;9992535;
B;208;2990326;108;20031002 11:13;;505;1;POTTINGER STREET;WALSH BAY;2000;;;20030711;20030718;840000;;R;RESIDENCE;14;;;0;9992536;
B;208;2991514;109;20031002 11:13;PARBURY APARTMENTS;;1;POTTINGER ST;WALSH BAY;2000;;;20011012;20030718;785000;;R;RESIDENCE;14;;;0;9992535;
B;208;2991514;110;20031002 11:13;PARBURY APARTMENTS;;1;POTTINGER ST;WALSH BAY;2000;;;20030711;20030718;840000;;R;RESIDENCE;14;;;0;9992536;
B;708;2994480;239;20040503 12:45;THE PIER APARTMENTS;608;19;HICKSON RD;WALSH BAY;2000;;;20040130;20040406;3500000;;R;RESIDENCE;128;;;0;AA568596;
B;708;2990326;242;20040503 12:45;;605;1;POTTINGER STREET;WALSH BAY;2000;;;20040304;20040415;1000000;;R;RESIDENCE;19;;;0;AA594189;
B;708;2991514;243;20040503 12:45;PARBURY APARTMENTS;;1;POTTINGER ST;WALSH BAY;2000;;;20040304;20040415;1000000;;R;RESIDENCE;19;;;0;AA594189;
B;708;2994480;219;20040901 11:34;PIER 6/7 APARTMENTS;;19;HICKSON RD;WALSH BAY;2000;;;20040708;20040728;2700000;;R;RESIDENCE;21;;;0;AA894006;
B;708;2994480;220;20040901 11:34;PIER 6/7 APARTMENTS;;19;HICKSON RD;WALSH BAY;2000;;;20030704;20030815;4800000;;R;RESIDENCE;35;;;0;9909478;
B;208;2994480;125;20040217 11:46;;117;19;HICKSON RD;WALSH BAY;2000;;;20031121;20040123;1900000;;R;RESIDENCE;15;;;0;AA365593;
B;208;2994480;118;20040202 11:55;;327;19;HICKSON RD;WALSH BAY;2000;;;20031124;20031222;2400000;;R;RESIDENCE;64;;;0;AA337688;
B;208;2994480;119;20040202 11:55;;412;19;HICKSON ROAD;WALSH BAY;2000;;;20031128;20040123;3050000;;R;RESIDENCE;78;;;0;AA358858;
B;208;2994480;120;20040202 11:55;;;503/6-7;HICKSON ROAD;WALSH BAY;2000;;;20030815;20030815;1900000;;R;RESIDENCE;97;;;0;AA312034;
B;208;2990326;125;20040202 11:55;;506;1;POTTINGER ST;WALSH BAY;2000;;;20030827;20031205;988000;;3;UNIT;15;;;0;AA308316;
B;208;2991514;127;20040202 11:55;PARBURY APARTMENTS;;1;POTTINGER ST;WALSH BAY;2000;;;20030827;20031205;988000;;3;UNIT;15;;;0;AA308316;
B;708;2991514;311;20040802 12:15;PARBURY APARTMENTS;903;1;POTTINGER ST;WALSH BAY;2000;;;20040525;20040630;2850000;;R;RESIDENCE;33;;;0;AA828310;
B;708;2994480;243;20040616 12:08;PIER 6/7 APARTMENTS;;19;HICKSON RD;WALSH BAY;2000;;;20040226;20040406;3100000;;R;RESIDENCE;116;;;0;AA672919;
B;208;2994480;87;20040316 13:27;;131;19;HICKSON RD;WALSH BAY;2000;;;20000314;20030528;1740000;;R;RESIDENCE;28;;;0;AA459234;
B;208;2994480;88;20040316 13:27;;107;19;HICKSON ROAD;WALSH BAY;2001;;;20040202;20040227;1390000;;R;RESIDENCE;6;;;0;AA462362;
B;208;2994480;89;20040316 13:27;;108;19;HICKSON ROAD;WALSH BAY;2000;;;20040130;20040220;1390000;;R;RESIDENCE;7;;;0;AA466199;
B;708;2994480;367;20040517 12:30;;510;19;HICKSON RD;WALSH BAY;2000;;;20040226;20040408;1600000;;R;RESIDENCE;103;;;0;AA597202;
B;708;2994480;368;20040517 12:30;PIER 6/7 APARTMENTS;;19;HICKSON RD;WALSH BAY;2000;;;20040312;20040331;1450000;;R;RESIDENCE;49;;;0;AA612474;
B;708;2994480;369;20040517 12:30;PIER 6/7 APARTMENTS;;19;HICKSON RD;WALSH BAY;2000;;;20040226;20040415;1835000;;R;RESIDENCE;8;;;0;AA615532;
B;708;2990326;380;20040517 12:30;;605;1;POTTINGER STREET;WALSH BAY;2000;;;20040304;20040415;1000000;;R;RESIDENCE;19;;;0;AA594189;
B;708;2991514;383;20040517 12:30;PARBURY APARTMENTS;;1;POTTINGER ST;WALSH BAY;2000;;;20040304;20040415;1000000;;R;RESIDENCE;19;;;0;AA594189;
B;708;2991514;384;20040517 12:30;PARBURY APARTMENTS;;1;POTTINGER ST;WALSH BAY;2000;;;20011012;20030909;945000;;R;RESIDENCE;21;;;0;AA543777;
B;708;2991514;385;20040517 12:30;PARBURY APARTMENTS;;1;POTTINGER ST;WALSH BAY;2000;;;20030829;20030909;1045000;;R;RESIDENCE;21;;;0;AA543778;
B;708;2994480;815;20040601 12:09;PIER 6/7 APARTMENTS;;19;HICKSON RD;WALSH BAY;2000;;;20040323;20040510;1900000;;3;HOME UNIT;16;;;0;AA641800;
B;708;2994480;201;20041019 08:40;PIER 6/7 APARTMENTS;;19;HICKSON RD;WALSH BAY;2000;;;20040726;20040823;2100000;;3;;33;;;0;AB5557;
B;708;2994480;202;20041019 08:40;PIER 6/7 APARTMENTS;;19;HICKSON RD;WALSH BAY;2000;;;20040616;20040915;2900000;;R;RESIDENCE;89;;;0;AA980378;
B;708;2994480;248;20041101 12:34;PIER 6/7 APARTMENTS;;19;HICKSON RD;WALSH BAY;2000;;;20040728;20040910;1870000;;3;HOME UNIT;11;;;0;AB32895;
B;708;2994480;277;20041001 11:15;PIER 6/7 APARTMENTS;;19;HICKSON RD;WALSH BAY;2000;;;20040610;20040915;4425000;;R;RESIDENCE;126;;;0;AA968565;
B;708;2994480;278;20041001 11:15;PIER 6/7 APARTMENTS;;19;HICKSON RD;WALSH BAY;2000;;;20040617;20040617;2850000;;R;RESIDENCE;61;;;0;AA840337;
B;708;2994480;182;20050502 14:25;PIER 6/7 APARTMENTS;;19;HICKSON RD;WALSH BAY;2000;;;20050307;20050329;1550000;;R;RESIDENCE;58;;;0;AB407304;
B;708;2994480;183;20050502 14:25;PIER 6/7 APARTMENTS;;19;HICKSON RD;WALSH BAY;2000;;;20050211;20050311;1470000;;3;MOORING;68;;;0;AB416257;
B;708;2990326;226;20050816 14:00;;103;1;POTTINGER ST;WALSH BAY;2000;;;20050525;20050708;840000;;R;RESIDENCE;3;;;0;AB650374;
B;708;2991514;227;20050816 14:00;;103;1;POTTINGER ST;WALSH BAY;2000;;;20050525;20050708;840000;;R;RESIDENCE;3;;;0;AB650374;
B;708;2994480;207;20050901 09:57;PIER 6/7 APARTMENTS;;19;HICKSON RD;WALSH BAY;2000;;;20050622;20050817;3550000;;R;RESIDENCE;129;;;0;AB701983;
B;708;2895058;106;20051216 01:25;;;20;POTTINGER STREET;WALSH BAY;2000;;;20050928;20051125;2630000;;R;RESIDENCE;10;;;0;AB969621;
B;708;2991514;350;20051216 01:26;PARBURY APARTMENTS;;1;POTTINGER ST;WALSH BAY;2000;;;20051014;20051125;1205000;;R;RESIDENCE;28;;;0;AB940610;
B;708;2994480;354;20051216 01:26;PIER 6/7 APARTMENTS;;19;HICKSON RD;WALSH BAY;2000;;;20051027;20051115;2350000;;V;VACANT LAND;72;;;0;AB928165;
B;708;2994480;249;20060101 01:21;PIER 6/7 APARTMENTS;;19;HICKSON RD;WALSH BAY;2000;;;20051027;20051208;3500000;;R;RESIDENCE;117;;;0;AB977159;
B;708;2994480;250;20060101 01:21;PIER 6/7 APARTMENTS;;19;HICKSON RD;WALSH BAY;2000;;;20051019;20051219;2380000;;R;RESIDENCE;31;;;0;AB999906;
B;708;2994480;184;20050216 14:13;PIER 6/7 APARTMENTS;;19;HICKSON RD;WALSH BAY;2000;;;20041210;20050121;2000000;;R;RESIDENCE;13;;;0;AB243362;
B;708;2994480;191;20050301 09:49;PIER 6/7 APARTMENTS;;19;HICKSON RD;WALSH BAY;2000;;;20041117;20050209;2675000;;R;RESIDENCE;81;;;0;AB280201;
B;708;3149788;459;20050301 09:49;;7;24;HICKSON RD;WALSH BAY;2000;;;20040528;20050208;809200;;3;OFFICE;7;;;0;AB282926;
B;708;2994480;204;20050718 12:39;;136;19;HICKSON RD;WALSH BAY;2000;;;20050408;20050531;2400000;;R;RESIDENCE;32;;;0;AB574462;
B;708;2895058;197;20050616 08:54;;;22;POTTINGER ST;WALSH BAY;2000;;;20050315;20050426;2660000;;R;RESIDENCE;11;;;0;AB509420;
B;708;2994480;223;20050616 08:54;PIER 6/7 APARTMENTS;;19;HICKSON RD;WALSH BAY;2000;;;20050211;20050517;2050000;;R;RESIDENCE;54;;;0;AB511033;
B;708;2994480;224;20050616 08:54;PIER 6/7 APARTMENTS;;19;HICKSON RD;WALSH BAY;2000;;;20050420;20050601;1530000;;R;RESIDENCE;7;;;0;AB520867;
B;708;2994480;210;20050701 11:07;PIER 6/7 APARTMENTS;;19;HICKSON RD;WALSH BAY;2000;;;20041201;20050526;355000;;R;RESIDENCE;133;;;0;AB547373;
B;708;2994480;211;20050701 11:07;PIER 6/7 APARTMENTS;;19;HICKSON RD;WALSH BAY;2000;;;20050311;20050422;1940000;;R;RESIDENCE;30;;;0;AB544497;
B;708;2990326;216;20050701 11:07;;;APT505,1&1;POTTINGER STREET;WALSH BAY;2000;;;20050307;20050420;1000000;;R;RESIDENCE;14;;;0;AB544449;
B;708;2991514;217;20050701 11:07;PARBURY APARTMENTS;;1;POTTINGER ST;WALSH BAY;2000;;;20050307;20050420;1000000;;R;RESIDENCE;14;;;0;AB544449;
B;708;2994480;166;20050316 11:21;PIER 6/7 APARTMENTS;;19;HICKSON RD;WALSH BAY;2000;;;20041224;20050228;3850000;;R;RESIDENCE;130;;;0;AB320735;
B;708;3149788;368;20050316 11:21;;3;24;HICKSON RD;WALSH BAY;2000;;;20040226;20050208;713414;;3;OFFICE;3;;;0;AB310386;
B;708;3149788;369;20050316 11:21;;;LOT4;BOND STORE 2, 24 HICKSON ROAD;WALSH BAY;2000;;;20031124;20050208;610000;;3;OFFICE;4;;;0;AB309385;
B;708;3149788;370;20050316 11:21;;8;24;HICKSON RD;WALSH BAY;2000;;;20040331;20050215;650000;;3;OFFICE;8;;;0;AB322490;
B;708;3149788;371;20050316 11:21;;;24;HICKSON ROAD;WALSH BAY;2000;;;20030630;20050216;2357000;;R;RESIDENCE;11;;;0;AB308596;
B;708;2994480;129;20050401 13:55;;107;19;HICKSON RD PIER 6-7;WALSH BAY;2000;;;20050124;20050224;1530000;;3;HOME UNIT;6;;;0;AB331063;
B;708;2994480;188;20050516 14:34;PIER 6/7 APARTMENTS;;19;HICKSON RD;WALSH BAY;2000;;;20041229;20050415;3000000;;3;UNIT;67;;;0;AB431287;
B;708;2994480;165;20050601 11:24;PIER 6/7 APARTMENTS;;19;HICKSON RD;WALSH BAY;2000;;;20050331;20050512;2200000;;R;RESIDENCE;113;;;0;AB490095;
B;708;2994480;166;20050601 11:24;PIER 6/7 APARTMENTS;;19;HICKSON RD;WALSH BAY;2000;;;20041231;20050311;1220000;;R;RESIDENCE;73;;;0;AB462934;
B;708;2994480;579;20051116 01:23;PIER 6/7 APARTMENTS;;19;HICKSON RD;WALSH BAY;2000;;;20050701;20051031;4225000;;V;VACANT LAND;132;;;0;AB893220;
B;708;2994480;291;20051016 01:19;PIER 6/7 APARTMENTS;;19;HICKSON RD;WALSH BAY;2000;;;20050819;20050930;3000000;;R;RESIDENCE;62;;;0;AB817071;
B;708;2994480;395;20050919 12:54;;601;19;HICKSON RD;WALSH BAY;2000;;;20050725;20050905;3765000;;R;RESIDENCE;122;;;0;AB763799;
B;708;2994480;322;20051001 01:24;;601;19;HICKSON RD;WALSH BAY;2000;;;20050725;20050905;3765000;;R;RESIDENCE;122;;;0;AB763799;
B;708;2994480;196;20060416 01:23;PIER 6/7 APARTMENTS;;19;HICKSON RD;WALSH BAY;2000;;;20060313;20060406;1450000;;R;RESIDENCE;47;;;0;AC230373;
B;708;2994480;117;20060501 01:25;PIER 6/7 APARTMENTS;;19;HICKSON RD;WALSH BAY;2000;;;20060301;20060412;4000000;;R;RESIDENCE;135;;;0;AC245844;
B;708;2994480;262;20060816 01:22;PIER 6/7 APARTMENTS;;19;HICKSON RD;WALSH BAY;2000;;;20060413;20060721;3075000;;R;RESIDENCE;63;;;0;AC487907;
B;708;2895058;86;20060901 01:23;;;8;POTTINGER STREET;WALSH BAY;2000;;;20060516;20060810;2440000;;R;RESIDENCE;4;;;0;AC533498;
B;708;2895058;87;20060901 01:23;;;12;POTTINGER ST;WALSH BAY;2000;;;20060628;20060809;2825000;;R;RESIDENCE;6;;;0;AC516666;
B;708;2991514;321;20060901 01:24;"PARBURY APARTMENTS";901;1;POTTINGER ST;WALSH BAY;2000;;;20060303;20060519;3700000;;R;RESIDENCE;31;;;0;AC441382;
B;708;2994480;210;20060301 01:31;PIER 6/7 APARTMENTS;;19;HICKSON RD;WALSH BAY;2000;;;20050811;20060213;4000000;;R;RESIDENCE;127;;;0;AC112316;
B;708;2994480;211;20060301 01:31;PIER 6/7 APARTMENTS;142;19;HICKSON RD;WALSH BAY;2000;;;20060206;20060210;2675000;;R;RESIDENCE;38;;;0;AC107465;
B;708;2994480;337;20060201 01:28;PIER 6/7 APARTMENTS;;19;HICKSON RD;WALSH BAY;2000;;;20051027;20051124;1250000;;R;RESIDENCE;101;;;0;AC45391;
B;708;2994480;338;20060201 01:28;PIER 6/7 APARTMENTS;;19;HICKSON RD;WALSH BAY;2000;;;20050926;20051107;220000;;R;RESIDENCE;51;;;0;AC58974;
B;708;2994480;399;20060701 02:15;THE PIER APARTMENTS;327;19;HICKSON RD;WALSH BAY;2000;;;20060501;20060616;2650000;;R;RESIDENCE;64;;;0;AC394303;
B;708;2994480;178;20060316 01:50;PIER 6/7 APARTMENTS;;19;HICKSON RD;WALSH BAY;2000;;;20050718;20060221;240000;;3;SHOP;141;;;0;AC150086;
B;708;2991514;176;20060401 01:36;PARBURY APARTMENTS;;1;POTTINGER ST;WALSH BAY;2000;;;20060119;20060210;1070000;;R;RESIDENCE;7;;;0;AC174122;
B;708;2994480;177;20060401 01:36;PIER 6/7 APARTMENTS;;19;HICKSON RD;WALSH BAY;2000;;;20051207;20060210;1350000;;R;RESIDENCE;43;;;0;AC184997;
B;708;2990326;181;20060401 01:36;;305;1;POTTINGER STREET;WALSH BAY;2000;;;20060119;20060210;1070000;;R;RESIDENCE;7;;;0;AC174122;
B;708;2994480;241;20060516 01:20;PIER 6/7 APARTMENTS;;19;HICKSON RD;WALSH BAY;2000;;;20060310;20060427;1550000;;R;RESIDENCE;104;;;0;AC275279;
