B;608;3909784;30;20181001 01:30;;;;HOUSES LANE;THE ROCKS;2795;125.5;H;20180627;20180720;700000;RU1;V;VACANT LAND;;CCE;;0;AN730294;
B;608;4492726;21;20230703 01:15;MICKLE GATE;;29;HOUSES LANE;THE ROCKS;2795;1742;M;20230321;20230516;30000;;V;VACANT LAND;;;;0;AT92855;
B;608;1284945;17;20201005 01:04;MICKLE GATE;;29;HOUSES LANE;THE ROCKS;2795;4.854;H;20200818;20200928;1035000;RU1;R;RESIDENCE;;CCA;;0;AQ427201;
B;608;3909784;14;20160307 01:17;;;;MITCHELL HWY;THE ROCKS;2795;125.5;H;20150612;20150918;323960;;3;RURAL FARM;;;;0;AK202910;
B;608;4588819;10;20250210 01:04;;;553;RANGE HILLS RD;THE ROCKS;2795;100.2;H;20231219;20250203;1750000;RU1;V;VACANT LAND;;CCG;;0;AU801044;
B;608;1284969;14;20240610 01:08;WILLOW PINE;;1790;MITCHELL HWY;THE ROCKS;2795;39.281;H;20240308;20240402;1030000;RU1;R;RESIDENCE;;CCA;;0;AT950731;
B;608;1284930;21;20211213 01:56;;;1503;MITCHELL HWY;THE ROCKS;2795;102.7;H;20210908;20211209;2450000;RU1;R;RESIDENCE;;CCG;;0;AR704447;
B;608;4201466;12;20200914 01:04;;;1595;MITCHELL HWY;THE ROCKS;2795;100.3;H;20200731;20200904;820000;RU1;V;VACANT LAND;;CCG;;0;AQ368692;
B;608;4110846;14;20180416 01:21;;;;MITCHELL HWY;THE ROCKS;2795;;;20171221;20171221;20000;;V;VACANT LAND;;;;0;AN72024;
B;608;4588820;16;20241216 01:09;;;511;RANGE HILLS RD;THE ROCKS;2795;94.28;H;20240807;20241204;1650000;;V;VACANT LAND;;;;0;AU644653;
B;608;1284989;11;20151221 01:21;GIRRAWHEEN;;1821;MITCHELL HWY;THE ROCKS;2795;39.56;H;20151027;20151201;470000;RU1;3;FARM;;CCC;;0;AK67134;
B;608;1284907;22;20210524 01:03;SPRING CREEK;;433;BACK SWAMP RD;THE ROCKS;2795;7.992;H;20210413;20210518;1137500;RU1;R;RESIDENCE;;CCA;;0;AR59322;
B;608;1284911;11;20170327 01:10;HUNTLEIGH;;348;BACK SWAMP RD;THE ROCKS;2795;555;H;20161202;20170224;3025000;RU1;3;FARM;;CCG;;0;AM232445;
B;608;1284911;12;20170327 01:10;HUNTLEIGH;;348;BACK SWAMP RD;THE ROCKS;2795;555;H;20161202;20170224;3025000;RU1;3;FARM;;CCG;;0;AM233601;
B;608;4260794;74;20201228 01:04;;;1593;MITCHELL HWY;THE ROCKS;2795;103.1;H;20201210;20201223;850000;RU1;V;VACANT LAND;;CCE;;0;AQ687861;
B;608;4260794;49;20201130 01:04;;;1593;MITCHELL HWY;THE ROCKS;2795;103.1;H;20200522;20201126;625000;RU1;V;VACANT LAND;;CCE;;0;AQ588914;
B;708;3045870;113;20160201 01:29;;2107;129;HARRINGTON ST;THE ROCKS;2000;;;20151110;20151218;1060000;;R;RESIDENCE;122;;;0;AK94071;
B;708;3604059;124;20160201 01:29;STAMFORD APARTMENTS;18 A;171;GLOUCESTER ST;THE ROCKS;2000;;;20151106;20151218;3800000;;R;RESIDENCE;86;;;0;AK166313;
B;708;3604059;125;20160201 01:29;STAMFORD APARTMENTS;25 B;171;GLOUCESTER ST;THE ROCKS;2000;;;20151020;20160108;2075000;;R;RESIDENCE;117;;;0;AK145188;
B;708;3045870;95;20210201 01:04;;3002;129;HARRINGTON ST;THE ROCKS;2000;;;20201201;20210128;3700000;;R;RESIDENCE;168;;;0;AQ757745;
B;708;2027083;6;20230501 01:24;;26;111;HARRINGTON ST;THE ROCKS;2000;;;20230330;20230427;1375000;;3;OFFICE;26;;;0;AT41383;
B;708;2027083;7;20230501 01:24;;27;111;HARRINGTON ST;THE ROCKS;2000;;;20230330;20230427;1375000;;3;OFFICE;27;;;0;AT41383;
B;708;2026863;6;20240701 01:34;;2901;96;GLOUCESTER ST;THE ROCKS;2000;;;20240426;20240626;3995000;;R;RESIDENCE;17;;;0;AU188540;
B;708;2027112;7;20240701 01:34;;9;96;GLOUCESTER ST;THE ROCKS;2000;;;20240426;20240626;3995000;;R;RESIDENCE;9;;;0;AU188540;
B;708;2027112;9;20240701 01:34;;132;96;GLOUCESTER ST;THE ROCKS;2000;;;20240426;20240626;3995000;;R;RESIDENCE;132;;;0;AU188540;
B;708;3045870;98;20240701 01:34;;1803;129;HARRINGTON ST;THE ROCKS;2000;;;20240409;20240626;2500000;;R;RESIDENCE;101;;;0;AU188542;
