B;130;1291272;4;20160606 01:28;YERONGA;;276;YERONGA RD;TERRABELLA;2818;595.5;H;20150902;20160505;2400000;RU1;R;RESIDENCE;;RCC;;0;AK416290;
B;275;4101296;20;20180305 01:19;;;;TERRABELLA RD;TERRABELLA;2818;94.05;H;20171122;20180220;700000;;V;VACANT LAND;;;;0;AN139584;
B;275;4520511;33;20231211 01:09;;;;YERONGA RD;TERRABELLA;2818;2.744;H;20230823;20231116;18204;;V;VACANT LAND;;;;0;AT630084;
B;275;4520512;34;20231211 01:09;;;;YERONGA RD;TERRABELLA;2818;5.662;H;20230823;20231116;18204;;V;VACANT LAND;;;;0;AT630084;
B;275;3404513;11;20220418 05:08;MYRTLEDALE;;391;YERONGA RD;TERRABELLA;2818;78.959;H;20211029;20220408;611867;RU1;3;FARM;;RHC;;0;AS33322;
B;275;4101297;24;20180326 01:23;LITTLE RIVER;;914;TERRABELLA RD;TERRABELLA;2818;67.99;H;20171122;20180220;1607000;RU1;R;RESIDENCE;;RHC;;0;AN201589;
B;130;3404513;1;20150119 01:18;MYRTLEDALE;;391;YERONGA RD;TERRABELLA;2818;78.959;H;20141117;20141219;204865;RU1;3;FARM;;RHC;;0;AJ149662;
B;130;3820172;11;20150119 01:18;;;;TERRABELLA RD;TERRABELLA;2818;6.136;H;20120525;20141121;6000;;V;VACANT LAND;;;;0;AJ147585;
B;114;1236841;13;20110801 02:13;;;154 L;BENOLONG RD;TERRABELLA;2831;120.5;H;20110624;20110624;500000;R;R;RESIDENCE;;RD;;0;AG374012;
B;114;1236845;20;20111212 01:51;;;162 L;BENOLONG RD;TERRABELLA;2831;20.93;H;20110916;20110916;212500;R;R;RESIDENCE;;FJ;;0;AG645704;
B;114;3026013;23;20110613 03:48;;;45 R;STRATHMORE RD;TERRABELLA;2831;309.22;H;20110224;20110509;1500000;R;3;FARM;;MW;;0;AG246391;
B;114;1236850;12;20110328 01:39;;;37 L;STRATHMORE RD;TERRABELLA;2831;293.6;H;20100423;20100423;900000;R;3;FARM;;MW;;50;AF938048;
