B;004;2875861;576;20011203 12:59;;;;CADAGA RD;GATESHEAD WEST;2290;657.6;M;20010830;20011011;63000;;V;VACANT LAND;;;AV;;8032584;
B;004;134698;298;20011109 13:30;;;;CADAGA RD;GATESHEAD WEST;2290;1315;M;20010309;20010518;600000;A;R;RESIDENCE;;EM;AC;;7681001;
B;004;2875860;552;20020201 11:59;;;;CADAGA RD;GATESHEAD WEST;2290;657.6;M;20010830;20011120;60000;A;V;VACANT LAND;;EM;;;8293565;
B;004;2875860;553;20020201 11:59;;;;CADAGA RD;GATESHEAD WEST;2290;657.6;M;20011207;20011220;60000;A;V;VACANT LAND;;EM;;;8293566;
