B;120;3015206;44;20030916 09:45;;;145;GARDINERS ROAD;VIA GULGONG;2852;;;20030714;20030828;158000;;R;RESIDENCE;;;;0;9940844;
B;120;3015205;52;20031002 11:07;;;LOT1/145;GARDINERS ROAD;VIA GULGONG;2852;;;20021016;20030820;120000;;3;FARM;;;;0;9963726;
