B;208;2901668;298;20030204 13:03;;;SHOP18;'OPERA QUAYS';EAST CIRCULAR QUAY;2000;;;20021017;20021129;8350000;;3;SHOP;18;;;;9218800;
B;208;2901668;299;20030204 13:03;;;SHOP18;'OPERA QUAYS';EAST CIRCULAR QUAY;2000;;;20021017;20021129;8350000;;3;SHOP;30;;;;9218800;
B;208;2901668;300;20030204 13:03;;;SHOP18;'OPERA QUAYS';EAST CIRCULAR QUAY;2000;;;20021017;20021129;8350000;;3;SHOP;34;;;;9218800;
B;208;2901668;85;20030619 09:32;;;LOT13;OPERA QUAYS;EAST CIRCULAR QUAY;2000;;;20030120;20030317;3400000;;3;;13;;;0;9467348;
B;208;2901668;112;20031016 14:13;;;SHOP11;'OPERA QUAYS';EAST CIRCULAR QUAY;2000;;;20030801;20030926;2000000;;3;SHOP;11;;;0;AA45919;
