B;235;2625369;8;20030619 09:37;;;;'CULTOWA STATION';VIA COBAR;2835;37997;H;20021122;20021220;1325000;Z;3;FARMLAND;;DE;RG;0;9320808;
B;236;2625745;9;20060916 01:19;;;;'NELUNYAH STATION';VIA COBAR;2835;8111;H;20060223;20060524;312000;R;3;FARM;;TG;;0;AC463177;
B;236;2625791;6;20100208 03:44;;;;PULPULLA STATION;VIA COBAR;2835;30336;H;20090924;20090924;525000;R;3;FARM;;TG;;0;AF240520;
