B;012;3004281;24;20030901 12:45;;;;BIMBADEEN RD;CRANKY CORNER;2330;40;H;20030625;20030805;225000;;V;VACANT LAND;;;;0;9882832;
B;012;3004283;25;20030901 12:45;;;;CRANKY CORNER - STH END RD;CRANKY CORNER;2330;40;H;20030617;20030807;225000;;V;VACANT LAND;;;;0;9869145;
B;012;3004282;29;20031002 11:00;;;;CRANKY CORNER - STH END RD;CRANKY CORNER;2330;40.01;H;20030618;20030818;210000;R;3;;;RS;;0;9970842;
