B;219;2353508;13;20230123 01:07;;;33;DORMITORY HILL RD;SCHEYVILLE;2756;2.428;H;20220930;20230113;4950000;RU4;R;RESIDENCE;;GBB;;0;AS784549;
B;219;;;;;;55;HANCKEL RD;SCHEYVILLE;2765;2;H;19900706;19900706;550000;;R;RESIDENCE;;;;;
B;219;;;;;;631;OLD PITT TOWN RD;SCHEYVILLE;2756;3;H;19901023;19901023;0;;R;RESIDENCE;;;;;
B;219;;;;;;401;OLD STOCK ROUTE RD;SCHEYVILLE;2756;3;H;19901217;19901217;315000;;R;RESIDENCE;;;;;
B;219;;;;;;306;SAUNDERS RD;SCHEYVILLE;2765;2;H;19900226;19900226;410000;;R;RESIDENCE;;;;;
B;219;;;;;;327;SAUNDERS RD;SCHEYVILLE;2765;2;H;19900902;19900902;0;;R;RESIDENCE;;;;;
B;219;;;;;;332;SAUNDERS RD;SCHEYVILLE;2765;2;H;19900927;19900927;0;;R;RESIDENCE;;;;;
B;219;;;;;;339;SAUNDERS RD;SCHEYVILLE;2765;2;H;19900807;19900807;315000;;R;RESIDENCE;;;;;
B;219;;;;;;47;SCHEYVILLE RD;SCHEYVILLE;2765;2;H;19901206;19901206;290000;;R;RESIDENCE;;;;;
B;219;;;;;;83;SCHEYVILLE RD;SCHEYVILLE;2765;2;H;19900928;19900928;240000;;R;RESIDENCE;;;;;
B;219;;;;;;24;SCHOFIELD RD;SCHEYVILLE;2756;2;H;19900209;19900209;0;;R;RESIDENCE;;;;;
B;219;;;;;;624;OLD PITT TOWN RD;SCHEYVILLE;2756;2;H;19910122;19910122;265000;;R;RESIDENCE;;;;;
B;219;;;;;;706;OLD PITT TOWN RD;SCHEYVILLE;2756;2;H;19910131;19910131;314000;;R;RESIDENCE;;;;;
B;219;;;;;;357;OLD STOCK ROUTE RD;SCHEYVILLE;2756;2;H;19910523;19910523;0;;R;RESIDENCE;;;;;
B;219;;;;;;236;SAUNDERS RD;SCHEYVILLE;2765;2;H;19910318;19910318;215000;;R;RESIDENCE;;;;;
B;219;;;;;;317;SAUNDERS RD;SCHEYVILLE;2765;2;H;19910510;19910510;260000;;R;RESIDENCE;;;;;
B;219;;;;;;99;SAUNDERS RD;SCHEYVILLE;2765;480;M;19910412;19910412;5000000;;R;RESIDENCE;;;;;
B;219;;;;;;116;SCHEYVILLE RD;SCHEYVILLE;2765;2;H;19910301;19910301;300000;;R;RESIDENCE;;;;;
B;219;;;;;;122;SCHEYVILLE RD;SCHEYVILLE;2765;87;H;19910412;19910412;5000000;;R;RESIDENCE;;;;;
B;219;;;;;;;SCHEYVILLE RD;SCHEYVILLE;2765;18;H;19910412;19910412;5000000;;R;RESIDENCE;;;;;
B;219;;;;;;141;SAUNDERS RD;SCHEYVILLE;2765;2;H;19921120;19921120;262000;;R;RESIDENCE;;;;;
B;219;;;;;;205;SAUNDERS RD;SCHEYVILLE;2765;2;H;19920403;19920403;36000;;R;RESIDENCE;;;;;
B;219;;;;;;104;SCHEYVILLE RD;SCHEYVILLE;2765;2;H;19921203;19921203;362000;;R;RESIDENCE;;;;;
B;219;;;;;;80;SCHEYVILLE RD;SCHEYVILLE;2756;2;H;19920610;19920610;240000;;R;RESIDENCE;;;;;
