B;230;2605979;1;20081006 01:17;;;;HATFIELD PUBLIC SCHOOL;HATFIELD;2715;7884;M;20080327;20080327;300;R;3;SURPLUS GOVT;;RX;;0;AE2155;
B;230;2606007;2;20100419 02:22;FAIRVIEW;;;IVANHOE RD VIA BALRANALD;HATFIELD;2715;8298.5;H;20091221;20100315;820000;R;3;FARM;;RG;;0;AF399930;
B;230;2606007;3;20100419 02:22;FAIRVIEW;;;IVANHOE RD VIA BALRANALD;HATFIELD;2715;8298.5;H;20091221;20100315;820000;R;3;FARM;;RG;;0;AF399931;
B;230;2605978;2;20110207 02:04;;;;HATFIELD PENARIE RD;HATFIELD;2715;2681;H;20100622;20100629;675000;RU1;3;FARM;;RG1;;50;AF908866;
B;230;2605985;3;20110207 02:04;;;;HATFIELD PENARIE RD;HATFIELD;2715;13302;H;20100622;20100629;675000;RU1;3;FARM;;RG1;;50;AF908866;
B;230;2605975;1;20120430 02:26;MAGENTA;;;HATFIELD PENARIE RD;HATFIELD;2715;1675;H;20111201;20120201;2000000;RU1;3;FARM;;RG1;;0;AG816862;
B;230;2605976;2;20120430 02:26;PT BOX GROVE;;;HATFIELD PENARIE RD;HATFIELD;2715;2913;H;20111201;20120201;2000000;RU1;3;FARM;;RG1;;0;AG816862;
B;230;3488244;1;20121203 01:43;;;;HATFIELD PENARIE RD;HATFIELD;2715;3123;H;20120823;20121004;258518;RU1;3;FARM;;RG1;;0;AH314358;
B;230;2605966;1;20220523 01:14;ROUND PLAIN;;;HATFIELD PENARIE RD;HATFIELD;2715;3684;H;20211222;20220328;5762150;RU1;3;FARM;;RG1;;0;AR997560;
B;230;2606067;2;20220523 01:14;ROUND PLAIN;;7228;HATFIELD THE VALE RD;HATFIELD;2715;10710;H;20211222;20220328;5762150;RU1;3;FARM;;RG1;;0;AR997560;
