B;255;2685166;1;20230327 01:07;WINDAMINGLE STATION;;2756;OLD BROKEN HILL RD;ANABRANCH NORTH;2648;16332;H;20221125;20230227;2996667;RU1;3;FARM;;AP1;;66;AS887987;
B;255;2685166;1;20121008 01:27;WINDAMINGLE STATION;;2756;OLD BROKEN HILL RD;ANABRANCH NORTH;2648;16332;H;20120109;20120430;185000;RU1;3;FARMLAND;;AQ1;;33;AH132420;
