B;097;2892145;233;20020402 12:33;;;;;BINGI;;;;20011221;20020313;120000;;V;VACANT LAND;;;;;8441158;
B;097;2938456;105;20021101 11:39;;;LOT1;SUMMER PLACE;BINGI;2537;;;20010821;20021011;75000;;V;VACANT LAND;;;;;9042532;
