B;656;4048391;8;20171023 01:09;;;;GEARYS FLAT RD;GEARYS FLAT;2446;4.219;H;20170418;20170929;10080;RU2;V;VACANT LAND;;RWU;;0;AM814076;
B;656;4081175;3;20230130 01:11;;;226;GEARYS FLAT RD;GEARYS FLAT;2446;74.609;H;20221222;20230123;1000000;RU2;R;RESIDENCE;;RWU;;0;AS806734;
