B;708;3985479;142;20170220 01:07;;;B215 GARDE;810-822 ELIZABETH ST;WATERLOO NSW;2017;;;20140404;20161219;781500;;R;RESIDENCE;50;;;0;AM35106;
B;211;;256;20030516 11:59;;;UNIT301;2-4 POWELL ST;WATERLOO NSW;2017;;;20010809;20030411;355000;;R;RESIDENCE;45;;;;9558402;
