B;014;3275661;123;20061216 01:06;;;3;MAGENTA DR;MAGENTA SHORES;2261;;;20060810;20061128;895000;;R;RESIDENCE;8;;;0;AC788134;
B;014;3275661;124;20061216 01:06;;;3;MAGENTA DR;MAGENTA SHORES;2261;;;20060617;20061129;865000;;R;RESIDENCE;10;;;0;AC776739;
B;014;3275661;125;20061216 01:06;;;3;MAGENTA DR;MAGENTA SHORES;2261;;;20060617;20061130;855000;;R;RESIDENCE;16;;;0;AC788884;
B;014;3275661;128;20061216 01:06;;;3;MAGENTA DR;MAGENTA SHORES;2261;;;20060617;20061130;895000;;R;RESIDENCE;30;;;0;AC791685;
B;014;3275661;129;20061216 01:06;;;3;MAGENTA DR;MAGENTA SHORES;2261;;;20060617;20061201;885000;;R;RESIDENCE;31;;;0;AC785103;
B;014;3275661;130;20061216 01:06;;;3;MAGENTA DR;MAGENTA SHORES;2261;;;20060705;20061205;755000;;R;RESIDENCE;43;;;0;AC792016;
B;014;3275661;131;20061216 01:06;;;3;MAGENTA DR;MAGENTA SHORES;2261;;;20060617;20061201;750000;;R;RESIDENCE;48;;;0;AC784136;
B;014;3275661;132;20061216 01:06;;;3;MAGENTA DR;MAGENTA SHORES;2261;;;20060618;20061127;745000;;R;RESIDENCE;59;;;0;AC781041;
B;014;3275661;133;20061216 01:06;;;3;MAGENTA DR;MAGENTA SHORES;2261;;;20060617;20061201;845000;;R;RESIDENCE;66;;;0;AC788923;
B;014;3275661;134;20061216 01:06;;;3;MAGENTA DR;MAGENTA SHORES;2261;;;20060618;20061101;695000;;R;RESIDENCE;69;;;0;AC788484;
B;014;3275661;135;20061216 01:06;;;3;MAGENTA DR;MAGENTA SHORES;2261;;;20060629;20061129;620000;;R;RESIDENCE;72;;;0;AC790599;
B;014;3275661;125;20070101 01:04;;;3;MAGENTA DR;MAGENTA SHORES;2261;;;20060617;20061207;825000;;R;RESIDENCE;2;;;0;AC802222;
B;014;3275661;126;20070101 01:04;;;3;MAGENTA DR;MAGENTA SHORES;2261;;;20060802;20061207;895000;;R;RESIDENCE;5;;;0;AC809876;
B;014;3275661;127;20070101 01:04;;;3;MAGENTA DR;MAGENTA SHORES;2261;;;20060617;20061130;860000;;R;RESIDENCE;7;;;0;AC808941;
B;014;3275661;128;20070101 01:04;;;3;MAGENTA DR;MAGENTA SHORES;2261;;;20060617;20061130;875000;;R;RESIDENCE;9;;;0;AC795739;
B;014;3275661;129;20070101 01:04;;;3;MAGENTA DR;MAGENTA SHORES;2261;;;20061206;20061206;870000;;R;RESIDENCE;13;;;0;AC798714;
B;014;3275661;130;20070101 01:04;;;3;MAGENTA DR;MAGENTA SHORES;2261;;;20060726;20061206;865000;;R;RESIDENCE;14;;;0;AC807628;
B;014;3275661;131;20070101 01:04;;;3;MAGENTA DR;MAGENTA SHORES;2261;;;20060617;20061206;855000;;R;RESIDENCE;15;;;0;AC812155;
B;014;3275661;132;20070101 01:04;;;3;MAGENTA DR;MAGENTA SHORES;2261;;;20060616;20061206;858450;;R;RESIDENCE;18;;;0;AC798794;
B;014;3275661;133;20070101 01:04;;;3;MAGENTA DR;MAGENTA SHORES;2261;;;20060617;20061207;830000;;R;RESIDENCE;20;;;0;AC804838;
B;014;3275661;136;20070101 01:04;;;3;MAGENTA DR;MAGENTA SHORES;2261;;;;20061207;870000;;R;RESIDENCE;24;;;0;AC809860;
B;014;3275661;137;20070101 01:04;;;3;MAGENTA DR;MAGENTA SHORES;2261;;;20060623;20061207;895000;;R;RESIDENCE;28;;;0;AC801181;
B;014;3275661;138;20070101 01:04;;;3;MAGENTA DR;MAGENTA SHORES;2261;;;20060618;20061206;675000;;3;VILLA;34;;;0;AC812927;
B;014;3275661;139;20070101 01:04;;;3;MAGENTA DR;MAGENTA SHORES;2261;;;20060618;20061201;660000;;R;RESIDENCE;35;;;0;AC808435;
B;014;3275661;140;20070101 01:04;;;3;MAGENTA DR;MAGENTA SHORES;2261;;;20060802;20061207;655000;;R;RESIDENCE;36;;;0;AC809883;
B;014;3275661;141;20070101 01:04;;;3;MAGENTA DR;MAGENTA SHORES;2261;;;20061027;20061201;725000;;R;RESIDENCE;39;;;0;AC802670;
B;014;3275661;142;20070101 01:04;;;3;MAGENTA DR;MAGENTA SHORES;2261;;;20060629;20061214;674150;;R;RESIDENCE;40;;;0;AC812581;
B;014;3275661;143;20070101 01:04;;;3;MAGENTA DR;MAGENTA SHORES;2261;;;20060617;20061207;735000;;R;RESIDENCE;41;;;0;AC815243;
B;014;3275661;144;20070101 01:04;;;3;MAGENTA DR;MAGENTA SHORES;2261;;;20060617;20061205;760000;;R;RESIDENCE;42;;;0;AC797631;
B;014;3275661;145;20070101 01:04;;;3;MAGENTA DR;MAGENTA SHORES;2261;;;20060618;20061209;735000;;R;RESIDENCE;44;;;0;AC809441;
B;014;3275661;146;20070101 01:04;;;3;MAGENTA DR;MAGENTA SHORES;2261;;;20060618;20061205;895000;;R;RESIDENCE;47;;;0;AC799599;
B;014;3275661;147;20070101 01:04;;;3;MAGENTA DR;MAGENTA SHORES;2261;;;20060614;20061205;730000;;R;RESIDENCE;50;;;0;AC803030;
B;014;3275661;148;20070101 01:04;;;3;MAGENTA DR;MAGENTA SHORES;2261;;;20060908;20061203;725000;;R;RESIDENCE;53;;;0;AC810032;
B;014;3275661;149;20070101 01:04;;;3;MAGENTA DR;MAGENTA SHORES;2261;;;20060618;20061207;715000;;R;RESIDENCE;54;;;0;AC806249;
B;014;3275661;150;20070101 01:04;;;3;MAGENTA DR;MAGENTA SHORES;2261;;;20060623;20061207;654000;;R;RESIDENCE;55;;;0;AC806435;
B;014;3275661;151;20070101 01:04;;;3;MAGENTA DR;MAGENTA SHORES;2261;;;20060618;20061208;650000;;R;RESIDENCE;56;;;0;AC815741;
