B;526;438961;3;20161107 01:09;;;448;LERIDA RD S;CULLERIN;2581;174;H;20160916;20161012;1700000;RU2;3;FARM;;UGO;;0;AK865853;
B;526;3133541;4;20161107 01:09;;;448;LERIDA RD S;CULLERIN;2581;295.426;H;20160916;20161012;1700000;RU2;3;FARM;;UGO;;0;AK865853;
B;526;4489173;7;20230612 01:13;;;;HUME HWY;CULLERIN;2581;409.89;H;20230504;20230602;2725000;;R;RESIDENCE;;;;0;AT143565;
B;526;4489173;8;20230612 01:13;;;;HUME HWY;CULLERIN;2581;409.89;H;20230504;20230602;2580000;;3;FARM;;;;0;AT143566;
B;526;6021417;3;20251013 01:09;;;21827;HUME HWY;CULLERIN;2581;121.2;H;20250903;20251001;1245000;;3;FARM;;;;;AV472454;
B;526;4500613;3;20230814 01:13;;;;HUME HWY;CULLERIN;2581;221.693;H;20221122;20230228;2150000;;3;FARM;;;;0;AS890139;
B;526;4500445;8;20230814 01:13;;;;HUME HWY;CULLERIN;2581;153.62;H;20230504;20230710;1750000;;3;FARM;;;;0;AT251567;
B;526;4500445;9;20230814 01:13;;;;HUME HWY;CULLERIN;2581;153.62;H;20230504;20230710;1750000;;3;FARM;;;;0;AT251566;
B;526;438972;3;20161114 01:08;;;486;LERIDA RD S;CULLERIN;2581;556.4;H;20160708;20161012;2190000;RU2;3;FARM;;UGO;;0;AK865973;
B;526;4153140;3;20180917 01:21;;;;HUME HWY;CULLERIN;2581;2.786;H;20161219;20180820;5337;;V;VACANT LAND;;;;0;AN665998;
B;526;440007;6;20251117 01:10;;;;CULLERIN RD;CULLERIN;2581;318.1;H;20250808;20251105;950000;RU2;V;VACANT LAND;;GMB;;;AV582515;
B;526;4474668;5;20230327 01:08;;;;HUME HWY;CULLERIN;2581;;;20221031;20230113;18716;;3;SUBSTATION;;;;0;AS781547;
B;526;4485795;9;20230529 01:12;;;;HUME HWY;CULLERIN;2581;139.3;H;20230504;20230522;1620000;;R;RESIDENCE;;;;0;AT105730;
B;526;3962692;5;20170130 01:06;;;;HUME HWY;CULLERIN;2581;4.17;H;20150705;20161021;17906;RU2;V;VACANT LAND;;UGO;;0;AK983052;
B;526;3962693;6;20170130 01:06;;;;HUME HWY;CULLERIN;2581;2.115;H;20150705;20161021;17906;RU2;V;VACANT LAND;;UGO;;0;AK983052;
B;526;4451458;5;20221031 02:42;;;;CULLERIN RD;CULLERIN;2581;155.8;H;20221024;20221024;1850000;;V;VACANT LAND;;;;0;AS575661;
B;526;438959;11;20040802 12:13;;;;HUME HWY;CULLERIN;2581;3.426;H;20040617;20040617;3000;R;V;VACANT LAND;;RK;;0;AA754833;
B;526;3294440;18;20070516 01:23;;;;CULLERIN RD;CULLERIN;2581;1.191;H;20070124;20070413;5043;;V;VACANT LAND;;;;0;AD60370;
B;526;3316656;15;20070601 01:28;;;;CULLERIN RD;CULLERIN;2581;1.191;H;20070124;20070413;5043;;V;VACANT LAND;;;;0;AD60370;
B;526;3317263;8;20071201 01:34;;;;CULLERIN RD;CULLERIN;2581;7355;M;20071109;20071109;3200;R;V;VACANT LAND;;GK;;0;AD565439;
B;526;3648630;2;20120730 01:25;;;;CULLERIN RD;CULLERIN;2581;72;H;20120517;20120706;290000;;V;VACANT LAND;;;;0;AH96903;
B;526;3641512;4;20120618 02:31;;;;CULLERIN RD;CULLERIN;2581;83.85;H;20120328;20120426;530000;;V;VACANT LAND;;;;0;AG958566;
B;526;3657377;1;20120917 01:29;;;;HUME HWY;CULLERIN;2581;452.8;H;20120712;20120817;1330000;;3;FARM;;;;0;AH201334;
B;526;3657377;2;20120917 01:29;;;;HUME HWY;CULLERIN;2581;452.8;H;20120712;20120817;1330000;;3;FARM;;;;0;AH201335;
B;526;438964;4;20131216 01:26;;;;HUME HWY;CULLERIN;2581;4.12;H;20130501;20130529;10300;RU2;V;VACANT LAND;;UHP;;0;AI207442;
B;526;438962;3;20130311 01:43;;;LOT 21;LERIDA SOUTH ROAD;CULLERIN;2580;83;H;20121219;20130124;225000;RU2;V;VACANT LAND;;UHR;;0;AH549202;
B;526;440001;5;20131111 01:19;;;;CULLERIN RD;CULLERIN;2581;1258;H;20130729;20130909;1700000;RU2;V;VACANT LAND;;UGM;;0;AI32283;
