B;666;3555015;10;20110418 01:50;;;PART ATTUN;545 GARTHOWEN RD;ATTUNGA NSW;2345;5495;M;20100720;20100824;799;;V;VACANT LAND;;;;0;AG92251;
B;666;3555016;11;20110418 01:50;;;PART ATTUN;545 GARTHOWEN RD;ATTUNGA NSW;2345;1.78;H;20100720;20100824;799;;V;VACANT LAND;;;;0;AG92251;
