B;081;4430436;76;20220711 01:13;;;4;MANSO CR;BOXHILL;2765;;;20200820;20220707;459000;;R;RESIDENCE;;;;0;AS286484;
B;081;4447910;73;20221024 01:08;;;21;CAMARGUE ST;BOXHILL;2765;;;20210805;20221018;666000;;V;VACANT LAND;;;;0;AS558990;
