B;007;194986;1;20030619 08:54;;;;'GOLDEN GROVE' BYLONG VALLEY W;BAERAMI VIA DENMAN;2328;87.91;H;20030211;20030317;200000;P;R;RESIDENCE;;PJ;RG;0;9463015;
B;007;195019;2;20030619 08:54;;;;'GOLDEN GROVE' BYLONG VALLEY W;BAERAMI VIA DENMAN;2328;15.13;H;20030211;20030317;200000;P;R;RESIDENCE;;PL;RR;0;9463014;
