B;053;3390878;1;20090112 10:16;;;LOT1;DP 1127723;MOONBRIA;2710;14.07;H;20081128;20081205;2600;R;V;VACANT LAND;;RG;;0;AE400625;
B;053;3390878;1;20090114 09:51;;;LOT1;DP 1127723;MOONBRIA;2710;14.07;H;20081128;20081205;2600;R;V;VACANT LAND;;RG;;0;AE400625;
B;053;510687;1;20130114 01:58;;;;MOONBRIA RD;MOONBRIA;2710;3851;H;20121015;20121207;1540648;R;3;FARM;;RG;;0;AH451059;
B;053;510750;2;20130114 01:58;MOONBRIA;;1735;MOONBRIA RD;MOONBRIA;2710;318.6;H;20121015;20121207;1540648;R;3;FARM;;RG;;0;AH451059;
B;053;510755;1;20130311 01:30;OFF;;;MOONBRIA RD;MOONBRIA;2710;376.5;H;20121015;20121207;358951;R;3;FARM;;RG;;0;AH505623;
B;053;510755;1;20130318 01:33;OFF;;;MOONBRIA RD;MOONBRIA;2710;376.5;H;20121015;20121207;358951;R;3;FARM;;RG;;0;AH505623;
B;053;3719605;4;20130902 01:11;;;;MABINS WELL RD;MOONBRIA;2710;55.84;H;20120710;20120828;13454;;V;VACANT LAND;;;;0;AH861928;
B;053;3971245;3;20161024 01:02;;;;MOONBRIA RD;MOONBRIA;2710;40.75;H;20140106;20160819;9037;;3;CLOSED ROAD;;;;0;AK830260;
B;053;3971253;4;20161024 01:02;;;;MOONBRIA RD;MOONBRIA;2710;20;H;20140106;20160819;6898;;3;CLOSED ROAD;;;;0;AK830298;
B;053;510693;1;20161128 01:03;;;;MABINS WELL RD PH EUROKA;MOONBRIA;2710;1544;H;20160722;20161021;1500000;RU1;3;FARM;;RG1;;0;AK919144;
B;053;3979211;6;20161128 01:03;;;;MABINS WELL RD;MOONBRIA;2710;709.89;H;20160722;20161021;1500000;;3;FARM;;;;0;AK919144;
B;262;3971248;3;20180507 01:20;;;;MOONBRIA RD;MOONBRIA;2710;2647.22;H;20170821;20170929;1550000;RU1;3;FARM;;RG1;;0;AN284298;
B;262;3971248;4;20180507 01:20;;;;MOONBRIA RD;MOONBRIA;2710;2647.22;H;20170821;20170929;1550000;RU1;3;FARM;;RG1;;0;AN284299;
B;262;4443455;10;20220912 01:18;;;;MOONBRIA RD;MOONBRIA;2710;1033.12;H;20220321;20220624;1090757;;3;FARM;;;;0;AS247636;
B;262;4443456;11;20220912 01:18;WOODSIDE;;1836;MABINS WELL RD;MOONBRIA;2710;2000.82;H;20211008;20211221;2130000;;3;FARMING LANDS;;;;;AR753104;
