B;239;2636734;3;20181001 01:27;BACKSPRING;;;DOWLING TRACK;YANTABULLA;2840;4750;H;20180419;20180625;90000;RU1;3;GRAZING;;RPB;;0;AN479535;
B;239;4417131;1;20220404 04:38;;;10117;DOWLING TRK;YANTABULLA;2840;8648.089;H;20211130;20220311;35380;;3;FARM;;;;0;AR951998;
B;239;2636531;2;20220404 04:38;YOUNGERINA STATION;;;DOWLING TRK;YANTABULLA;2840;161.47;H;20211130;20220311;35380;RU1;3;FARM;;RRR;;0;AR951998;
B;239;2636531;3;20220404 04:38;YOUNGERINA STATION;;;DOWLING TRK;YANTABULLA;2840;161.47;H;20211130;20220311;14335;RU1;3;FARM;;RRR;;0;AR951999;
B;239;4417131;4;20220404 04:38;;;10117;DOWLING TRK;YANTABULLA;2840;8648.089;H;20211130;20220311;92110;;3;FARM;;;;0;AR952000;
B;239;4417131;5;20220404 04:38;;;10117;DOWLING TRK;YANTABULLA;2840;8648.089;H;20211130;20220311;907985;;3;FARM;;;;0;AR952001;
B;239;4417130;6;20220404 04:38;;;;DUNGARVAN RD;YANTABULLA;2840;16845;H;20211130;20220311;2000190;;3;FARM;;;;0;AR952002;
B;239;2636763;8;20220404 04:38;NAHWEENAH STATION;;906;KINGBOLT RD;YANTABULLA;2840;17667;H;20210811;20220223;1964524;RU1;3;FARM;;RPB;;0;AR910699;
B;239;2636755;1;20170605 01:09;WANCOBRA STATION;;;TURRA RD;YANTABULLA;2840;13366;H;20170313;20170523;800000;RU1;3;FARM;;RPB;;0;AM429099;
B;239;4003956;2;20170306 01:08;BRINDINGABBA STATION;;;DOWLING TRK;YANTABULLA;2840;33431.19;H;20160728;20161222;1400000;;3;RURAL FARM;;;;0;AM94575;
B;239;2636663;4;20230807 01:15;COMEROO STATION;;8104;BURRAWANTIE RD;YANTABULLA;2840;11893;H;20230613;20230713;6965795;RU1;3;FARM;;RPB;;0;AT262866;
B;239;2636640;2;20231009 01:06;MUTTAWARY STATION;;;BURRAWANTIE RD;YANTABULLA;2840;12910;H;20230613;20230713;5983777;RU1;3;FARM;;RPB;;0;AT262860;
B;239;2636756;3;20231009 01:06;MARANOA STATION;;;BURRAWANTIE RD;YANTABULLA;2840;12620;H;20230613;20230713;5983777;RU1;3;FARM;;RPB;;0;AT262860;
B;239;2636734;1;20230710 01:13;BACKSPRING;;;DOWLING TRACK;YANTABULLA;2840;4750;H;20220330;20230626;17000;RU1;R;RESIDENCE;;RPB;;11;AT207783;
B;239;2636737;4;20170612 01:12;BLOODWOOD STATION;;;DUNGARVAN RD;YANTABULLA;2840;24651;H;20160630;20160831;1200000;RU1;3;FARM;;RPB;;0;AM208228;
B;239;2636757;1;20200413 01:02;TURRA STATION;;;TURRA RD;YANTABULLA;2840;17601;H;20200213;20200401;1300000;RU1;3;FARM;;RPB;;0;AQ6630;
B;239;2636597;2;20250414 01:19;NIL DESPERANDUM STATION;;;BURRAWANTIE RD;YANTABULLA;2840;4037;H;20241121;20250328;1300000;RU1;V;VACANT LAND;;RPB;;0;AU932824;
B;239;2636475;1;20250818 01:12;;;;BOND ST;YANTABULLA;2840;2023;M;20250728;20250811;1500;RU1;V;VACANT LAND;;RYA;;;AV317985;
B;239;2636476;2;20250818 01:12;;;;BOND ST;YANTABULLA;2840;2023;M;20250728;20250811;1500;RU1;V;VACANT LAND;;RYA;;;AV317985;
B;239;2636734;1;20151019 01:19;;;BACKSPRING;VIA BOURKE;YANTABULLA;2840;4750;H;20151013;20151013;15833;RU1;3;GRAZING BLOCK;;RPB;;11;AJ898901;
B;239;2636718;2;20161121 01:09;TREDEGA STATION;;;WILLARA RD;YANTABULLA;2840;9186;H;20160704;20161010;431300;RU1;3;RURAL;;RPB;;0;AK919381;
B;239;4089793;3;20180122 01:17;;;;MASCOT RD;YANTABULLA;2840;19.02;H;20170531;20171107;5000;;V;VACANT LAND;;;;0;AM914614;
B;239;4089794;4;20180122 01:17;INKERMAN DOWNS STATION;;;MASCOT RD;YANTABULLA;2840;17059;H;20170531;20171107;1105000;;3;FARM;;;;0;AM914615;
B;239;2636531;2;20220124 06:47;YOUNGERINA STATION;;;DOWLING TRK;YANTABULLA;2840;161.47;H;20211115;20211213;12000;RU1;3;FARM;;RRR;;0;AR718235;
B;239;2636531;3;20220124 06:47;YOUNGERINA STATION;;;DOWLING TRK;YANTABULLA;2840;161.47;H;20211115;20211213;4000;RU1;3;FARM;;RRR;;0;AR718236;
B;239;2636462;5;20230424 01:11;;;;BOND ST;YANTABULLA;2840;2023;M;20230317;20230417;500;RU1;V;VACANT LAND;;RYA;;0;AT11224;
B;239;2636477;6;20230424 01:11;;;;BOND ST;YANTABULLA;2840;2023;M;20230317;20230417;1000;RU1;V;VACANT LAND;;RYA;;0;AT11259;
