B;205;2870027;150;20020102 12:37;;;;;LEICHHARDT WEST;;;;20010728;20011126;440000;;3;;;;;;8163032;
B;205;2870028;151;20020102 12:37;;;;;LEICHHARDT WEST;;;;20010728;20011126;465000;;R;RESIDENCE;;;;;8154914;
