B;001;3990590;26;20170213 01:00;;;LOT 1123;EMERTON;HUNTLEE;2335;;;20160831;20170130;169000;;V;VACANT LAND;;;;0;AM146194;
B;001;3990597;27;20170213 01:00;;;LOT 1130;FOLEY WAY;HUNTLEE;2335;;;20161108;20170123;166000;;V;VACANT LAND;;;;0;AM141891;
B;001;3990581;32;20170220 01:00;;;LOT 1114;KATHERINE'S LANDING;HUNTLEE;2335;;;20161114;20170130;194000;;V;VACANT LAND;;;;0;AM151461;
