B;188;;;;;;;PH ANDERSON;PH ANDERSON;0;4047;M;19900716;19900716;18900;;R;RESIDENCE;;;;;
B;188;;;;;;;PH ANDERSON;PH ANDERSON;0;460;H;19900807;19900807;134000;;R;RESIDENCE;;;;;
B;188;;;;;;;PH ANDERSON;PH ANDERSON;0;2;H;19900907;19900907;84000;;R;RESIDENCE;;;;;
B;188;;;;;;;PH ANDERSON;PH ANDERSON;0;3383;M;19901218;19901218;5200;;R;RESIDENCE;;;;;
B;188;;;;;;;PH ANDERSON;PH ANDERSON;0;3971;M;19910205;19910205;45000;;R;RESIDENCE;;;;;
B;188;;;;;;;PH ANDERSON;PH ANDERSON;0;4047;M;19910221;19910221;2000;;R;RESIDENCE;;;;;
B;188;;;;;;;PH ANDERSON;PH ANDERSON;0;3718;M;19920522;19920522;42000;;R;RESIDENCE;;;;;
B;188;;;;;;;PH ANDERSON;PH ANDERSON;0;8094;M;19920609;19920609;1;;R;RESIDENCE;;;;;
B;188;;;;;;;PH ANDERSON;PH ANDERSON;0;1770;M;19920805;19920805;8500;;R;RESIDENCE;;;;;
B;188;;;;;;;PH ANDERSON;PH ANDERSON;0;130;H;19921030;19921030;675000;;R;RESIDENCE;;;;;
B;188;;;;;;;PH ANDERSON;PH ANDERSON;0;2;H;19921224;19921224;6000;;R;RESIDENCE;;;;;
