B;087;;;;;;34;PARRIWI RD;THE SPIT;2088;1284;M;19921105;19921105;690000;A;R;RESIDENCE;;;;;
B;087;762617;;;;;34;PARRIWI RD;THE SPIT;2088;1284;M;19921112;19921112;690000;A;R;RESIDENCE;;;;;
B;087;;;;;;38;PARRIWI RD;THE SPIT;2088;;;19921008;19921008;650000;A;R;RESIDENCE;;;;;
B;087;762573;;;;;55A;PARRIWI RD;THE SPIT;2088;689;M;19921017;19921017;1200000;A;R;RESIDENCE;;;;;
B;087;762514;;;;;7;PARRIWI RD;THE SPIT;2088;;;19920813;19920813;316000;A;R;RESIDENCE;;;;;
B;087;;;;;;8;PARRIWI RD;THE SPIT;2088;;;19920415;19920415;182000;A;R;RESIDENCE;;;;;
B;087;;;;;;;PARRIWI RD;THE SPIT;2088;2021.1;M;19920206;19920206;775000;A;R;RESIDENCE;;;;;
B;087;762626;;;;;;PARRIWI RD;THE SPIT;2088;2021.1;M;19920211;19920211;835000;A;R;RESIDENCE;;;;;
B;087;;;;;23;174;SPIT RD;THE SPIT;2088;0;M;19920906;19920906;190000;A;R;RESIDENCE;;;;;
B;087;;;;;;209;SPIT RD;THE SPIT;2088;0;M;19921110;19921110;612000;A;R;RESIDENCE;;;;;
B;087;;;;;;12;UPPER SPIT RD;THE SPIT;2088;;;19921125;19921125;630000;A;R;RESIDENCE;;;;;
B;087;757106;;;;;8A;CYPRIAN ST;THE SPIT;2088;746.1;M;19930204;19930204;1150000;A;R;RESIDENCE;;;;;
B;087;;;;;;3;JAMES ST;THE SPIT;2088;1397;M;19931222;19931222;970000;A;R;RESIDENCE;;;;;
B;087;;;;;;5;JAMES ST;THE SPIT;2088;1315;M;19930605;19930605;1000025;A;R;RESIDENCE;;;;;
B;087;758884;;;;;5;MCLEAN CCT;THE SPIT;2088;1075;M;19930201;19930201;740000;A;R;RESIDENCE;;;;;
B;087;;;;;;1;MCLEAN CR;THE SPIT;2088;;;19931012;19931012;1950000;A;R;RESIDENCE;;;;;
B;087;;;;;;3;MCLEAN CR;THE SPIT;2088;1009;M;19931210;19931210;950000;A;R;RESIDENCE;;;;;
B;087;;;;;;5;MCLEAN CR;THE SPIT;2088;1075;M;19930201;19930201;740000;A;R;RESIDENCE;;;;;
B;087;762597;;;;;46A&48;PARRAWI RD;THE SPIT;2088;;;19930925;19930925;1460000;A;R;RESIDENCE;;;;;
B;087;;;;;;46A&48;PARRAWI RD;THE SPIT;2088;;;19931005;19931005;1525000;A;R;RESIDENCE;;;;;
B;087;762488;;;;;1;PARRIWI RD;THE SPIT;2088;;;19930820;19930820;200000;A;R;RESIDENCE;;;;;
B;087;;;;;;1;PARRIWI RD;THE SPIT;2088;;;19931111;19931111;164000;A;R;RESIDENCE;;;;;
B;087;762488;;;;;1;PARRIWI RD;THE SPIT;2088;;;19931224;19931224;163000;A;R;RESIDENCE;;;;;
B;087;762668;;;;;12;PARRIWI RD;THE SPIT;2088;;;19931117;19931117;730000;A;R;RESIDENCE;;;;;
B;087;762654;;;;1;16;PARRIWI RD;THE SPIT;2088;1417;M;19930226;19930226;670000;A;R;RESIDENCE;;;;;
B;087;762654;;;;;16;PARRIWI RD;THE SPIT;2088;1417;M;19930514;19930514;750000;A;R;RESIDENCE;;;;;
B;087;;;;;;17;PARRIWI RD;THE SPIT;2088;961.1;M;19931111;19931111;695000;A;R;RESIDENCE;;;;;
B;087;;;;;;22;PARRIWI RD;THE SPIT;2088;765.1;M;19930414;19930414;600000;A;R;RESIDENCE;;;;;
B;087;762637;;;;;22;PARRIWI RD;THE SPIT;2088;765.1;M;19930526;19930526;525000;A;R;RESIDENCE;;;;;
B;087;;;;;;22;PARRIWI RD;THE SPIT;2088;765.1;M;19930630;19930630;750000;A;R;RESIDENCE;;;;;
B;087;762637;;;;;22;PARRIWI RD;THE SPIT;2088;765.1;M;19930908;19930908;695000;A;R;RESIDENCE;;;;;
B;087;;;;;;37;PARRIWI RD;THE SPIT;2088;;;19931124;19931124;2500000;A;R;RESIDENCE;;;;;
B;087;;;;;;49;PARRIWI RD;THE SPIT;2088;480.6;M;19931116;19931116;1300000;A;R;RESIDENCE;;;;;
B;087;762514;;;;;7;PARRIWI RD;THE SPIT;2088;;;19930909;19930909;355500;A;R;RESIDENCE;;;;;
B;087;762674;;;;;8;PARRIWI RD;THE SPIT;2088;;;19930806;19930806;765000;A;R;RESIDENCE;;;;;
B;087;;;;;;8;PARRIWI RD;THE SPIT;2088;;;19931203;19931203;350000;A;R;RESIDENCE;;;;;
B;087;762626;;;;;;PARRIWI RD;THE SPIT;2088;2021.1;M;19930611;19930611;800000;A;R;RESIDENCE;;;;;
B;087;;;;;;;PARRIWI RD;THE SPIT;2088;2021.1;M;19930716;19930716;635000;A;R;RESIDENCE;;;;;
B;087;762626;;;;;;PARRIWI RD;THE SPIT;2088;2021.1;M;19930809;19930809;675000;A;R;RESIDENCE;;;;;
B;087;767182;;;;;17;UPPER SPIT RD;THE SPIT;2088;637.71;M;19930403;19930403;1000000;A;R;RESIDENCE;;;;;
B;087;767194;;;;;;UPPER SPIT RD;THE SPIT;2088;659.8;M;19930917;19930917;296000;A;R;RESIDENCE;;;;;
B;087;;;;;;15;CYPRIAN ST;THE SPIT;2088;765.1;M;19941219;19941219;880000;A;R;RESIDENCE;;;;;
B;087;757111;;;;;4A;CYPRIAN ST;THE SPIT;2088;939;M;19940701;19940701;1500000;;R;RESIDENCE;;;;;
B;087;;;;;;7;JAMES ST;THE SPIT;2088;524.8;M;19940504;19940504;1075000;A;R;RESIDENCE;;;;;
B;087;762597;;;;;46A&48;PARRAWI RD;THE SPIT;2088;;;19940622;19940622;2200000;A;R;RESIDENCE;;;;;
B;087;;;;;;1;PARRIWI RD;THE SPIT;2088;;;19940127;19940127;120000;A;R;RESIDENCE;;;;;
B;087;;;;;;12;PARRIWI RD;THE SPIT;2088;;;19940827;19940827;787000;A;R;RESIDENCE;;;;;
B;087;;;;;;17;PARRIWI RD;THE SPIT;2088;961.1;M;19941028;19941028;1160000;A;R;RESIDENCE;;;;;
B;087;762642;;;;;20A;PARRIWI RD;THE SPIT;2088;942.2;M;19940520;19940520;770000;A;R;RESIDENCE;;;;;
B;087;;;;;;22;PARRIWI RD;THE SPIT;2088;765.1;M;19940318;19940318;703000;A;R;RESIDENCE;;;;;
B;087;762507;;;;;3;PARRIWI RD;THE SPIT;2088;695.6;M;19940830;19940830;340000;A;R;RESIDENCE;;;;;
B;087;;;;;;35;PARRIWI RD;THE SPIT;2088;1037;M;19940921;19940921;1060000;A;R;RESIDENCE;;;;;
B;087;762607;;;;;46B;PARRIWI RD;THE SPIT;2088;935.8;M;19941014;19941014;800000;A;R;RESIDENCE;;;;;
B;087;762565;;;;;49A;PARRIWI RD;THE SPIT;2088;1182;M;19940128;19940128;2450000;A;R;RESIDENCE;;;;;
B;087;;;;;;55B;PARRIWI RD;THE SPIT;2088;864;M;19941105;19941105;1313000;A;R;RESIDENCE;;;;;
B;087;;;;;;6;PARRIWI RD;THE SPIT;2088;;;19940312;19940312;650000;A;R;RESIDENCE;;;;;
B;087;;;;;;7;PARRIWI RD;THE SPIT;2088;;;19940304;19940304;350000;A;R;RESIDENCE;;;;;
B;087;762514;;;;;7;PARRIWI RD;THE SPIT;2088;;;19940917;19940917;345000;A;R;RESIDENCE;;;;;
B;087;;;;;;7;PARRIWI RD;THE SPIT;2088;;;19940930;19940930;405000;A;R;RESIDENCE;;;;;
B;087;762514;;;;;7;PARRIWI RD;THE SPIT;2088;;;19941027;19941027;426500;A;R;RESIDENCE;;;;;
B;087;;;;;;;PARRIWI RD;THE SPIT;2088;2021.1;M;19940331;19940331;680000;A;R;RESIDENCE;;;;;
B;087;762626;;;;;;PARRIWI RD;THE SPIT;2088;2021.1;M;19940509;19940509;550000;A;R;RESIDENCE;;;;;
B;087;;;;;;5;UPPER SPIT RD;THE SPIT;2088;;;19940322;19940322;1202500;A;R;RESIDENCE;;;;;
B;087;;;;;;LOT 2;UPPER SPIT RD;THE SPIT;2088;;;19940322;19940322;647500;A;R;RESIDENCE;;;;;
B;087;;;;;;7;CYPRIAN ST;THE SPIT;2088;853.6;M;19950922;19950922;950000;A;R;RESIDENCE;;;;;
B;087;;;;;;16;PARRIWI RD;THE SPIT;2088;1417;M;19950330;19950330;772500;A;R;RESIDENCE;;;;;
B;087;;;;;;16;PARRIWI RD;THE SPIT;2088;1417;M;19951216;19951216;825000;A;R;RESIDENCE;;;;;
B;087;762649;;;;;18;PARRIWI RD;THE SPIT;2088;;;19950224;19950224;760000;A;R;RESIDENCE;;;;;
B;087;;;;;;50;PARRIWI RD;THE SPIT;2088;;;19950321;19950321;726000;A;R;RESIDENCE;;;;;
B;087;;;;;;8;PARRIWI RD;THE SPIT;2088;;;19951028;19951028;900000;A;R;RESIDENCE;;;;;
B;087;;;;;;9A;PARRIWI RD;THE SPIT;2088;701.9;M;19950123;19950123;800000;A;R;RESIDENCE;;;;;
B;087;767181;;;;;15;UPPER SPIT RD;THE SPIT;2088;;;19951104;19951104;1625000;A;R;RESIDENCE;;;;;
B;087;757118;;;;;7;CYPRIAN ST;THE SPIT;2088;853.6;M;19961115;19961115;500000;A;R;RESIDENCE;;;;;
B;087;757750;;;;;LOT 12;GRECIA LA;THE SPIT;2088;930.1;M;19960304;19960304;450000;A;R;RESIDENCE;;;;;
B;087;;;;;;LOT 12;GRECIA LA;THE SPIT;2088;930.1;M;19960925;19960925;400000;A;R;RESIDENCE;;;;;
B;087;;;;;;3;JAMES ST;THE SPIT;2088;1397;M;19960705;19960705;1100000;A;R;RESIDENCE;;;;;
B;087;;;;;;1;MCLEAN CR;THE SPIT;2088;;;19960815;19960815;2200000;A;R;RESIDENCE;;;;;
B;087;;;;;;1;PARRIWI RD;THE SPIT;2088;;;19960618;19960618;253000;A;R;RESIDENCE;;;;;
B;087;762544;;;;;15;PARRIWI RD;THE SPIT;2088;973.7;M;19960330;19960330;1000000;A;R;RESIDENCE;;;;;
B;087;762547;;;;;19;PARRIWI RD;THE SPIT;2088;;;19961028;19961028;816000;A;R;RESIDENCE;;;;;
B;087;762642;;;;;20A;PARRIWI RD;THE SPIT;2088;942.2;M;19960921;19960921;757500;A;R;RESIDENCE;;;;;
B;087;;;;;;6;PARRIWI RD;THE SPIT;2088;;;19961028;19961028;785000;A;R;RESIDENCE;;;;;
B;087;762591;;;;;62;PARRIWI RD;THE SPIT;2088;630.2;M;19960319;19960319;2450000;A;R;RESIDENCE;;;;;
B;087;762674;;;;;8;PARRIWI RD;THE SPIT;2088;;;19960511;19960511;900000;A;R;RESIDENCE;;;;;
B;087;;;;;;8;PARRIWI RD;THE SPIT;2088;;;19960522;19960522;610000;A;R;RESIDENCE;;;;;
B;087;762674;;;;;8;PARRIWI RD;THE SPIT;2088;;;19960808;19960808;1000000;A;R;RESIDENCE;;;;;
B;087;767186;;;;;16;UPPER SPIT RD;THE SPIT;2088;;;19960802;19960802;640000;A;R;RESIDENCE;;;;;
B;087;767174;;;;;5;UPPER SPIT RD;THE SPIT;2088;1144;M;19960503;19960503;2200000;A;R;RESIDENCE;;;;;
B;087;;;;;;5;UPPER SPIT RD;THE SPIT;2088;1144;M;19960925;19960925;1800000;A;R;RESIDENCE;;;;;
B;087;767191;;;;;6;UPPER SPIT RD;THE SPIT;2088;766.27;M;19961223;19961223;690000;A;R;RESIDENCE;;;;;
B;087;767194;;;;;;UPPER SPIT RD;THE SPIT;2088;659.8;M;19960708;19960708;800000;A;R;RESIDENCE;;;;;
B;087;;;;;;;UPPER SPIT RD;THE SPIT;2088;659.8;M;19960708;19960708;825000;A;R;RESIDENCE;;;;;
B;087;;;;;;5;MCLEAN CR;THE SPIT;2088;1075;M;19970317;19970317;2500000;A;R;RESIDENCE;;;;;
B;087;762488;;;;;1;PARRIWI RD;THE SPIT;2088;;;19970626;19970626;191000;A;R;RESIDENCE;;;;;
B;087;;;;;;1;PARRIWI RD;THE SPIT;2088;;;19970729;19970729;195000;A;R;RESIDENCE;;;;;
B;087;762488;;;;;1;PARRIWI RD;THE SPIT;2088;;;19970926;19970926;205100;A;R;RESIDENCE;;;;;
B;087;;;;;;11A;PARRIWI RD;THE SPIT;2088;;;19971029;19971029;3300000;A;R;RESIDENCE;;;;;
B;087;;;;;;14;PARRIWI RD;THE SPIT;2088;909;M;19970712;19970712;1032500;A;R;RESIDENCE;;;;;
B;087;762649;;;;;18;PARRIWI RD;THE SPIT;2088;;;19970630;19970630;900000;A;R;RESIDENCE;;;;;
B;087;;;;;;20A;PARRIWI RD;THE SPIT;2088;942.2;M;19970313;19970313;830000;A;R;RESIDENCE;;;;;
B;087;762551;;;;;27;PARRIWI RD;THE SPIT;2088;1277;M;19971023;19971023;1780000;A;R;RESIDENCE;;;;;
B;087;;;;;;3;PARRIWI RD;THE SPIT;2088;695.6;M;19970508;19970508;353000;A;R;RESIDENCE;;;;;
B;087;762507;;;;;3;PARRIWI RD;THE SPIT;2088;695.6;M;19970905;19970905;355000;A;R;RESIDENCE;;;;;
B;087;762612;;;;;44;PARRIWI RD;THE SPIT;2088;986.4;M;19971031;19971031;500000;A;R;RESIDENCE;;;;;
B;087;762607;;;;;46B;PARRIWI RD;THE SPIT;2088;935.8;M;19970725;19970725;500000;A;R;RESIDENCE;;;;;
B;087;;;;;;46B;PARRIWI RD;THE SPIT;2088;935.8;M;19971124;19971124;1345000;A;R;RESIDENCE;;;;;
B;087;;;;;;55B;PARRIWI RD;THE SPIT;2088;864;M;19970627;19970627;1500000;A;R;RESIDENCE;;;;;
B;087;;;;;;63;PARRIWI RD;THE SPIT;2088;890.4;M;19971208;19971208;1720000;A;R;RESIDENCE;;;;;
B;087;;;;;;7;PARRIWI RD;THE SPIT;2088;;;19970213;19970213;500000;A;R;RESIDENCE;;;;;
B;087;762514;;;;;7;PARRIWI RD;THE SPIT;2088;;;19970527;19970527;487000;A;R;RESIDENCE;;;;;
B;087;762514;;;;;7;PARRIWI RD;THE SPIT;2088;;;19970701;19970701;525000;A;R;RESIDENCE;;;;;
B;087;;;;;;7;PARRIWI RD;THE SPIT;2088;;;19971027;19971027;625000;A;R;RESIDENCE;;;;;
B;087;;;;;;71;PARRIWI RD;THE SPIT;2088;467.9;M;19970109;19970109;130000;A;R;RESIDENCE;;;;;
B;087;762584;;;;;71;PARRIWI RD;THE SPIT;2088;467.9;M;19970109;19970109;1300000;A;R;RESIDENCE;;;;;
B;087;;;;;;9A;PARRIWI RD;THE SPIT;2088;701.9;M;19970913;19970913;790000;A;R;RESIDENCE;;;;;
B;087;762592;;;;;;PARRIWI RD;THE SPIT;2088;797.7;M;19970416;19970416;1100000;A;R;RESIDENCE;;;;;
B;087;;;;;;;PARRIWI RD;THE SPIT;2088;2021.1;M;19970514;19970514;707500;A;R;RESIDENCE;;;;;
B;087;762626;;;;;;PARRIWI RD;THE SPIT;2088;2021.1;M;19970613;19970613;686000;A;R;RESIDENCE;;;;;
B;087;;;;;;11;UPPER SPIT RD;THE SPIT;2088;708.2;M;19970426;19970426;1255000;A;R;RESIDENCE;;;;;
B;087;767190;;;;;8;UPPER SPIT RD;THE SPIT;2088;;;19970503;19970503;811000;A;R;RESIDENCE;;;;;
B;087;;;;;;46A&48;PARRAWI RD;THE SPIT;2088;;;19981031;19981031;1450000;A;R;RESIDENCE;;;;;
B;087;;;;;;1;PARRIWI RD;THE SPIT;2088;;;19980313;19980313;285000;A;R;RESIDENCE;;;;;
B;087;762663;;;;;14;PARRIWI RD;THE SPIT;2088;909;M;19981223;19981223;1180000;A;R;RESIDENCE;;;;;
B;087;762544;;;;;15;PARRIWI RD;THE SPIT;2088;973.7;M;19980303;19980303;1400000;A;R;RESIDENCE;;;;;
B;087;762649;;;;;18;PARRIWI RD;THE SPIT;2088;;;19980221;19980221;845000;A;R;RESIDENCE;;;;;
B;087;762642;;;;;20A;PARRIWI RD;THE SPIT;2088;942.2;M;19980318;19980318;960000;A;R;RESIDENCE;;;;;
B;087;;;;;;25;PARRIWI RD;THE SPIT;2088;;;19981224;19981224;1850000;A;R;RESIDENCE;;;;;
B;087;;;;;;35;PARRIWI RD;THE SPIT;2088;1037;M;19981208;19981208;1480000;A;R;RESIDENCE;;;;;
B;087;;;;;;40;PARRIWI RD;THE SPIT;2088;;;19980902;19980902;1100000;A;R;RESIDENCE;;;;;
B;087;762594;;;;;50;PARRIWI RD;THE SPIT;2088;;;19980814;19980814;1850000;A;R;RESIDENCE;;;;;
B;087;762593;;;;;52A;PARRIWI RD;THE SPIT;2088;;;19980330;19980330;1450000;A;R;RESIDENCE;;;;;
B;087;;;;;;55A;PARRIWI RD;THE SPIT;2088;689.3;M;19981210;19981210;2230000;A;R;RESIDENCE;;;;;
B;087;;;;;;57;PARRIWI RD;THE SPIT;2088;575.4;M;19980924;19980924;1650000;A;R;RESIDENCE;;;;;
B;087;;;;;;59;PARRIWI RD;THE SPIT;2088;708.2;M;19980623;19980623;1500000;A;R;RESIDENCE;;;;;
B;087;762685;;;;;6;PARRIWI RD;THE SPIT;2088;;;19980313;19980313;920000;A;R;RESIDENCE;;;;;
B;087;762514;;;;;7;PARRIWI RD;THE SPIT;2088;;;19980227;19980227;500000;A;R;RESIDENCE;;;;;
B;087;762674;;;;;8;PARRIWI RD;THE SPIT;2088;;;19980711;19980711;825000;A;R;RESIDENCE;;;;;
B;087;;;;;;8;PARRIWI RD;THE SPIT;2088;;;19981022;19981022;788000;A;R;RESIDENCE;;;;;
B;087;762674;;;;;8;PARRIWI RD;THE SPIT;2088;;;19981117;19981117;831000;A;R;RESIDENCE;;;;;
B;087;762626;;;;;;PARRIWI RD;THE SPIT;2088;2021.1;M;19980511;19980511;1000000;A;R;RESIDENCE;;;;;
B;087;;;;;;;PARRIWI RD;THE SPIT;2088;2021.1;M;19981014;19981014;830000;A;R;RESIDENCE;;;;;
B;087;762597;;;;;46A&48;PARRAWI RD;THE SPIT;2088;;;19990118;19990118;1550000;A;R;RESIDENCE;;;;;
