B;109;1213355;1;20030916 09:45;;;;ORANGE HIGH COUNTRY ESTATE BRA;CABONNE;2800;12.45;H;20030627;20030714;1246360;R;R;RESIDENCE;;CV;;0;9958180;
B;109;1213348;1;20031002 11:07;;;LOT2;ORANGE HIGH COUNTRY ESTATE,BRA;CABONNE;2800;13.16;H;20030512;20030606;549000;R;3;FARM/RURAL;;CV;;0;9958058;
B;109;1213349;2;20031002 11:07;;;;ORANGE HIGH COUNTRY ESTATE,BRA;CABONNE;2800;7.859;H;20030512;20030606;426000;R;3;FARM/RURAL;;CV;;0;9958078;
B;109;1213353;3;20031002 11:07;;;;ORANGE HIGH COUNTRY ESTATE BRA;CABONNE;2800;10.18;H;20030512;20030530;366000;R;3;FARM/RURAL;;CV;;0;9961425;
B;109;1213356;4;20031002 11:07;;;;BRADLEY RD, ORANGE HIGH COUNTR;CABONNE;2800;8.048;H;20030512;20030527;444000;R;R;RESIDENCE;;CV;;0;9958112;
