B;526;3100966;27;20040716 12:49;;;;'THE BRIARS' WHEEO;VIA CROOKWELL;2583;34.49;H;20031008;20040123;192500;;V;VACANT LAND;;;;0;AA551639;
B;526;3349933;5;20071116 01:39;;;1030;DIAMOND ROAD;VIA CROOKWELL;2583;205.7;H;20070613;20070907;590000;;3;FARM;;;;0;AD428159;
