B;101;1079059;186;20010720 09:35;;;;LONGREACH RD;BAMARANG;2540;8.28;H;20010521;20010625;164000;R;3;NULL;;QY;;;7721357;
B;101;1104995;159;20040517 12:18;;;681;YALWAL RD;BAMARANG;2540;20.22;H;20040310;20040421;1000000;R;3;FARM;;QB;;0;AA581953;
B;101;1055119;102;20051001 01:11;;;;YALWAL RD;BAMARANG;2540;1.002;H;20050809;20050809;300000;R;V;VACANT LAND;;RS;;0;AB782758;
B;101;3079187;93;20060701 01:48;;;;YALWAL RD;BAMARANG;2540;400.5;H;20051222;20060301;1400000;R;V;VACANT LAND;;QX;;0;AC275840;
B;101;1055119;17;20091221 01:11;;;;YALWAL RD;BAMARANG;2540;1.002;H;20091021;20091123;320000;R;V;VACANT LAND;;RU;;0;AF157151;
B;101;1104995;35;20110411 05:28;;;681;YALWAL RD;BAMARANG;2540;20.22;H;20110211;20110301;9000000;R;V;VACANT LAND;;RX;;0;AG157371;
B;101;3564724;9;20111212 01:49;;;;GANNET RD;BAMARANG;2540;209.8;H;20111025;20111117;500000;R;V;VACANT LAND;;LT;;0;AG643189;
B;101;3564725;10;20120709 01:41;;;967;YALWAL RD;BAMARANG;2540;117.5;H;20120502;20120614;665000;R;V;VACANT LAND;;LT;;0;AH65519;
B;101;1079054;41;20120716 02:42;;;85;LONGREACH RD;BAMARANG;2540;8.049;H;20120509;20120620;755000;R;R;RESIDENCE;;RU;;0;AH87304;
B;101;3691135;9;20130401 01:05;;;;GANNET RD;BAMARANG;2540;40.4;H;20121107;20130219;381000;;V;VACANT LAND;;;;0;AH578738;
B;101;3754637;14;20140224 01:13;;;;GANNET RD;BAMARANG;2540;40.27;H;20131210;20140124;335000;;V;VACANT LAND;;;;0;AI359864;
B;101;3751736;27;20140317 01:07;;;;GANNET RD;BAMARANG;2540;47.74;H;20131202;20131220;340000;R;V;VACANT LAND;;LT;;0;AI309765;
B;101;3809918;40;20141124 01:12;;;;GANNET RD;BAMARANG;2540;40.02;H;20140702;20141016;360000;;V;VACANT LAND;;;;0;AJ26792;
B;101;1055118;21;20151005 01:16;;;72;BAMARANG RD;BAMARANG;2540;53.4;H;20150710;20150821;1400000;E3;R;RESIDENCE;;DPS;;0;AJ771192;
B;101;3564725;6;20160801 01:05;;;967;YALWAL RD;BAMARANG;2540;117.5;H;20160506;20160624;695200;RU2;V;VACANT LAND;;LTS;;0;AK630582;
B;101;3809918;62;20160905 01:04;;;257 C;GANNET RD;BAMARANG;2540;40.02;H;20160610;20160828;950000;RU2;R;RESIDENCE;;LTS;;0;AK715811;
B;101;3751736;9;20161010 01:04;;;257 D;GANNET RD;BAMARANG;2540;47.74;H;20160711;20160909;550000;RU2;V;VACANT LAND;;LTS;;0;AK798694;
B;101;3754637;46;20170508 01:04;;;257 F;GANNET RD;BAMARANG;2540;40.27;H;20170302;20170413;850000;RU2;R;RESIDENCE;;LTS;;0;AM331905;
B;101;3809917;63;20170807 01:04;;;257 G;GANNET RD;BAMARANG;2540;41.38;H;20170405;20170724;485000;RU2;R;RESIDENCE;;LTS;;0;AM605814;
B;101;3809918;79;20170828 01:04;;;257 C;GANNET RD;BAMARANG;2540;40.02;H;20170602;20170815;1100000;RU2;R;RESIDENCE;;LTS;;0;AM666152;
B;101;3754637;101;20180115 01:21;;;257 F;GANNET RD;BAMARANG;2540;40.27;H;20171102;20171221;1120000;RU2;R;RESIDENCE;;LTS;;0;AN9658;
B;101;3809918;56;20210712 01:01;;;257 C;GANNET RD;BAMARANG;2540;40.02;H;20210315;20210702;1725000;RU2;R;RESIDENCE;;LTS;;0;AR205554;
B;101;1079054;27;20220314 04:02;;;85;LONGREACH RD;BAMARANG;2540;8.049;H;20211211;20220304;3250000;C3;R;RESIDENCE;;DPS;;0;AR936784;
B;101;1079056;41;20220606 01:12;;;48;BAMARANG RD;BAMARANG;2540;8.649;H;20211224;20220531;3500000;C3;R;RESIDENCE;;DPS;;0;AS175594;
B;101;3564725;8;20250414 01:15;;;967;YALWAL RD;BAMARANG;2540;117.5;H;20250217;20250404;1600000;RU2;R;RESIDENCE;;LTS;;0;AU953986;
B;101;6016508;7;20250915 01:06;BAMARANG BUSH RETREAT;;145;BAMARANG RD;BAMARANG;2540;7.145;H;20250531;20250829;1400000;;R;RESIDENCE;;;;;AV374925;
B;101;1055125;;;;;LOT24;BAMAROOK PL;BAMARANG;2540;927;M;19911216;19911216;170000;A;R;RESIDENCE;;;;;
B;101;;;;;;;BAMARANG RD;BAMARANG;2540;12.54;H;19930615;19930615;50000;;R;RESIDENCE;;;;;
B;101;1079067;;;;;;LONG ROACH RD;BAMARANG;2540;2.001;H;19951128;19951128;130000;R;R;RESIDENCE;;;;;
B;101;1086763;;;;;10B;PARINGA RD;BAMARANG;2540;7.18;H;19950620;19950620;50000;;R;RESIDENCE;;;;;
B;101;1086766;;;;;19;PARINGA RD;BAMARANG;2540;2.52;H;19950505;19950505;440000;R;R;RESIDENCE;;;;;
