B;902;3493187;1;20130610 01:23;LOCH LILLY;;7057;LOCH LILLY RD;SCOTIA;2648;30019;H;20130104;20130131;632230;;3;RURAL;;;;0;AH725497;
B;902;3488250;1;20130930 01:18;WYCOT STATION;;13504;SILVER CITY HWY;SCOTIA;2648;17995;H;20130412;20130802;1740310;;3;FARM;;;;0;AI16022;
B;902;3283077;1;20151221 01:21;TOR DOWNS STATION;;2816;TANDOU RD;SCOTIA;2648;41164.25;H;20150601;20150820;2746415;;3;RURAL;;;;0;AJ817946;
B;255;2869610;1;20160321 01:18;;;4110;NULLA RD;SCOTIA;2648;16934;H;20150625;20150625;100000;RU1;3;RURAL/FARM;;AP1;;0;AK221852;
B;255;3395696;1;20230626 01:11;;;;SPRINGWOOD RD;SCOTIA;2648;900;M;20210630;20211123;22924;RU1;3;COMMERCIAL;;RX1;;0;AS730653;
