B;162;;;;;;;PH LEWIS;PH LEWIS;0;10;H;19901024;19901024;120000;;R;RESIDENCE;;;;;
B;162;;;;;;;PH LEWIS;PH LEWIS;0;0;M;19901028;19901028;0;;R;RESIDENCE;;;;;
B;162;;;;;;;PH LEWIS;PH LEWIS;0;4;H;19901121;19901121;87000;;R;RESIDENCE;;;;;
B;162;;;;;;;PH LEWIS;PH LEWIS;0;7;H;19900118;19900118;68500;;R;RESIDENCE;;;;;
B;162;;;;;;;PH LEWIS;PH LEWIS;0;65;H;19900123;19900123;103000;;R;RESIDENCE;;;;;
B;162;;;;;;;PH LEWIS;PH LEWIS;0;3922;M;19900328;19900328;97500;;R;RESIDENCE;;;;;
B;162;;;;;;;PH LEWIS;PH LEWIS;0;40;H;19900626;19900626;256500;;R;RESIDENCE;;;;;
B;162;;;;;;;PH LEWIS;PH LEWIS;0;1005;M;19900731;19900731;66000;;R;RESIDENCE;;;;;
B;162;;;;;;;PH LEWIS;PH LEWIS;0;167;H;19910201;19910201;0;;R;RESIDENCE;;;;;
B;162;;;;;;;PH LEWIS;PH LEWIS;0;2;H;19910207;19910207;0;;R;RESIDENCE;;;;;
B;162;;;;;;;PH LEWIS;PH LEWIS;0;283;H;19910501;19910501;0;;R;RESIDENCE;;;;;
B;162;;;;;;;PH LEWIS;PH LEWIS;0;6;H;19911014;19911014;0;;R;RESIDENCE;;;;;
B;162;;;;;;;PH LEWIS;PH LEWIS;0;39;H;19911022;19911022;0;;R;RESIDENCE;;;;;
B;162;;;;;;;PH LEWIS;PH LEWIS;0;19;H;19920324;19920324;67500;;R;RESIDENCE;;;;;
B;162;;;;;;;PH LEWIS;PH LEWIS;0;76;H;19920331;19920331;0;;R;RESIDENCE;;;;;
B;162;;;;;;;PH LEWIS;PH LEWIS;0;4;H;19920624;19920624;95000;;R;RESIDENCE;;;;;
B;162;;;;;;;PH LEWIS;PH LEWIS;0;4;H;19920625;19920625;60000;;R;RESIDENCE;;;;;
B;162;;;;;;;PH LEWIS;PH LEWIS;0;3;H;19920828;19920828;0;;R;RESIDENCE;;;;;
B;162;;;;;;;PH LEWIS;PH LEWIS;0;4825;M;19920928;19920928;57000;;R;RESIDENCE;;;;;
B;162;;;;;;;PH LEWIS;PH LEWIS;0;34;H;19921224;19921224;127000;;R;RESIDENCE;;;;;
