B;054;;;;;;;PH MURRULEBALE;PH MURRULEBALE;0;102;H;19900804;19900804;98405;R;R;RESIDENCE;;;;;
B;054;;;;;;;PH MURRULEBALE;PH MURRULEBALE;0;152;H;19920131;19920131;174257;NON;R;RESIDENCE;;;;;
B;054;;;;;;;PH MURRULEBALE;PH MURRULEBALE;0;188;H;19920131;19920131;214901;R;R;RESIDENCE;;;;;
B;054;;;;;;;PH MURRULEBALE;PH MURRULEBALE;0;337;H;19920131;19920131;385841;R;R;RESIDENCE;;;;;
B;054;;;;;;;PH MURRULEBALE;PH MURRULEBALE;0;204;H;19920320;19920320;193896;R;R;RESIDENCE;;;;;
B;054;;;;;;;PH MURRULEBALE;PH MURRULEBALE;0;172;H;19920830;19920830;0;NON;R;RESIDENCE;;;;;
