B;004;2821375;403;20011109 11:32;;2;;;MACSVILLE;;;;20010226;20010808;135000;;3;DUPLEY;2;;;;7851390;
B;004;2821375;456;20011109 09:27;;1;;;MACSVILLE;;;;20010627;20010720;145000;;R;RESIDENCE;1;;;;7791633;
