B;250;3158210;19;20050316 11:18;;;;MOUNT LINDESAY HWY;BOONOO BOONOO;2372;100.4;H;20041220;20050128;130000;;R;RESIDENCE;;;;0;AB282839;
B;250;2670814;15;20071216 01:25;;;3391;MOUNT LINDESAY RD;BOONOO BOONOO;2372;64.75;H;20071122;20071122;20000;R;3;FARM LAND;;LS;;0;AD605454;
B;250;3296913;25;20070216 01:22;;;;HARRIGANS LANE;BOONOO BOONOO;2372;102.4;H;20061106;20070112;185000;;V;VACANT LAND;;;;0;AC876563;
B;250;2670667;15;20070801 01:28;;;3203;MOUNT LINDESAY RD;BOONOO BOONOO;2372;19.32;H;20070511;20070622;90000;R;R;RESIDENCE;;LS;;0;AD256024;
B;250;3296914;24;20070601 01:27;;;;HARRIGANS LANE;BOONOO BOONOO;2372;192;H;20070402;20070430;247000;R;V;VACANT LAND;;NR;;0;AD102390;
B;250;2670615;4;20091228 04:14;LONESOME;;1890;MOUNT LINDESAY RD;BOONOO BOONOO;2372;257.3;H;20091104;20091202;580000;R;R;RESIDENCE;;NR;;0;AF174552;
B;250;3441617;9;20090330 01:33;;;;'SUMMERLANDS' VIA TALMOI RD;BOONOO BOONOO;2372;673.8;H;20080211;20090202;400000;;3;FARM/RURAL;;;;0;AE494337;
B;250;3526724;3;20100719 02:14;;;;MOUNT LINDESAY RD;BOONOO BOONOO;2372;32.37;H;20100511;20100610;125000;;V;VACANT LAND;;;;0;AF568688;
B;250;3503158;4;20100301 01:51;LOT 75;;;MOUNT LINDESAY RD;BOONOO BOONOO;2372;388.02;H;20080318;20091210;346500;;V;VACANT LAND;;;;0;AF249743;
B;250;3531705;2;20101101 02:46;;;;MOUNT LINDESAY RD;BOONOO BOONOO;2372;5.596;H;20100910;20100910;1300;;3;FORMER CROWN ROAD;;;;0;AF792391;
B;250;3545255;1;20110103 04:47;;;1404;MOUNT LINDESAY RD;BOONOO BOONOO;2372;518.7;H;20101016;20101129;240000;R;V;VACANT LAND;;SR;;0;AF921718;
B;250;2670671;5;20110905 03:46;;;2875;MOUNT LINDESAY RD;BOONOO BOONOO;2372;19.7;H;20110720;20110815;275000;R;3;FARM;;JS;;0;AG448961;
B;250;2670612;4;20120123 06:59;;;;MOUNT LINDESAY RD;BOONOO BOONOO;2372;552.8;H;20111118;20111121;757500;R;R;RESIDENCE;;NR;;0;AG739758;
B;250;2670814;3;20120319 05:25;;;3391;MOUNT LINDESAY RD;BOONOO BOONOO;2372;64.75;H;20120118;20120210;220500;R;3;FARM;;LS;;0;AG855338;
B;250;2670809;4;20121015 01:28;;;'BOOKY STA;MOUNT LINDSAY HIGHWAY;BOONOO BOONOO;2372;368.6;H;20120516;20120820;2150000;R;3;FARM/RURAL;;NR;;0;AH269054;
B;250;2670812;5;20121015 01:28;;;3813;MOUNT LINDESAY RD;BOONOO BOONOO;2372;596.5;H;20120516;20120820;2150000;R;3;FARM/RURAL;;NR;;0;AH269054;
B;250;3678119;7;20130121 01:36;;;;BOONOO BOONOO FALLS RD;BOONOO BOONOO;2372;304.728;H;20120615;20120615;125000;;3;FARM;;;;0;AH440357;
B;250;3689009;7;20130520 01:23;;;3253 B;MOUNT LINDESAY RD;BOONOO BOONOO;2372;24.4;H;20130313;20130313;60000;R;V;VACANT LAND;;JS;;0;AH717922;
B;250;2671527;4;20140623 01:17;;;547;TALMOI RD;BOONOO BOONOO;2372;111.3;H;20140611;20140611;80000;RU1;3;RURAL LANDS;;RJE;;0;AI670513;
B;250;3767506;8;20140512 01:17;;;30;TALMOI RD;BOONOO BOONOO;2372;123.1;H;20130813;20130828;220000;;V;VACANT LAND;;;;0;AI537272;
B;250;3881438;8;20151019 01:19;;;;MOUNT LINDESAY RD;BOONOO BOONOO;2372;1.895;H;20150521;20150911;6027;;V;VACANT LAND;;;;0;AJ858517;
B;250;3791110;7;20151123 01:21;;;25;TALMOI RD;BOONOO BOONOO;2372;921.1;H;20150730;20150828;850000;RU1;V;VACANT LAND;;RCR;;0;AJ946550;
B;250;4213616;2;20190603 01:06;;;;BOONOO BOONOO FALLS RD;BOONOO BOONOO;2372;337.9;H;20190409;20190503;690000;;V;VACANT LAND;;;;0;AP228166;
B;250;2670615;3;20190805 01:07;LONESOME;;1890;MOUNT LINDESAY RD;BOONOO BOONOO;2372;257.3;H;20190621;20190731;520000;RU1;3;FARM;;RRR;;0;AP431492;
B;250;3545255;3;20190909 01:08;;;1404;MOUNT LINDESAY RD;BOONOO BOONOO;2372;518.7;H;20190815;20190905;712500;RU1;3;COMMERCIAL;;RRR;;0;AP513377;
B;250;3791110;2;20200615 01:02;;;25;TALMOI RD;BOONOO BOONOO;2372;921.1;H;20200427;20200611;2350000;RU1;3;FARM;;RCR;;0;AQ164713;
B;250;4360152;15;20210510 01:05;;;;BOONOO BOONOO FALLS RD;BOONOO BOONOO;2372;21.461;H;20210413;20210504;229000;;3;FARM;;;;0;AR17481;
B;250;4466264;6;20230130 01:09;;;;BOONOO BOONOO FALLS RD;BOONOO BOONOO;2372;107.7;H;20221021;20221109;300000;;V;VACANT LAND;;;;0;AS618782;
B;250;4486825;4;20230605 01:12;;;;BOONOO BOONOO FALLS RD;BOONOO BOONOO;2372;109.6;H;20230310;20230424;270000;;V;VACANT LAND;;;;0;AT31831;
