B;238;3804828;3;20141103 01:13;;;LOTS 3 & 4;OFF BEANBAH ROAD;GUNGALMAN & WINGADEE;2829;16.97;H;20120827;20140926;6918;;V;VACANT LAND;;;;0;AI962134;
B;238;3804830;4;20141103 01:13;;;LOTS 3 & 4;OFF BEANBAH ROAD;GUNGALMAN & WINGADEE;2829;21.3;H;20120827;20140926;6918;;V;VACANT LAND;;;;0;AI962134;
